-----
{
 "description": "The table refers to block wise distribution of dugwells according to ownership. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.2.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells according to ownership for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.2.csv"
}
-----
-----
{
 "description": "The table refers to block wise dugwells according to water distribution system. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.8.csv", 
 "title": "Download CSV for Block wise Dugwells according to water distribution system for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.8.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of dugwells according to social status. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.4.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells according to social status for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.4.csv"
}
-----
"State","District","Block","Scheduled caste","Scheduled tribe","Other social status of farmers","Total"
"ORISSA","KALAHANDI","KOKASARA",230,280,273,783
"ORISSA","KALAHANDI","LANGIGARH",38,135,134,307
"ORISSA","KALAHANDI","M.RAMPUR",249,594,394,1237
"ORISSA","KALAHANDI","NARALA",375,637,749,1761
"ORISSA","KALAHANDI","TH.RAMPUR",98,110,10,218
"ORISSA","KENDRAPARA","AUL",2,0,1,3
"ORISSA","KENDRAPARA","DERABISI",38,1,13,52
"ORISSA","KENDRAPARA","GARADPUR",103,0,31,134
"ORISSA","KENDRAPARA","KENDRAPARA",49,2,11,62
"ORISSA","KENDRAPARA","MAHAKALAPADA",13,6,2,21
"ORISSA","KENDRAPARA","MARSAGHAI",5,1,2,8
"ORISSA","KENDRAPARA","PATAMUNDAI",2,0,0,2
"ORISSA","KENDRAPARA","RAJKANIKA",2,0,4,6
"ORISSA","KENDRAPARA","RAJNAGAR",1,0,0,1
"ORISSA","KEONJHAR","ANANDAPUR",130,208,216,554
"ORISSA","KEONJHAR","BANASPAL",66,152,61,279
"ORISSA","KEONJHAR","CHAMPUA",156,1000,741,1897
"ORISSA","KEONJHAR","GHASIPURA",164,154,654,972
"ORISSA","KEONJHAR","GHATAGAON",66,1031,644,1741
"ORISSA","KEONJHAR","HARICHANDANPUR",128,651,511,1290
"ORISSA","KEONJHAR","HATADIHI",65,17,68,150
"ORISSA","KEONJHAR","JHUMPURA",120,645,831,1596
"ORISSA","KEONJHAR","JODA",12,50,19,81
"ORISSA","KEONJHAR","PATANA",248,1431,1416,3095
"ORISSA","KEONJHAR","SADAR",168,1118,1713,2999
"ORISSA","KEONJHAR","SAHARAPARA",158,920,705,1783
"ORISSA","KEONJHAR","TELKOI",167,452,264,883
"ORISSA","KHURDA","BALIANTA",101,2,91,194
"ORISSA","KHURDA","BALIPATANA",58,2,1,61
"ORISSA","KHURDA","BANAPUR",49,64,372,485
"ORISSA","KHURDA","BEGUNIA",275,224,3983,4482
"ORISSA","KHURDA","BHUBANESWAR",23,19,232,274
"ORISSA","KHURDA","BOLAGARH",187,129,2049,2365
"ORISSA","KHURDA","CHILIKA",10,13,253,276
"ORISSA","KHURDA","JATNI",45,19,330,394
"ORISSA","KHURDA","KHURDA",203,98,2752,3053
"ORISSA","KHURDA","TANGI",156,36,1353,1545
"ORISSA","KORAPUT","BAIPARIGUDA",31,321,114,466
"ORISSA","KORAPUT","BANDHUGOAN",21,51,5,77
"ORISSA","KORAPUT","BORIGUMMA",173,809,372,1354
"ORISSA","KORAPUT","DASAMANTAPUR",30,175,13,218
"ORISSA","KORAPUT","JEYPUR",138,625,238,1001
"ORISSA","KORAPUT","KORAPUT",11,120,54,185
"ORISSA","KORAPUT","KOTAPAD",48,492,123,663
"ORISSA","KORAPUT","KUNDURA",66,290,123,479
"ORISSA","KORAPUT","LAMATAPUT",198,257,38,493
"ORISSA","KORAPUT","LAXMIPUR",24,183,12,219
"ORISSA","KORAPUT","NANDAPUR",46,243,58,347
"ORISSA","KORAPUT","NARAYANPATNA",2,20,1,23
"ORISSA","KORAPUT","POTTANGI",10,8,8,26
"ORISSA","KORAPUT","SIMILIGUDA",25,120,45,190
"ORISSA","MALKANGIRI","KALIMELA",202,47,3,252
"ORISSA","MALKANGIRI","KHAIRAPUT",18,138,17,173
"ORISSA","MALKANGIRI","KONKUNDA",107,126,23,256
"ORISSA","MALKANGIRI","KUDUMULUGUMMA",46,32,1,79
"ORISSA","MALKANGIRI","MALKANAGIRI",28,118,5,151
"ORISSA","MALKANGIRI","MATHILI",34,278,21,333
"ORISSA","MALKANGIRI","PODIA",47,48,5,100
"ORISSA","MAYURBHANJ","BAHALADA",12,176,29,217
"ORISSA","MAYURBHANJ","BANGIRIPOSI",47,443,100,590
"ORISSA","MAYURBHANJ","BARIPADA",11,294,29,334
"ORISSA","MAYURBHANJ","BARSAHI",27,230,76,333
"ORISSA","MAYURBHANJ","BETANATI",31,220,63,314
"ORISSA","MAYURBHANJ","BIJATOLA",14,245,11,270
"ORISSA","MAYURBHANJ","BISOI",15,183,21,219
"ORISSA","MAYURBHANJ","GOPABANDHU NAGAR",38,253,52,343
"ORISSA","MAYURBHANJ","JAMADA",19,165,23,207
"ORISSA","MAYURBHANJ","JASIPUR",51,577,110,738
"ORISSA","MAYURBHANJ","KAPTIPADA",32,313,75,420
"ORISSA","MAYURBHANJ","KARANJIA",131,607,405,1143
"ORISSA","MAYURBHANJ","KHUNTA",22,392,43,457
"ORISSA","MAYURBHANJ","KULIANA",32,230,112,374
"ORISSA","MAYURBHANJ","KUSUMI",8,125,19,152
"ORISSA","MAYURBHANJ","MORADA",29,298,101,428
"ORISSA","MAYURBHANJ","RAIRANGPUR",52,152,20,224
"ORISSA","MAYURBHANJ","RARUAN",43,385,55,483
"ORISSA","MAYURBHANJ","RASGOVINDPUR",30,200,31,261
"ORISSA","MAYURBHANJ","SAMAKHUNTA",16,241,31,288
"ORISSA","MAYURBHANJ","SARASKANA",43,218,108,369
"ORISSA","MAYURBHANJ","SUKRULI",49,451,36,536
"ORISSA","MAYURBHANJ","SULIAPADA",42,282,104,428
"ORISSA","MAYURBHANJ","THAKURMUNDA",38,355,93,486
"ORISSA","MAYURBHANJ","TIRINGI",25,184,5,214
"ORISSA","MAYURBHANJ","UDALA",33,496,34,563
"ORISSA","NAYAGARH","BHAPUR",230,39,969,1238
"ORISSA","NAYAGARH","DASPALLA",216,331,1092,1639
"ORISSA","NAYAGARH","GANIA",211,83,525,819
"ORISSA","NAYAGARH","KHANDAPADA",393,178,1385,1956
"ORISSA","NAYAGARH","NAYAGARH",166,33,1986,2185
"ORISSA","NAYAGARH","NUAGAON",259,269,1312,1840
"ORISSA","NAYAGARH","ODOGAON",249,161,1730,2140
"ORISSA","NAYAGARH","RANPUR",148,110,2097,2355
"ORISSA","NOWRANGPUR","CHANDAHANDI",67,464,295,826
"ORISSA","NOWRANGPUR","DABUGAON",39,450,84,573
"ORISSA","NOWRANGPUR","JHARIGAON",34,390,61,485
"ORISSA","NOWRANGPUR","KUSAGUMUDA",362,1718,605,2685
"ORISSA","NOWRANGPUR","NANDAHANDI",68,82,73,223
"ORISSA","NOWRANGPUR","NAWARANGPUR",87,681,83,851
"ORISSA","NOWRANGPUR","PAPADAHANDI",31,822,127,980
"ORISSA","NOWRANGPUR","RAIGHAR",89,1261,223,1573
"ORISSA","NOWRANGPUR","TENTULIKHUNTI",314,118,86,518
"ORISSA","NOWRANGPUR","UMERKOT",53,481,66,600
"ORISSA","NUAPADA","BODEN",235,846,335,1416
"ORISSA","NUAPADA","KHARIAR",636,1608,2263,4507
"ORISSA","NUAPADA","KOMANA",343,1645,1016,3004
"ORISSA","NUAPADA","NUAPARA",333,1482,1062,2877
"ORISSA","NUAPADA","SINAPALLI",203,864,694,1761
"ORISSA","PHULBANI","BALIGUDA",63,399,108,570
"ORISSA","PHULBANI","CHAKAPAD",81,321,122,524
"ORISSA","PHULBANI","DARINGIBADI",18,177,32,227
"ORISSA","PHULBANI","G.UDAYAGIRI",21,135,8,164
"ORISSA","PHULBANI","JUMUDIBANDHA",65,70,15,150
"ORISSA","PHULBANI","KHAJURIPADA",218,800,120,1138
"ORISSA","PHULBANI","KOTAGARH",3,11,0,14
"ORISSA","PHULBANI","NUAGAON",24,327,94,445
"ORISSA","PHULBANI","PHIRINGIA",141,1014,209,1364
"ORISSA","PHULBANI","PHULBANI",127,601,111,839
"ORISSA","PHULBANI","RAIKIA",17,123,7,147
"ORISSA","PHULBANI","TIKABALI",70,138,38,246
"ORISSA","PURI","ASTARANG",103,0,26,129
"ORISSA","PURI","BRAHMAGIRI",12,1,38,51
"ORISSA","PURI","DELANG",46,23,34,103
"ORISSA","PURI","GOP",103,0,5,108
"ORISSA","PURI","KAKATPUR",124,2,62,188
"ORISSA","PURI","KANAS",27,1,86,114
"ORISSA","PURI","KRISHNAPRASAD",1,0,0,1
"ORISSA","PURI","NIMAPARA",47,1,17,65
"ORISSA","PURI","PIPILI",45,1,35,81
"ORISSA","PURI","PURISADAR",44,0,35,79
"ORISSA","PURI","SATYABADI",67,8,22,97
"ORISSA","RAYAGADA","BISAMACUTTACK",15,141,22,178
"ORISSA","RAYAGADA","CHANDRAPOR",9,110,12,131
"ORISSA","RAYAGADA","GUDARI",23,121,58,202
"ORISSA","RAYAGADA","GUNUPUR",15,307,116,438
"ORISSA","RAYAGADA","KALYANSINGPUR",16,13,2,31
"ORISSA","RAYAGADA","KASHIPUR",10,42,1,53
"ORISSA","RAYAGADA","KOUNARA",14,110,15,139
"ORISSA","RAYAGADA","MUNIGUDA",62,135,51,248
"ORISSA","RAYAGADA","PADAMPUR",32,241,31,304
"ORISSA","RAYAGADA","RAMANGUDA",8,180,48,236
"ORISSA","RAYAGADA","RAYAGADA",9,23,2,34
"ORISSA","SAMBALPUR","DHANKAUDA",63,127,110,300
"ORISSA","SAMBALPUR","GOVINDPUR",107,1485,394,1986
"ORISSA","SAMBALPUR","JAMANKIRA",189,1602,683,2474
"ORISSA","SAMBALPUR","JUJUMURA",97,674,366,1137
"ORISSA","SAMBALPUR","KANESWAR",105,256,360,721
"ORISSA","SAMBALPUR","KUCHINDA",231,1192,610,2033
"ORISSA","SAMBALPUR","NAKTIDEUL",168,324,974,1466
"ORISSA","SAMBALPUR","RAIRAKHOL",215,602,1523,2340
"ORISSA","SAMBALPUR","RENGALI",143,356,299,798
"ORISSA","SONEPUR","BINIKA",43,82,555,680
"ORISSA","SONEPUR","BIRMAHARAJPUR",130,97,1615,1842
"ORISSA","SONEPUR","DUNGURIPALLI",79,170,1045,1294
"ORISSA","SONEPUR","SONEPUR",204,324,1240,1768
"ORISSA","SONEPUR","TARAVA",337,429,1934,2700
"ORISSA","SONEPUR","ULUNDA",271,172,2283,2726
"ORISSA","SUNDARGARH","BALLISANKAR",152,1037,260,1449
"ORISSA","SUNDARGARH","BARAGAON",80,755,419,1254
"ORISSA","SUNDARGARH","BISRA",37,364,196,597
"ORISSA","SUNDARGARH","BONAI",127,711,189,1027
"ORISSA","SUNDARGARH","GURUNDIA",119,733,53,905
"ORISSA","SUNDARGARH","HEMGIRI",177,701,582,1460
"ORISSA","SUNDARGARH","KOIRA",14,338,42,394
"ORISSA","SUNDARGARH","KUARMUNDA",53,968,77,1098
"ORISSA","SUNDARGARH","KUTRA",49,1299,210,1558
"ORISSA","SUNDARGARH","LAHUNIPADA",50,665,156,871
"ORISSA","SUNDARGARH","LATHIKATA",24,559,104,687
"ORISSA","SUNDARGARH","LEPHRIPARA",108,552,396,1056
"ORISSA","SUNDARGARH","NUAGAON",93,1373,466,1932
"ORISSA","SUNDARGARH","RAJGANGPUR",19,511,13,543
"ORISSA","SUNDARGARH","SUBDEGA",78,758,202,1038
"ORISSA","SUNDARGARH","SUNDARGARH",149,669,566,1384
"ORISSA","SUNDARGARH","TANGARAPALLI",181,527,647,1355
"PUNJAB","AMRITSAR","AJNALA",1,0,110,111
"PUNJAB","AMRITSAR","BHIKHIWIND",NA,NA,NA,NA
"PUNJAB","AMRITSAR","CHOGAWAN",3,13,453,469
"PUNJAB","AMRITSAR","CHOHLA SAHIB",2,1,129,132
"PUNJAB","AMRITSAR","GANDI WIND",0,1,83,84
"PUNJAB","AMRITSAR","JANDIALA GURU",5,0,18,23
"PUNJAB","AMRITSAR","KHANDOOR SAHIB",1,1,163,165
"PUNJAB","AMRITSAR","MAJITHA",NA,NA,NA,NA
"PUNJAB","AMRITSAR","NAUSHERA PANUWAN",6,0,104,110
"PUNJAB","AMRITSAR","PATTI",1,0,94,95
"PUNJAB","AMRITSAR","RAYYA",NA,NA,NA,NA
"PUNJAB","AMRITSAR","TARAN TARAN",2,0,85,87
"PUNJAB","AMRITSAR","TARSIKKA",2,0,34,36
"PUNJAB","AMRITSAR","VALTOHA",NA,NA,NA,NA
"PUNJAB","AMRITSAR","VERKA",2,0,120,122
"PUNJAB","BATHINDA","BATHINDA",3,0,62,65
"PUNJAB","BATHINDA","MAUR",0,0,13,13
"PUNJAB","BATHINDA","NATHANA",NA,NA,NA,NA
"PUNJAB","BATHINDA","PHUL",18,1,252,271
"PUNJAB","BATHINDA","RAMPURA",0,0,8,8
"PUNJAB","BATHINDA","SANGAT",0,0,9,9
"PUNJAB","BATHINDA","TALWANDI SABO",NA,NA,NA,NA
"PUNJAB","FARIDKOT","BAGHAPURANA",0,0,23,23
"PUNJAB","FARIDKOT","FARIDKOT",21,0,292,313
"PUNJAB","FARIDKOT","GIDDERBAHA",0,0,71,71
"PUNJAB","FARIDKOT","KOTKAPURA",0,0,42,42
"PUNJAB","FARIDKOT","LAMBI",NA,NA,NA,NA
"PUNJAB","FARIDKOT","MALAUT",NA,NA,NA,NA
"PUNJAB","FARIDKOT","MOGA I",NA,NA,NA,NA
"PUNJAB","FARIDKOT","MOGA II",NA,NA,NA,NA
"PUNJAB","FARIDKOT","MUKTSAR",0,0,52,52
"PUNJAB","FARIDKOT","N.S. WALA",0,0,4,4
"PUNJAB","FATEHGARH SAHIB","AMLOH",NA,NA,NA,NA
"PUNJAB","FATEHGARH SAHIB","BASSI PATHANA",0,0,39,39
"PUNJAB","FATEHGARH SAHIB","KHAMANO",NA,NA,NA,NA
"PUNJAB","FATEHGARH SAHIB","SIRHIND",1,0,84,85
"PUNJAB","FEROZEPUR","ABOHAR",NA,NA,NA,NA
"PUNJAB","FEROZEPUR","FAZILKA",NA,NA,NA,NA
"PUNJAB","FEROZEPUR","FEROZEPUR",0,0,82,82
"PUNJAB","FEROZEPUR","GHAL KHURD",NA,NA,NA,NA
"PUNJAB","FEROZEPUR","GURUHARSAI",NA,NA,NA,NA
"PUNJAB","FEROZEPUR","JALALABAD",NA,NA,NA,NA
"PUNJAB","FEROZEPUR","KHUIAN SERVER",NA,NA,NA,NA
"PUNJAB","FEROZEPUR","KOT ISEH KHAN",0,0,22,22
"PUNJAB","FEROZEPUR","ZIRA",1,0,239,240
"PUNJAB","GURDASPUR","BANNIAL",NA,NA,NA,NA
"PUNJAB","GURDASPUR","BATALA",2,0,62,64
"PUNJAB","GURDASPUR","DERA BABA NANAK",0,0,53,53
"PUNJAB","GURDASPUR","DHAR KALAN",0,0,17,17
"PUNJAB","GURDASPUR","DHARIWAL",NA,NA,NA,NA
"PUNJAB","GURDASPUR","DINANAGAR",5,0,4,9
"PUNJAB","GURDASPUR","FATEHGARH CHURIAN",0,0,18,18
"PUNJAB","GURDASPUR","GURDASPUR",NA,NA,NA,NA
"PUNJAB","GURDASPUR","KAHNUWAN",3,0,197,200
"PUNJAB","GURDASPUR","KALANAUR",0,0,34,34
"PUNJAB","GURDASPUR","NAROT JAIMAL SINGH",2,0,10,12
"PUNJAB","GURDASPUR","PATHANKOT",0,0,16,16
"PUNJAB","GURDASPUR","QADIAN",2,1,153,156
"PUNJAB","GURDASPUR","SRI HARGOBIND PUR",1,0,76,77
"PUNJAB","HOSHIARPUR","BALACHAUR",0,0,56,56
"PUNJAB","HOSHIARPUR","BHUNGA",0,0,2,2
"PUNJAB","HOSHIARPUR","DASUYA",19,1,188,208
"PUNJAB","HOSHIARPUR","GARHSHANKAR",0,1,112,113
"PUNJAB","HOSHIARPUR","HOSHIARPUR 1",2,0,31,33
"PUNJAB","HOSHIARPUR","HOSHIARPUR-II",NA,NA,NA,NA
"PUNJAB","HOSHIARPUR","MAHILPUR",NA,NA,NA,NA
"PUNJAB","HOSHIARPUR","MUKERIAN",0,2,86,88
"PUNJAB","HOSHIARPUR","SAROYA",NA,NA,NA,NA
"PUNJAB","HOSHIARPUR","TALWARA",NA,NA,NA,NA
"PUNJAB","HOSHIARPUR","TANDA",6,3,194,203
"PUNJAB","JALANDHAR","ADAMPUR",NA,NA,NA,NA
"PUNJAB","JALANDHAR","AUR",10,0,88,98
"PUNJAB","JALANDHAR","BANGA",7,1,89,97
"PUNJAB","JALANDHAR","BHOGPUR",169,4,252,425
"PUNJAB","JALANDHAR","EAST JALANDHAR",2,0,22,24
"PUNJAB","JALANDHAR","NAKODAR",0,0,11,11
"PUNJAB","JALANDHAR","NAWAN SHAHAR",36,2,168,206
"PUNJAB","JALANDHAR","NURMAHAL",8,1,49,58
"PUNJAB","JALANDHAR","PHILLAUR",1,0,3,4
"PUNJAB","JALANDHAR","RURKAKALAN",2,0,110,112
"PUNJAB","JALANDHAR","SHAHKOT",11,1,304,316
"PUNJAB","JALANDHAR","WEST JALANDHAR",1,0,110,111
"PUNJAB","KAPURTHALA","KAPURTHALA",56,19,240,315
"PUNJAB","KAPURTHALA","NADALA",23,0,104,127
"PUNJAB","KAPURTHALA","PHAGWARA",8,1,163,172
"PUNJAB","KAPURTHALA","SULTANPUR LODHI",12,0,156,168
"PUNJAB","LUDHIANA","DEHLON",2,3,187,192
"PUNJAB","LUDHIANA","DORAHA",0,0,7,7
"PUNJAB","LUDHIANA","JAGRAON",0,0,16,16
"PUNJAB","LUDHIANA","KHANNA",NA,NA,NA,NA
"PUNJAB","LUDHIANA","LUDHIANA",0,0,6,6
"PUNJAB","LUDHIANA","MACHIWARA",0,0,32,32
"PUNJAB","LUDHIANA","MANGAT",12,1,65,78
"PUNJAB","LUDHIANA","PAKHOWAL",2,0,137,139
"PUNJAB","LUDHIANA","SAMRALA",0,0,90,90
"PUNJAB","LUDHIANA","SIDHWAN BET",1,0,126,127
"PUNJAB","LUDHIANA","SUDHAR",0,0,9,9
"PUNJAB","MANSA","BHIKHI",NA,NA,NA,NA
"PUNJAB","MANSA","BUDHLADA",16,2,304,322
"PUNJAB","MANSA","JHUNIR",0,0,12,12
"PUNJAB","MANSA","MANSA",4,0,164,168
"PUNJAB","MANSA","SARDULGARH",3,1,57,61
"PUNJAB","PATIALA","BHUNERHERI",0,0,3,3
"PUNJAB","PATIALA","DERA BASSI",NA,NA,NA,NA
"PUNJAB","PATIALA","GHANOUR",NA,NA,NA,NA
"PUNJAB","PATIALA","NABHA",5,0,38,43
"PUNJAB","PATIALA","PATIALA",0,0,99,99
"PUNJAB","PATIALA","RAJPURA",NA,NA,NA,NA
"PUNJAB","PATIALA","SAMANA",0,0,1,1
"PUNJAB","ROPAR","ANANDPUR SAHIB",39,6,1692,1737
"PUNJAB","ROPAR","CHAMKOR SAHIB",1,3,25,29
"PUNJAB","ROPAR","KHARAR",0,3,120,123
"PUNJAB","ROPAR","MAJARI",1,0,130,131
"PUNJAB","ROPAR","MORINDA",NA,NA,NA,NA
"PUNJAB","ROPAR","NURPUR BEDI",4,29,234,267
"PUNJAB","ROPAR","ROPAR",0,0,40,40
"PUNJAB","SANGRUR","AHMEDGARH",4,0,168,172
"PUNJAB","SANGRUR","BARNALA",6,4,398,408
"PUNJAB","SANGRUR","BHAWANIGARH",NA,NA,NA,NA
"PUNJAB","SANGRUR","DHURI",1,0,190,191
"PUNJAB","SANGRUR","LEHRAGAGA",0,0,221,221
"PUNJAB","SANGRUR","MALERKOTLA",0,0,56,56
"PUNJAB","SANGRUR","MEHAL KALAN",9,1,240,250
"PUNJAB","SANGRUR","SANGRUR",13,0,148,161
"PUNJAB","SANGRUR","SEHNA",1,0,60,61
"PUNJAB","SANGRUR","SUNAM",0,0,2,2
"RAJASTHAN","AJMER","AJMER",309,105,4237,4651
"RAJASTHAN","AJMER","BEAWAR",1176,979,11130,13285
"RAJASTHAN","AJMER","KEKRI",1418,936,8732,11086
"RAJASTHAN","AJMER","KISHANGARH",1054,97,8844,9995
"RAJASTHAN","AJMER","NASIRABAD",467,80,5208,5755
"RAJASTHAN","AJMER","SARWAR",100,6,555,661
"RAJASTHAN","ALWAR","ALWAR",292,233,6347,6872
"RAJASTHAN","ALWAR","BANSUR",493,308,4444,5245
"RAJASTHAN","ALWAR","BEHROR",49,29,7524,7602
"RAJASTHAN","ALWAR","KISHANGARHBAS",415,23,6542,6980
"RAJASTHAN","ALWAR","LAXMANGARH",544,1173,4812,6529
"RAJASTHAN","ALWAR","MANDAWAR",358,128,7548,8034
"RAJASTHAN","ALWAR","RAJGARH",298,2116,7317,9731
"RAJASTHAN","ALWAR","RAMGARH",318,175,4740,5233
"RAJASTHAN","ALWAR","THANAGAZI",66,365,5001,5432
"RAJASTHAN","ALWAR","TIJARA",56,8,2168,2232
"RAJASTHAN","BANSWARA","BAGIDORA",161,2630,1374,4165
"RAJASTHAN","BANSWARA","BANSWARA",35,1049,2773,3857
"RAJASTHAN","BANSWARA","GARHI",2,52,498,552
"RAJASTHAN","BANSWARA","GHATOL",187,347,1003,1537
"RAJASTHAN","BANSWARA","KUSHALGARH",180,443,1009,1632
"RAJASTHAN","BARAN","ATRU",452,301,5058,5811
"RAJASTHAN","BARAN","BARAN",137,201,1329,1667
"RAJASTHAN","BARAN","CHHABRA",372,404,3658,4434
"RAJASTHAN","BARAN","CHHIPABARAD",508,1193,3824,5525
"RAJASTHAN","BARAN","KISHAN GANJ",44,50,503,597
"RAJASTHAN","BARAN","MANGROL",222,232,4265,4719
"RAJASTHAN","BARAN","SHABAD",NA,NA,NA,NA
"RAJASTHAN","BARMER","BARMER",34,8,215,257
"RAJASTHAN","BARMER","BAYTOO",NA,NA,NA,NA
"RAJASTHAN","BARMER","CHOHATAN",221,183,2649,3053
"RAJASTHAN","BARMER","GUDAMALANI",516,102,4193,4811
"RAJASTHAN","BARMER","PACH-PHADRA",81,9,1308,1398
"RAJASTHAN","BARMER","SHIV",5,1,22,28
"RAJASTHAN","BARMER","SIVNA",385,100,3260,3745
"RAJASTHAN","BHARATPUR","BAYANA",237,111,3084,3432
"RAJASTHAN","BHARATPUR","BEIR",302,188,2552,3042
"RAJASTHAN","BHARATPUR","BHARATPUR",NA,NA,NA,NA
"RAJASTHAN","BHARATPUR","DEEG",NA,NA,NA,NA
"RAJASTHAN","BHARATPUR","KAMAN",35,18,993,1046
"RAJASTHAN","BHARATPUR","KUMHER",NA,NA,NA,NA
"RAJASTHAN","BHARATPUR","NADBAI",NA,NA,NA,NA
"RAJASTHAN","BHARATPUR","NAGAR",90,71,1765,1926
"RAJASTHAN","BHARATPUR","PAHARI",22,5,769,796
"RAJASTHAN","BHARATPUR","RUPBAS",67,91,1138,1296
"RAJASTHAN","BHILWARA","ASIND",963,1515,10372,12850
"RAJASTHAN","BHILWARA","BANERA",696,267,6420,7383
"RAJASTHAN","BHILWARA","BHILWARA",694,146,8984,9824
"RAJASTHAN","BHILWARA","HURDA",411,462,5020,5893
"RAJASTHAN","BHILWARA","JAHAZPUR",1160,1551,6458,9169
"RAJASTHAN","BHILWARA","KOTRI",596,189,6355,7140
"RAJASTHAN","BHILWARA","MANDAL",641,504,10521,11666
"RAJASTHAN","BHILWARA","MANDALGARH",1106,673,10706,12485
"RAJASTHAN","BHILWARA","RAIPUR",342,176,4632,5150
"RAJASTHAN","BHILWARA","SAHADA",355,149,5878,6382
"RAJASTHAN","BHILWARA","SHAHPURA",307,863,7707,8877
"RAJASTHAN","BIKANER","BIKANER",NA,NA,NA,NA
"RAJASTHAN","BIKANER","KOLAYAT",1,0,6,7
"RAJASTHAN","BIKANER","LUNKARANSAR",0,0,17,17
"RAJASTHAN","BIKANER","NOKHA",14,1,182,197
"RAJASTHAN","BUNDI","BUNDI",418,834,3721,4973
"RAJASTHAN","BUNDI","HINDOLI",148,151,7597,7896
"RAJASTHAN","BUNDI","KESHORAIPATAN",233,559,989,1781
"RAJASTHAN","BUNDI","NAINWA",678,1523,4557,6758
"RAJASTHAN","CHITTORGARH","ARNOD",636,2120,2828,5584
"RAJASTHAN","CHITTORGARH","BEDISARDI",137,682,5398,6217
"RAJASTHAN","CHITTORGARH","BEGHRU",921,3074,3849,7844
"RAJASTHAN","CHITTORGARH","BHADESAR",307,930,2147,3384
"RAJASTHAN","CHITTORGARH","CHHOTISADRI",520,655,4822,5997
"RAJASTHAN","CHITTORGARH","CHITTORGARH",1090,608,5410,7108
"RAJASTHAN","CHITTORGARH","DUNGLA",750,481,4315,5546
"RAJASTHAN","CHITTORGARH","GANGRAR",381,154,5985,6520
"RAJASTHAN","CHITTORGARH","KAPASAN",645,519,7257,8421
"RAJASTHAN","CHITTORGARH","NIMBAHERA",421,959,5542,6922
"RAJASTHAN","CHITTORGARH","PRATAPGARH",706,1428,8747,10881
"RAJASTHAN","CHITTORGARH","RASHMI",690,104,2983,3777
"RAJASTHAN","CHURU","CHURU",30,0,146,176
"RAJASTHAN","CHURU","DUNGARGARH",17,1,216,234
"RAJASTHAN","CHURU","RAJGARH",160,22,921,1103
"RAJASTHAN","CHURU","RATANGARH",5,0,80,85
"RAJASTHAN","CHURU","SARDARSHAR",8,1,97,106
"RAJASTHAN","CHURU","SUJANGARH",7,0,128,135
"RAJASTHAN","CHURU","TARANAGAR",1,0,7,8
"RAJASTHAN","DAUSA","BASWA",641,2275,4060,6976
"RAJASTHAN","DAUSA","DAUSA",1124,3075,5007,9206
"RAJASTHAN","DAUSA","LALSOT",994,4387,3285,8666
"RAJASTHAN","DAUSA","MAHUWA",541,2019,2485,5045
"RAJASTHAN","DAUSA","SIKRAI",542,448,4593,5583
"RAJASTHAN","DHOLPUR","BARI",349,452,1206,2007
"RAJASTHAN","DHOLPUR","BASERI",229,573,1512,2314
"RAJASTHAN","DHOLPUR","DHOLPUR",949,23,7452,8424
"RAJASTHAN","DHOLPUR","RAJAKHERA",200,4,1834,2038
"RAJASTHAN","DUNGARPUR","ASPUR",76,926,1756,2758
"RAJASTHAN","DUNGARPUR","DUNGARPUR",83,4944,1578,6605
"RAJASTHAN","DUNGARPUR","SAGWARA",160,1204,1880,3244
"RAJASTHAN","DUNGARPUR","SIMALWARA",56,2692,597,3345
"RAJASTHAN","GANGANAGAR","ANUPGARH",NA,NA,NA,NA
"RAJASTHAN","GANGANAGAR","GANGANAGAR",NA,NA,NA,NA
"RAJASTHAN","GANGANAGAR","GHARSANA",NA,NA,NA,NA
"RAJASTHAN","GANGANAGAR","KARANPUR",NA,NA,NA,NA
"RAJASTHAN","GANGANAGAR","PADAMPUR",NA,NA,NA,NA
"RAJASTHAN","GANGANAGAR","RAISINGHNAGAR",NA,NA,NA,NA
"RAJASTHAN","GANGANAGAR","SADULSHAHAR",NA,NA,NA,NA
"RAJASTHAN","GANGANAGAR","SURATGARH",NA,NA,NA,NA
"RAJASTHAN","GANGANAGAR","VIJAINAGAR",NA,NA,NA,NA
"RAJASTHAN","HANUMANGARH","BHADRA",62,6,967,1035
"RAJASTHAN","HANUMANGARH","HANUMAN GARH",NA,NA,NA,NA
"RAJASTHAN","HANUMANGARH","NOHAR",10,0,44,54
"RAJASTHAN","HANUMANGARH","PILIBANGA",NA,NA,NA,NA
