-----
{
 "description": "The table refers to block wise distribution of surface flow schemes according to ownership. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "blcktab4.2.csv", 
 "title": "Download CSV for Blockwise Distribution of surface flow schemes according to ownership for 2nd census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blcktab4.2.csv"
}
-----
State,District,Block,Government owned,Cooperative Societies,Panchayat owned,Group of farmers,Individual farmers,Others,Total
MADHYA PRADESH,NARSIMHAPUR,CHANWARPATHA,0,0,0,0,64,0,64
MADHYA PRADESH,NARSIMHAPUR,GOTEGAON,55,0,0,4,28,0,87
MADHYA PRADESH,NARSIMHAPUR,KARELI,0,0,0,0,64,0,64
MADHYA PRADESH,NARSIMHAPUR,NARSINGHPUR,5,0,0,0,1,0,6
MADHYA PRADESH,NARSIMHAPUR,SAINKHEDA,7,0,0,6,3,0,16
MADHYA PRADESH,PANNA,AJAIGARH,4,0,0,0,14,0,18
MADHYA PRADESH,PANNA,GUNNAUR,2,1,1,3,11,0,18
MADHYA PRADESH,PANNA,PANNA,31,0,0,0,0,0,31
MADHYA PRADESH,PANNA,PAWAI,17,0,0,0,0,0,17
MADHYA PRADESH,PANNA,SHAHNAGAR,12,0,0,0,0,0,12
MADHYA PRADESH,RAIGARH,BAGEECHA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAIGARH,CHARGHODA,813,23,20,6,232,10,1104
MADHYA PRADESH,RAIGARH,DHARAMJAIGARH,445,0,0,0,148,29,622
MADHYA PRADESH,RAIGARH,DULDHLA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAIGARH,JASHPURNAGAR,40,0,0,1,36,0,77
MADHYA PRADESH,RAIGARH,KANSABEL,1,0,4,0,4,0,9
MADHYA PRADESH,RAIGARH,KHARASIYA,108,0,0,2,28,0,138
MADHYA PRADESH,RAIGARH,KUNKURI,103,0,0,0,0,0,103
MADHYA PRADESH,RAIGARH,LALLUNGA,7,0,0,0,13,0,20
MADHYA PRADESH,RAIGARH,NANORA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAIGARH,PATTHALGAON,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAIGARH,PUSAUR,152,0,23,0,12,0,187
MADHYA PRADESH,RAIGARH,RAIGARH,349,0,30,6,180,3,568
MADHYA PRADESH,RAIGARH,SARANGARH,118,0,178,0,21,0,317
MADHYA PRADESH,RAIGARH,SARIYALENDHA,56,0,168,4,20,5,253
MADHYA PRADESH,RAIGARH,TAMNAR,12,0,6,25,600,87,730
MADHYA PRADESH,RAIGARH,TAPKARA,0,0,0,0,116,0,116
MADHYA PRADESH,RAIPUR,ABHANPUR,44,0,133,0,22,1,200
MADHYA PRADESH,RAIPUR,BAGBAHRA,76,0,3,0,2,0,81
MADHYA PRADESH,RAIPUR,BASNA,291,0,4,0,63,0,358
MADHYA PRADESH,RAIPUR,BHATAPARA,28,0,0,3,2,0,33
MADHYA PRADESH,RAIPUR,BILAIGARH,68,0,0,0,60,2,130
MADHYA PRADESH,RAIPUR,CHANDKHURAI(ARANG),5,0,0,0,2,0,7
MADHYA PRADESH,RAIPUR,CHHURA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAIPUR,DEOBHOG,4,0,0,1,6,0,11
MADHYA PRADESH,RAIPUR,DHAMTARI,1,0,0,0,82,0,83
MADHYA PRADESH,RAIPUR,GARIYABAND,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAIPUR,KASDOL,21,0,0,1,29,0,51
MADHYA PRADESH,RAIPUR,KURUD,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAIPUR,MAGARLOD,1,0,0,0,78,0,79
MADHYA PRADESH,RAIPUR,MAHASAMUND,44,1,5,1,11,0,62
MADHYA PRADESH,RAIPUR,MAINPUR,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAIPUR,PALARI,0,0,0,0,15,0,15
MADHYA PRADESH,RAIPUR,PALARI(BALODABAZAR),5,0,0,0,251,0,256
MADHYA PRADESH,RAIPUR,PITHORA,163,0,5,0,10,3,181
MADHYA PRADESH,RAIPUR,RAIPUR(DHARSIWA),133,0,10,2,14,0,159
MADHYA PRADESH,RAIPUR,RAJIM,29,0,0,1,469,0,499
MADHYA PRADESH,RAIPUR,SARAIPALI,228,0,7,0,31,0,266
MADHYA PRADESH,RAIPUR,SIHAWA,9,0,0,0,247,0,256
MADHYA PRADESH,RAIPUR,SIMGA,49,0,2,1,13,0,65
MADHYA PRADESH,RAIPUR,TILDA,181,0,10,0,12,0,203
MADHYA PRADESH,RAISEN,BARELI,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAISEN,BEGAMGANJ,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAISEN,GAIRATGANJ,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAISEN,OBEDULLAHGANJ,1,0,0,3,69,0,73
MADHYA PRADESH,RAISEN,SANCHI,11,0,0,0,0,0,11
MADHYA PRADESH,RAISEN,SILWANI,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAISEN,UDAIPURA,0,0,0,0,9,0,9
MADHYA PRADESH,RAJGARH,BIAORA,6,0,0,2,22,0,30
MADHYA PRADESH,RAJGARH,JEERAPUR,1,0,0,0,0,0,1
MADHYA PRADESH,RAJGARH,KHILCHIPUR,0,0,0,4,7,0,11
MADHYA PRADESH,RAJGARH,NARASINGHGARH,1,0,0,0,3,0,4
MADHYA PRADESH,RAJGARH,PACHAUR (SARANGPUR),0,0,0,0,26,0,26
MADHYA PRADESH,RAJGARH,RAJGARH,3,0,0,0,0,0,3
MADHYA PRADESH,RAJNANDGAON,BODLA,17,0,0,0,29,0,46
MADHYA PRADESH,RAJNANDGAON,CHAUKI,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAJNANDGAON,CHHUIKHANDAN,32,0,0,6,0,0,38
MADHYA PRADESH,RAJNANDGAON,CHHURIA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAJNANDGAON,DOMGARGARH,5,0,0,1,1,0,7
MADHYA PRADESH,RAJNANDGAON,DONGARGAON,13,0,0,0,19,0,32
MADHYA PRADESH,RAJNANDGAON,KAWARDHA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAJNANDGAON,KHALRAGARH,73,0,0,10,2,0,85
MADHYA PRADESH,RAJNANDGAON,MANPUR,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAJNANDGAON,MOHLA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RAJNANDGAON,RAJNANDGAON,42,0,11,1,24,8,86
MADHYA PRADESH,RAJNANDGAON,SAHASPURLOHARA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,RATLAM,ALOT,18,0,0,5,10,0,33
MADHYA PRADESH,RATLAM,BAJNA,123,12,0,39,146,0,320
MADHYA PRADESH,RATLAM,JAWRA,8,0,0,46,45,0,99
MADHYA PRADESH,RATLAM,PIPLODA,3,0,0,1,69,0,73
MADHYA PRADESH,RATLAM,RATLAM,86,0,0,9,200,0,295
MADHYA PRADESH,RATLAM,SAILANA,150,0,0,6,79,0,235
MADHYA PRADESH,REWA,GANGEO,0,0,0,0,5,0,5
MADHYA PRADESH,REWA,HANUMANA,5,0,0,95,299,0,399
MADHYA PRADESH,REWA,JAWA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,REWA,MAUGANJ,17,0,0,4,0,0,21
MADHYA PRADESH,REWA,NAIGARHI,2,0,0,2,7,0,11
MADHYA PRADESH,REWA,RAIPUR,5,0,0,6,33,0,44
MADHYA PRADESH,REWA,REWA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,REWA,SIRMAUR,27,0,0,0,1,0,28
MADHYA PRADESH,REWA,TYONTHAR,8,0,0,0,0,0,8
MADHYA PRADESH,SAGAR,BANDA,65,0,0,7,41,43,156
MADHYA PRADESH,SAGAR,BEENA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,SAGAR,DEORI,58,0,0,0,14,0,72
MADHYA PRADESH,SAGAR,JAISINAGAR,1,0,0,0,43,0,44
MADHYA PRADESH,SAGAR,KESALI,0,0,0,16,78,0,94
MADHYA PRADESH,SAGAR,KHURAI,1,0,0,0,35,0,36
MADHYA PRADESH,SAGAR,MALTHON,1,0,0,1,9,26,37
MADHYA PRADESH,SAGAR,RAHATGARH,23,0,0,33,57,0,113
MADHYA PRADESH,SAGAR,REHALI,6,0,0,10,33,0,49
MADHYA PRADESH,SAGAR,SAGAR,4,1,0,1,629,0,635
MADHYA PRADESH,SAGAR,SHAHGARH,3,0,0,0,0,0,3
MADHYA PRADESH,SATNA,AMARPATAN,2,1,0,24,231,0,258
MADHYA PRADESH,SATNA,CHITRAKOOT,13,0,0,0,3,0,16
MADHYA PRADESH,SATNA,MAIHAR,6,0,0,1,3,0,10
MADHYA PRADESH,SATNA,NAGOD,3,0,0,1,9,0,13
MADHYA PRADESH,SATNA,RAMNAGAR,6,0,1,8,81,0,96
MADHYA PRADESH,SATNA,RAMPUR,5,0,0,0,1,0,6
MADHYA PRADESH,SATNA,SATNA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,SATNA,UNCHEHARA,7,0,0,3,14,0,24
MADHYA PRADESH,SEHORE,AASHTA,8,0,9,1,0,0,18
MADHYA PRADESH,SEHORE,BUDANI,5,0,0,0,0,0,5
MADHYA PRADESH,SEHORE,ICHHAWER,9,0,0,0,0,0,9
MADHYA PRADESH,SEHORE,NASRULLAHGANJ,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,SEHORE,SIHORE,13,0,0,2,30,0,45
MADHYA PRADESH,SEONI,BARGHAT,6,0,441,2,30,0,479
MADHYA PRADESH,SEONI,CHHAPARA,1,0,63,0,9,0,73
MADHYA PRADESH,SEONI,DHANORA,0,0,1,0,30,0,31
MADHYA PRADESH,SEONI,KAHANAPUS,11,0,53,0,3,0,67
MADHYA PRADESH,SEONI,KEOLARI,3,0,49,0,0,0,52
MADHYA PRADESH,SEONI,KURAI,11,0,19,1,10,0,41
MADHYA PRADESH,SEONI,LAKHNADAUN,10,0,11,0,13,0,34
MADHYA PRADESH,SEONI,SEONI,8,0,12,0,10,0,30
MADHYA PRADESH,SHAHDOL,ANUPPUR,2,0,0,0,0,0,2
MADHYA PRADESH,SHAHDOL,BUDHAR,9,0,0,15,13,1,38
MADHYA PRADESH,SHAHDOL,BYOHARI,8,0,0,2,0,0,10
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,10,0,0,4,19,0,33
MADHYA PRADESH,SHAHDOL,JAITAHARI,18,0,0,0,10,0,28
MADHYA PRADESH,SHAHDOL,KOTAMA,3,0,0,0,0,0,3
MADHYA PRADESH,SHAHDOL,MANPUR,31,0,0,0,7,0,38
MADHYA PRADESH,SHAHDOL,PALEE-1,4,0,0,0,0,0,4
MADHYA PRADESH,SHAHDOL,PALEE-2,6,0,0,49,89,1,145
MADHYA PRADESH,SHAHDOL,PUSHPRAJGARH,18,0,0,1,56,0,75
MADHYA PRADESH,SHAHDOL,SOHAGPUR,12,0,2,0,232,3,249
MADHYA PRADESH,SHAHDOL,UMARIYA,3,0,0,12,7,0,22
MADHYA PRADESH,SHAJAPUR,AGAR,2,0,0,0,0,0,2
MADHYA PRADESH,SHAJAPUR,BAROD,0,0,0,0,90,0,90
MADHYA PRADESH,SHAJAPUR,KALAPIPALMANDI,1,0,3,0,248,1,253
MADHYA PRADESH,SHAJAPUR,MOMANBARODIYA,13,0,0,0,3,0,16
MADHYA PRADESH,SHAJAPUR,NALKHEDA,19,0,0,160,348,0,527
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,0,0,0,0,5,0,5
MADHYA PRADESH,SHAJAPUR,SUJALPUR,11,8,10,31,1532,0,1592
MADHYA PRADESH,SHAJAPUR,SUSNER,41,0,0,30,143,0,214
MADHYA PRADESH,SHIVPURI,BADARWAS,0,0,0,22,6,0,28
MADHYA PRADESH,SHIVPURI,KARERA,122,0,0,8,1,0,131
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,SHIVPURI,KOLARAS,0,0,0,0,83,0,83
MADHYA PRADESH,SHIVPURI,NARWAR,31,0,0,14,136,0,181
MADHYA PRADESH,SHIVPURI,PICHHORE,353,0,0,0,2,0,355
MADHYA PRADESH,SHIVPURI,POHARI,48,0,10,2,8,0,68
MADHYA PRADESH,SHIVPURI,SHIVPURI,28,0,0,5,31,0,64
MADHYA PRADESH,SIDHI,BAIDHAN,14,0,0,0,1,0,15
MADHYA PRADESH,SIDHI,CHITRANGI,5,0,1,2,36,0,44
MADHYA PRADESH,SIDHI,DEOSAR,30,0,0,0,0,0,30
MADHYA PRADESH,SIDHI,KUSAMI,17,0,0,0,0,2,19
MADHYA PRADESH,SIDHI,MAJHAULI,10,0,0,4,0,0,14
MADHYA PRADESH,SIDHI,RAMPURNEKIN,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,SIDHI,SIDHI,26,0,0,0,0,0,26
MADHYA PRADESH,SIDHI,SIHAWAL,5,0,0,0,2,0,7
MADHYA PRADESH,SURGUJA,AMBIKAPUR,1,0,0,0,0,0,1
MADHYA PRADESH,SURGUJA,BADRAFNAGAR,181,0,0,0,132,0,313
MADHYA PRADESH,SURGUJA,BAIKUNTHPUR,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,SURGUJA,BALRAMPUR,13,0,0,0,0,0,13
MADHYA PRADESH,SURGUJA,BATOLI,172,0,0,22,21,13,228
MADHYA PRADESH,SURGUJA,BHAIYATHAN,0,0,0,0,258,0,258
MADHYA PRADESH,SURGUJA,BHARATPUR,11,0,0,0,534,0,545
MADHYA PRADESH,SURGUJA,KHARGAWAN,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,SURGUJA,KUSAMI,95,0,0,1,632,25,753
MADHYA PRADESH,SURGUJA,LAKHANPUR,0,0,0,0,89,0,89
MADHYA PRADESH,SURGUJA,LUNDRA,83,0,0,0,174,16,273
MADHYA PRADESH,SURGUJA,MAINPAT,383,1,0,62,60,1,507
MADHYA PRADESH,SURGUJA,MANENDRAGARH,85,0,0,0,588,0,673
MADHYA PRADESH,SURGUJA,ODAGI,98,0,0,116,54,582,850
MADHYA PRADESH,SURGUJA,PRATAPPUR,693,3,0,0,25,0,721
MADHYA PRADESH,SURGUJA,PREMNAGAR,5,19,0,0,351,0,375
MADHYA PRADESH,SURGUJA,RAJPUR,81,7,0,0,184,0,272
MADHYA PRADESH,SURGUJA,RAMANUJNAGAR,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,SURGUJA,RAMCHANDRAPUR,69,0,0,0,0,0,69
MADHYA PRADESH,SURGUJA,SHANKARGARH,175,0,0,0,0,0,175
MADHYA PRADESH,SURGUJA,SITAPUR,315,0,0,0,51,0,366
MADHYA PRADESH,SURGUJA,SONHAT,8,0,0,0,84,1,93
MADHYA PRADESH,SURGUJA,SURAJPUR,501,3,0,0,157,0,661
MADHYA PRADESH,SURGUJA,UDAYPUR,244,0,0,0,54,7,305
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,TIKAMGARH,JATARA,104,1,0,12,3,0,120
MADHYA PRADESH,TIKAMGARH,NIWARI,4,0,0,22,47,0,73
MADHYA PRADESH,TIKAMGARH,PALERA,0,0,0,197,152,0,349
MADHYA PRADESH,TIKAMGARH,PRITHWIPUR,131,0,0,106,41,0,278
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,14,0,0,27,40,0,81
MADHYA PRADESH,UJJAIN,BADNAGAR,1,0,0,0,17,0,18
MADHYA PRADESH,UJJAIN,GHATIYA,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,UJJAIN,KHACHRAUD,11,1,0,24,87,0,123
MADHYA PRADESH,UJJAIN,MAHIDPUR,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,UJJAIN,TARANA,2,0,0,3,39,0,44
MADHYA PRADESH,UJJAIN,UJJAIN,2,0,0,47,266,0,315
MADHYA PRADESH,VIDISHA,BASODA,1,0,0,0,1,0,2
MADHYA PRADESH,VIDISHA,GYARASPUR,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,VIDISHA,KURWAI,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,VIDISHA,LATERI,NA,NA,NA,NA,NA,NA,NA
MADHYA PRADESH,VIDISHA,NATERAN,1,0,0,0,8,0,9
MADHYA PRADESH,VIDISHA,SIRONJ,0,0,1,0,0,0,1
MADHYA PRADESH,VIDISHA,VIDISHA,NA,NA,NA,NA,NA,NA,NA
MAHARASHTRA,,,NA,NA,NA,NA,NA,NA,NA
MANIPUR,BISHNUPUR,BISHNUPUR,10,0,0,0,0,0,10
MANIPUR,BISHNUPUR,MOIRANG,2,0,0,0,0,0,2
MANIPUR,CHANDEL,CHAKPIKARONG,3,0,0,0,0,0,3
MANIPUR,CHANDEL,CHANDEL,6,0,0,0,0,0,6
MANIPUR,CHURACHANDPUR,CHURACHANDPUR,31,0,0,0,0,0,31
MANIPUR,CHURACHANDPUR,HENGLEP,11,0,0,0,0,0,11
MANIPUR,CHURACHANDPUR,SINGHAT,20,0,0,0,0,0,20
MANIPUR,CHURACHANDPUR,THANGLON,10,0,0,0,0,0,10
MANIPUR,IMPHAL,HAORANGSABAL(I-W),11,0,0,0,0,0,11
MANIPUR,IMPHAL,IRILBUNG(IMPHAL-E),3,0,0,0,0,0,3
MANIPUR,IMPHAL,SWOMBUNG(IMPHAL-E),12,0,0,0,0,0,12
MANIPUR,IMPHAL,WAQNGOI(I-W),NA,NA,NA,NA,NA,NA,NA
MANIPUR,SENAPATI,KANGPOKPI,17,0,0,0,0,0,17
MANIPUR,SENAPATI,PAOMATA,5,0,0,0,0,0,5
MANIPUR,SENAPATI,PURUL,NA,NA,NA,NA,NA,NA,NA
MANIPUR,SENAPATI,SAIKHUL,9,0,0,0,0,0,9
MANIPUR,SENAPATI,TADUBI,1,0,0,0,0,0,1
MANIPUR,TAMENGLONG,NUNGBA,20,0,0,0,0,0,20
MANIPUR,TAMENGLONG,TAMEI,7,0,0,0,0,0,7
MANIPUR,TAMENGLONG,TAMENGLONG,10,0,0,0,0,0,10
MANIPUR,THOUBAL,KAKCHING,3,0,0,0,0,0,3
MANIPUR,THOUBAL,THOUBAL,20,0,0,0,0,0,20
MANIPUR,UKHRUL,CHINGAI,9,0,0,0,0,0,9
MANIPUR,UKHRUL,KAMJONG,1,0,0,0,0,0,1
MANIPUR,UKHRUL,PHUNGYAR,8,0,0,0,0,0,8
MANIPUR,UKHRUL,UKHRUL,11,0,0,0,0,0,11
MEGHALAYA,EAST GARO HILLS,DAMBO RONGJENG,68,0,0,38,119,0,225
MEGHALAYA,EAST GARO HILLS,RESU-BELPARA,49,0,0,336,69,10,464
MEGHALAYA,EAST GARO HILLS,SAMANDA.,83,1,0,3,32,0,119
MEGHALAYA,EAST GARO HILLS,SONGSAK,118,0,0,52,37,0,207
MEGHALAYA,EAST KHASI HILLS,MAWKYNREW,1,0,0,0,588,0,589
MEGHALAYA,EAST KHASI HILLS,MAWPHLANG,8,0,0,4,495,0,507
MEGHALAYA,EAST KHASI HILLS,MAWRYNGKNENG,0,0,0,4,526,0,530
MEGHALAYA,EAST KHASI HILLS,MAWSYNRAM,3,0,0,15,13,0,31
MEGHALAYA,EAST KHASI HILLS,MYLLIEM,2,0,0,9,522,1,534
MEGHALAYA,EAST KHASI HILLS,PYNURSLA,5,0,0,3,670,0,678
MEGHALAYA,EAST KHASI HILLS,SHELLA BHOLAGANGH,0,0,0,0,158,0,158
MEGHALAYA,JAINTIA HILLS,AMLAREM,11,0,0,21,527,0,559
MEGHALAYA,JAINTIA HILLS,KHLIEHRIAT,4,0,0,14,521,1,540
MEGHALAYA,JAINTIA HILLS,LASKEIN,3,0,0,0,515,0,518
MEGHALAYA,JAINTIA HILLS,THADLASKEIN,14,1,1,8,1010,1,1035
MEGHALAYA,RI BHOI DISTRICT,UMLING  C&D BLOCK,3,1,0,0,2037,0,2041
MEGHALAYA,RI BHOI DISTRICT,UMSNING C&D BLOCK,4,0,0,0,2209,0,2213
MEGHALAYA,SOUTH GARO HILLS,BAGHMARA,12,0,0,33,0,0,45
MEGHALAYA,SOUTH GARO HILLS,CHOKPOT,20,0,0,7,0,0,27
MEGHALAYA,SOUTH GARO HILLS,RONGRA,11,0,0,4,0,0,15
MEGHALAYA,WEST GARO HILLS,BETASING,33,0,0,17,63,0,113
MEGHALAYA,WEST GARO HILLS,DADENGGIRI,40,0,0,0,0,0,40
MEGHALAYA,WEST GARO HILLS,DALUS,25,0,0,74,117,0,216
MEGHALAYA,WEST GARO HILLS,RONGRAM,0,0,0,35,9,0,44
MEGHALAYA,WEST GARO HILLS,SELSELLA,22,1,0,42,22,0,87
MEGHALAYA,WEST GARO HILLS,TIKKIRKILLA,1,0,0,46,0,0,47
MEGHALAYA,WEST GARO HILLS,ZIKZAK,18,0,0,19,0,0,37
MEGHALAYA,WEST KHASI HILLS,MAIRANG,18,0,0,243,365,1,627
MEGHALAYA,WEST KHASI HILLS,MAWKYRWAT,18,0,0,9,165,0,192
MEGHALAYA,WEST KHASI HILLS,MAWSHYNRUT,15,1,0,49,600,0,665
MEGHALAYA,WEST KHASI HILLS,NONGSTOIN,31,0,0,323,683,0,1037
MEGHALAYA,WEST KHASI HILLS,RANIKOR,0,0,0,4,120,0,124
MIZORAM,AIZAWL,AIBAWK,0,0,0,0,116,0,116
MIZORAM,AIZAWL,DARLAWN,0,0,0,0,71,0,71
MIZORAM,AIZAWL,KHAWZAWL,0,0,0,0,1276,0,1276
MIZORAM,AIZAWL,LUNGDAR 'E',0,0,0,0,941,0,941
MIZORAM,AIZAWL,NGOPA,0,0,0,0,361,0,361
MIZORAM,AIZAWL,PHAILENG 'W',0,0,0,0,67,0,67
MIZORAM,AIZAWL,REIEK,0,0,0,0,60,0,60
MIZORAM,AIZAWL,SERCHHIP,0,0,0,0,554,0,554
MIZORAM,AIZAWL,THINGDAWL,0,0,0,0,220,0,220
MIZORAM,AIZAWL,THINGSULTHLIAH,0,0,0,0,172,0,172
MIZORAM,AIZAWL,TLANGNUAM,0,0,0,0,69,0,69
MIZORAM,AIZAWL,ZAWLNUAM,0,0,0,0,40,0,40
MIZORAM,CHHIMTUIPUI,CHAWNGTE,0,0,0,0,9,0,9
MIZORAM,CHHIMTUIPUI,LAWNGTLAI,0,0,0,0,32,0,32
MIZORAM,CHHIMTUIPUI,SANGAU,0,0,0,0,28,0,28
MIZORAM,CHHIMTUIPUI,TUIPANG,0,0,0,0,125,0,125
MIZORAM,LUNGLEI,BUNGHMUN,0,0,0,0,42,0,42
MIZORAM,LUNGLEI,HNAHTHIAL,0,0,0,0,153,0,153
MIZORAM,LUNGLEI,LUNGLEI,1,0,0,0,194,0,195
MIZORAM,LUNGLEI,LUNGSEN,0,0,0,0,244,0,244
MIZORAM,LUNGLEI,VILL1,NA,NA,NA,NA,NA,NA,NA
NAGALAND,KOHIMA,JALUKIE,0,0,0,194,788,0,982
NAGALAND,KOHIMA,KOHIMA,0,0,0,0,806,0,806
NAGALAND,KOHIMA,KUHUBOTO,0,0,0,0,354,0,354
NAGALAND,KOHIMA,MEDZIPHEMA,0,0,0,0,312,0,312
NAGALAND,KOHIMA,TSEMINYU,0,0,0,96,208,0,304
NAGALAND,MOKOKCHUNG,CHANGTONGYA,0,0,0,0,854,0,854
NAGALAND,MOKOKCHUNG,MANGOLEMBA,0,0,0,0,400,0,400
NAGALAND,MOKOKCHUNG,ONGPANGKONG,0,0,0,0,560,0,560
NAGALAND,MON,CHEN,0,0,0,3,151,0,154
NAGALAND,MON,MON,0,0,0,0,418,0,418
NAGALAND,MON,TOBU,0,0,0,0,115,0,115
NAGALAND,MON,WAKCHING,0,0,0,0,98,0,98
NAGALAND,PHEK,KIKRUMA,0,0,0,97,2552,1,2650
NAGALAND,PHEK,MELURI,0,0,0,19,354,0,373
NAGALAND,PHEK,PHEK,0,0,0,22,1004,0,1026
NAGALAND,TUENSANG,KIPHIRE,0,0,0,5,408,0,413
NAGALAND,TUENSANG,LONGKHIM,0,0,0,0,484,0,484
NAGALAND,TUENSANG,LONGLENG,0,0,0,30,166,0,196
NAGALAND,TUENSANG,NOKLAK,0,0,0,0,420,0,420
NAGALAND,TUENSANG,SANGSANGYU,0,0,0,0,364,0,364
NAGALAND,TUENSANG,SHAMATOR,0,0,0,0,330,0,330
NAGALAND,TUENSANG,SITIMI,0,0,0,1,230,0,231
NAGALAND,WOKHA,BAGHTY,1,0,0,6,894,0,901
NAGALAND,WOKHA,WOKHA,0,0,0,0,360,0,360
NAGALAND,ZUNHEBOTO,AKULUTO,0,0,0,1,469,0,470
NAGALAND,ZUNHEBOTO,GHATASHI,0,0,0,0,89,0,89
NAGALAND,ZUNHEBOTO,TOKIYE,0,0,0,0,132,0,132
NAGALAND,ZUNHEBOTO,ZUNHEBOTO,0,0,0,0,263,0,263
ORISSA,ANGUL,ANUGUL,26,0,0,5,0,0,31
ORISSA,ANGUL,ATHAMALLICK,22,0,4,6,1,1,34
ORISSA,ANGUL,BANANPULA,7,0,1,0,0,0,8
ORISSA,ANGUL,CHHENDIAPADA,36,0,1,2,3,9,51
ORISSA,ANGUL,KANIHA,6,0,0,0,1,0,7
ORISSA,ANGUL,KISONAGAR,20,0,2,1,1,0,24
ORISSA,ANGUL,PALALAHARA,12,2,22,0,11,1,48
ORISSA,ANGUL,TALCHER,7,0,0,0,0,1,8
ORISSA,BALASORE,BAHANAGA,2,0,0,0,0,0,2
ORISSA,BALASORE,BALASORE,0,0,0,0,3,0,3
ORISSA,BALASORE,BALIPAL,NA,NA,NA,NA,NA,NA,NA
ORISSA,BALASORE,BASTA,3,0,0,0,2,0,5
ORISSA,BALASORE,BHOGARAI,NA,NA,NA,NA,NA,NA,NA
ORISSA,BALASORE,JALESWAR,17,0,0,0,0,0,17
ORISSA,BALASORE,JILGIRI,47,0,0,0,0,0,47
ORISSA,BALASORE,KHAIRA,12,0,0,0,1,0,13
ORISSA,BALASORE,OUPADA,10,0,0,0,0,0,10
ORISSA,BALASORE,REMUNA,2,0,0,0,0,0,2
ORISSA,BALASORE,SIMULIA,NA,NA,NA,NA,NA,NA,NA
ORISSA,BALASORE,SORO,3,0,0,0,0,0,3
ORISSA,BARAGARH,AMBABHANA,22,0,88,1,11,0,122
ORISSA,BARAGARH,ATABIRA,4,0,76,0,5,0,85
ORISSA,BARAGARH,BARAGARH,2,0,64,1,2,0,69
ORISSA,BARAGARH,BARAPALI,11,0,91,5,24,0,131
ORISSA,BARAGARH,BHATALI,78,0,106,2,82,0,268
ORISSA,BARAGARH,BHENDENI,3,0,102,0,1,0,106
ORISSA,BARAGARH,BIJEPUR,24,0,37,3,2,0,66
ORISSA,BARAGARH,GAISILAT,78,0,144,5,364,2,593
ORISSA,BARAGARH,JHARABANDHA,110,0,22,0,121,0,253
ORISSA,BARAGARH,PADMAPUR,134,1,161,3,220,0,519
ORISSA,BARAGARH,PAIKMAL,41,0,34,0,92,1,168
ORISSA,BARAGARH,SOHELA,18,1,101,1,6,0,127
ORISSA,BHADRAK,BASUDEVPUR,1,0,0,0,2,0,3
ORISSA,BHADRAK,BHADRAK,4,0,0,0,0,0,4
ORISSA,BHADRAK,BHANDARIPOKHARI,NA,NA,NA,NA,NA,NA,NA
ORISSA,BHADRAK,BONTH,2,0,0,0,0,0,2
