-----
{
 "description": "The table refers to block wise distribution of Deep Tubewells according to source of finance . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "blckdptbwltab3.6.csv", 
 "title": "Download CSV for Block wise Distribution of Deep Tubewells according to source of Finance for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdptbwltab3.6.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of Deep Tubewells according to horse power of lifting device . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "blckdptbwltab3.9.csv", 
 "title": "Download CSV for Block wise Distribution of Deep Tubewells according to Horse Power of Lifting Device for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdptbwltab3.9.csv"
}
-----
"State","District","Block","Horse Power (0-6)","Horse Power (6 - 12)","Horse Power (12 - 18)","Horse Power (Above 18)","Total"
"MADHYA PRADESH","MANDLA","AMARPUR",NA,NA,NA,NA,NA
"MADHYA PRADESH","MANDLA","BAJANG",NA,NA,NA,NA,NA
"MADHYA PRADESH","MANDLA","BEEJADANDI",NA,NA,NA,NA,NA
"MADHYA PRADESH","MANDLA","BICHHIYA",NA,NA,NA,NA,NA
"MADHYA PRADESH","MANDLA","DINDORI",NA,NA,NA,NA,NA
"MADHYA PRADESH","MANDLA","GHUGHARI",NA,NA,NA,NA,NA
"MADHYA PRADESH","MANDLA","KARANJIYA",NA,NA,NA,NA,NA
"MADHYA PRADESH","MANDLA","MANDLA",0,2,0,0,2
"MADHYA PRADESH","MANDLA","MAWAI",NA,NA,NA,NA,NA
"MADHYA PRADESH","MANDLA","MEHADWANI",NA,NA,NA,NA,NA
"MADHYA PRADESH","MANDLA","MOHGAON",NA,NA,NA,NA,NA
"MADHYA PRADESH","MANDLA","MOWAS",NA,NA,NA,NA,NA
"MADHYA PRADESH","MANDLA","NAINPUR",NA,NA,NA,NA,NA
"MADHYA PRADESH","MANDLA","NARAYANGANJ",NA,NA,NA,NA,NA
"MADHYA PRADESH","MANDLA","SAMNAPUR",NA,NA,NA,NA,NA
"MADHYA PRADESH","MANDLA","SHAHPURA",NA,NA,NA,NA,NA
"MADHYA PRADESH","MANDSAUR","BHANPURA",NA,NA,NA,NA,NA
"MADHYA PRADESH","MANDSAUR","GAROTH",NA,NA,NA,NA,NA
"MADHYA PRADESH","MANDSAUR","JAWAD",245,251,0,1,497
"MADHYA PRADESH","MANDSAUR","MALHARGARH",66,29,0,1,96
"MADHYA PRADESH","MANDSAUR","MANASA",1,129,0,0,130
"MADHYA PRADESH","MANDSAUR","MANDSAUR",108,58,0,1,167
"MADHYA PRADESH","MANDSAUR","NEEMACH",73,124,0,2,199
"MADHYA PRADESH","MANDSAUR","SITAMAU",15,61,0,0,76
"MADHYA PRADESH","MORENA","AMBAH",2,0,0,0,2
"MADHYA PRADESH","MORENA","JAURA",NA,NA,NA,NA,NA
"MADHYA PRADESH","MORENA","KAILARAS",5,0,0,0,5
"MADHYA PRADESH","MORENA","KARAHAL",147,0,0,0,147
"MADHYA PRADESH","MORENA","MORENA",3,0,0,0,3
"MADHYA PRADESH","MORENA","PAHARGARH",NA,NA,NA,NA,NA
"MADHYA PRADESH","MORENA","PAROSA",NA,NA,NA,NA,NA
"MADHYA PRADESH","MORENA","SABALGARH",NA,NA,NA,NA,NA
"MADHYA PRADESH","MORENA","SHEOPUR KALAN",119,0,0,0,119
"MADHYA PRADESH","MORENA","VIJAIPUR",12,0,0,0,12
"MADHYA PRADESH","NARSIMHAPUR","BABAICHICHALI",216,7,3,12,238
"MADHYA PRADESH","NARSIMHAPUR","CHANWARPATHA",48,2,0,4,54
"MADHYA PRADESH","NARSIMHAPUR","GOTEGAON",10,21,1,1,33
"MADHYA PRADESH","NARSIMHAPUR","KARELI",690,28,0,0,718
"MADHYA PRADESH","NARSIMHAPUR","NARSINGHPUR",41,161,0,0,202
"MADHYA PRADESH","NARSIMHAPUR","SAINKHEDA",172,7,4,12,195
"MADHYA PRADESH","PANNA","AJAIGARH",NA,NA,NA,NA,NA
"MADHYA PRADESH","PANNA","GUNNAUR",19,15,0,0,34
"MADHYA PRADESH","PANNA","PANNA",7,11,0,0,18
"MADHYA PRADESH","PANNA","PAWAI",NA,NA,NA,NA,NA
"MADHYA PRADESH","PANNA","SHAHNAGAR",5,2,0,0,7
"MADHYA PRADESH","RAIGARH","BAGEECHA",2,1,0,0,3
"MADHYA PRADESH","RAIGARH","CHARGHODA",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIGARH","DHARAMJAIGARH",40,0,0,0,40
"MADHYA PRADESH","RAIGARH","DULDHLA",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIGARH","JASHPURNAGAR",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIGARH","KANSABEL",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIGARH","KHARASIYA",39,26,0,0,65
"MADHYA PRADESH","RAIGARH","KUNKURI",121,0,0,4,125
"MADHYA PRADESH","RAIGARH","LALLUNGA",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIGARH","NANORA",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIGARH","PATTHALGAON",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIGARH","PUSAUR",127,39,0,0,166
"MADHYA PRADESH","RAIGARH","RAIGARH",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIGARH","SARANGARH",10,3,1,0,14
"MADHYA PRADESH","RAIGARH","SARIYALENDHA",1,1,0,0,2
"MADHYA PRADESH","RAIGARH","TAMNAR",18,0,0,0,18
"MADHYA PRADESH","RAIGARH","TAPKARA",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIPUR","ABHANPUR",1,0,0,0,1
"MADHYA PRADESH","RAIPUR","BAGBAHRA",4,2,0,0,6
"MADHYA PRADESH","RAIPUR","BASNA",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIPUR","BHATAPARA",36,0,0,0,36
"MADHYA PRADESH","RAIPUR","BILAIGARH",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIPUR","CHANDKHURAI(ARANG)",30,5,0,0,35
"MADHYA PRADESH","RAIPUR","CHHURA",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIPUR","DEOBHOG",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIPUR","DHAMTARI",20,0,0,0,20
"MADHYA PRADESH","RAIPUR","GARIYABAND",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIPUR","KASDOL",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIPUR","KURUD",3,0,0,0,3
"MADHYA PRADESH","RAIPUR","MAGARLOD",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIPUR","MAHASAMUND",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIPUR","MAINPUR",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIPUR","PALARI",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIPUR","PALARI(BALODABAZAR)",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIPUR","PITHORA",3,0,0,0,3
"MADHYA PRADESH","RAIPUR","RAIPUR(DHARSIWA)",21,4,0,0,25
"MADHYA PRADESH","RAIPUR","RAJIM",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIPUR","SARAIPALI",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAIPUR","SIHAWA",3,0,0,0,3
"MADHYA PRADESH","RAIPUR","SIMGA",7,0,0,0,7
"MADHYA PRADESH","RAIPUR","TILDA",41,2,0,0,43
"MADHYA PRADESH","RAISEN","BARELI",8,22,4,3,37
"MADHYA PRADESH","RAISEN","BEGAMGANJ",33,0,0,0,33
"MADHYA PRADESH","RAISEN","GAIRATGANJ",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAISEN","OBEDULLAHGANJ",33,0,0,0,33
"MADHYA PRADESH","RAISEN","SANCHI",2,0,0,0,2
"MADHYA PRADESH","RAISEN","SILWANI",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAISEN","UDAIPURA",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAJGARH","BIAORA",3,0,0,0,3
"MADHYA PRADESH","RAJGARH","JEERAPUR",77,42,0,0,119
"MADHYA PRADESH","RAJGARH","KHILCHIPUR",3,0,0,0,3
"MADHYA PRADESH","RAJGARH","NARASINGHGARH",24,0,0,0,24
"MADHYA PRADESH","RAJGARH","PACHAUR (SARANGPUR)",8,0,0,0,8
"MADHYA PRADESH","RAJGARH","RAJGARH",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAJNANDGAON","BODLA",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAJNANDGAON","CHAUKI",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAJNANDGAON","CHHUIKHANDAN",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAJNANDGAON","CHHURIA",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAJNANDGAON","DOMGARGARH",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAJNANDGAON","DONGARGAON",21,2,1,0,24
"MADHYA PRADESH","RAJNANDGAON","KAWARDHA",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAJNANDGAON","KHALRAGARH",5,2,0,0,7
"MADHYA PRADESH","RAJNANDGAON","MANPUR",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAJNANDGAON","MOHLA",NA,NA,NA,NA,NA
"MADHYA PRADESH","RAJNANDGAON","RAJNANDGAON",5,0,0,0,5
"MADHYA PRADESH","RAJNANDGAON","SAHASPURLOHARA",26,8,0,0,34
"MADHYA PRADESH","RATLAM","ALOT",17,17,0,0,34
"MADHYA PRADESH","RATLAM","BAJNA",57,0,0,1,58
"MADHYA PRADESH","RATLAM","JAWRA",100,24,0,0,124
"MADHYA PRADESH","RATLAM","PIPLODA",186,202,1,0,389
"MADHYA PRADESH","RATLAM","RATLAM",726,434,0,7,1167
"MADHYA PRADESH","RATLAM","SAILANA",30,25,0,0,55
"MADHYA PRADESH","REWA","GANGEO",3,0,0,0,3
"MADHYA PRADESH","REWA","HANUMANA",NA,NA,NA,NA,NA
"MADHYA PRADESH","REWA","JAWA",NA,NA,NA,NA,NA
"MADHYA PRADESH","REWA","MAUGANJ",73,0,0,2,75
"MADHYA PRADESH","REWA","NAIGARHI",56,5,1,1,63
"MADHYA PRADESH","REWA","RAIPUR",16,0,0,0,16
"MADHYA PRADESH","REWA","REWA",54,0,0,0,54
"MADHYA PRADESH","REWA","SIRMAUR",295,11,0,0,306
"MADHYA PRADESH","REWA","TYONTHAR",NA,NA,NA,NA,NA
"MADHYA PRADESH","SAGAR","BANDA",28,0,0,0,28
"MADHYA PRADESH","SAGAR","BEENA",NA,NA,NA,NA,NA
"MADHYA PRADESH","SAGAR","DEORI",4,0,0,0,4
"MADHYA PRADESH","SAGAR","JAISINAGAR",24,0,0,0,24
"MADHYA PRADESH","SAGAR","KESALI",1,0,0,0,1
"MADHYA PRADESH","SAGAR","KHURAI",24,0,0,0,24
"MADHYA PRADESH","SAGAR","MALTHON",1,0,0,0,1
"MADHYA PRADESH","SAGAR","RAHATGARH",2,0,0,0,2
"MADHYA PRADESH","SAGAR","REHALI",19,0,0,0,19
"MADHYA PRADESH","SAGAR","SAGAR",14,0,0,0,14
"MADHYA PRADESH","SAGAR","SHAHGARH",75,0,0,0,75
"MADHYA PRADESH","SATNA","AMARPATAN",490,4,0,0,494
"MADHYA PRADESH","SATNA","CHITRAKOOT",15,1,0,0,16
"MADHYA PRADESH","SATNA","MAIHAR",217,1,0,0,218
"MADHYA PRADESH","SATNA","NAGOD",224,47,3,1,275
"MADHYA PRADESH","SATNA","RAMNAGAR",2,0,0,0,2
"MADHYA PRADESH","SATNA","RAMPUR",488,7,0,0,495
"MADHYA PRADESH","SATNA","SATNA",247,24,0,0,271
"MADHYA PRADESH","SATNA","UNCHEHARA",23,1,0,0,24
"MADHYA PRADESH","SEHORE","AASHTA",NA,NA,NA,NA,NA
"MADHYA PRADESH","SEHORE","BUDANI",4,0,0,0,4
"MADHYA PRADESH","SEHORE","ICHHAWER",NA,NA,NA,NA,NA
"MADHYA PRADESH","SEHORE","NASRULLAHGANJ",NA,NA,NA,NA,NA
"MADHYA PRADESH","SEHORE","SIHORE",1,0,0,0,1
"MADHYA PRADESH","SEONI","BARGHAT",NA,NA,NA,NA,NA
"MADHYA PRADESH","SEONI","CHHAPARA",NA,NA,NA,NA,NA
"MADHYA PRADESH","SEONI","DHANORA",NA,NA,NA,NA,NA
"MADHYA PRADESH","SEONI","KAHANAPUS",123,0,0,0,123
"MADHYA PRADESH","SEONI","KEOLARI",117,0,0,0,117
"MADHYA PRADESH","SEONI","KURAI",100,0,0,0,100
"MADHYA PRADESH","SEONI","LAKHNADAUN",37,2,0,0,39
"MADHYA PRADESH","SEONI","SEONI",885,3,0,0,888
"MADHYA PRADESH","SHAHDOL","ANUPPUR",NA,NA,NA,NA,NA
"MADHYA PRADESH","SHAHDOL","BUDHAR",1,0,0,0,1
"MADHYA PRADESH","SHAHDOL","BYOHARI",34,0,0,0,34
"MADHYA PRADESH","SHAHDOL","JAISINGHNAGAR",NA,NA,NA,NA,NA
"MADHYA PRADESH","SHAHDOL","JAITAHARI",3,0,0,0,3
"MADHYA PRADESH","SHAHDOL","KOTAMA",NA,NA,NA,NA,NA
"MADHYA PRADESH","SHAHDOL","MANPUR",127,0,0,0,127
"MADHYA PRADESH","SHAHDOL","PALEE-1",NA,NA,NA,NA,NA
"MADHYA PRADESH","SHAHDOL","PALEE-2",5,0,0,0,5
"MADHYA PRADESH","SHAHDOL","PUSHPRAJGARH",NA,NA,NA,NA,NA
"MADHYA PRADESH","SHAHDOL","SOHAGPUR",8,0,0,0,8
"MADHYA PRADESH","SHAHDOL","UMARIYA",8,6,0,0,14
"MADHYA PRADESH","SHAJAPUR","AGAR",NA,NA,NA,NA,NA
"MADHYA PRADESH","SHAJAPUR","BAROD",3,0,0,0,3
"MADHYA PRADESH","SHAJAPUR","KALAPIPALMANDI",16,0,0,0,16
"MADHYA PRADESH","SHAJAPUR","MOMANBARODIYA",441,0,0,0,441
"MADHYA PRADESH","SHAJAPUR","NALKHEDA",NA,NA,NA,NA,NA
"MADHYA PRADESH","SHAJAPUR","SHAJAPUR",126,0,0,1,127
"MADHYA PRADESH","SHAJAPUR","SUJALPUR",0,1,0,0,1
"MADHYA PRADESH","SHAJAPUR","SUSNER",NA,NA,NA,NA,NA
"MADHYA PRADESH","SHIVPURI","BADARWAS",1,9,0,0,10
"MADHYA PRADESH","SHIVPURI","KARERA",NA,NA,NA,NA,NA
"MADHYA PRADESH","SHIVPURI","KHANIYADHANA",NA,NA,NA,NA,NA
"MADHYA PRADESH","SHIVPURI","KOLARAS",14,0,0,0,14
"MADHYA PRADESH","SHIVPURI","NARWAR",NA,NA,NA,NA,NA
"MADHYA PRADESH","SHIVPURI","PICHHORE",NA,NA,NA,NA,NA
"MADHYA PRADESH","SHIVPURI","POHARI",NA,NA,NA,NA,NA
"MADHYA PRADESH","SHIVPURI","SHIVPURI",219,0,0,0,219
"MADHYA PRADESH","SIDHI","BAIDHAN",1,1,0,0,2
"MADHYA PRADESH","SIDHI","CHITRANGI",6,0,0,0,6
"MADHYA PRADESH","SIDHI","DEOSAR",1,0,0,0,1
"MADHYA PRADESH","SIDHI","KUSAMI",NA,NA,NA,NA,NA
"MADHYA PRADESH","SIDHI","MAJHAULI",NA,NA,NA,NA,NA
"MADHYA PRADESH","SIDHI","RAMPURNEKIN",16,0,0,0,16
"MADHYA PRADESH","SIDHI","SIDHI",NA,NA,NA,NA,NA
"MADHYA PRADESH","SIDHI","SIHAWAL",NA,NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","AMBIKAPUR",NA,NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","BADRAFNAGAR",NA,NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","BAIKUNTHPUR",NA,NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","BALRAMPUR",NA,NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","BATOLI",NA,NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","BHAIYATHAN",NA,NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","BHARATPUR",238,0,0,0,238
"MADHYA PRADESH","SURGUJA","KHARGAWAN",NA,NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","KUSAMI",662,0,0,6,668
"MADHYA PRADESH","SURGUJA","LAKHANPUR",NA,NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","LUNDRA",NA,NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","MAINPAT",60,0,0,0,60
"MADHYA PRADESH","SURGUJA","MANENDRAGARH",99,0,0,0,99
"MADHYA PRADESH","SURGUJA","ODAGI",NA,NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","PRATAPPUR",437,81,0,0,518
"MADHYA PRADESH","SURGUJA","PREMNAGAR",NA,NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","RAJPUR",NA,NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","RAMANUJNAGAR",NA,NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","RAMCHANDRAPUR",NA,NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","SHANKARGARH",NA,NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","SITAPUR",NA,NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","SONHAT",NA,NA,NA,NA,NA
"MADHYA PRADESH","SURGUJA","SURAJPUR",41,0,0,0,41
"MADHYA PRADESH","SURGUJA","UDAYPUR",11,0,0,0,11
"MADHYA PRADESH","TIKAMGARH","BALDEOGARH",17,0,0,0,17
"MADHYA PRADESH","TIKAMGARH","JATARA",649,0,0,0,649
"MADHYA PRADESH","TIKAMGARH","NIWARI",141,0,0,0,141
"MADHYA PRADESH","TIKAMGARH","PALERA",NA,NA,NA,NA,NA
"MADHYA PRADESH","TIKAMGARH","PRITHWIPUR",NA,NA,NA,NA,NA
"MADHYA PRADESH","TIKAMGARH","TIKAMGARH",NA,NA,NA,NA,NA
"MADHYA PRADESH","UJJAIN","BADNAGAR",232,0,0,0,232
"MADHYA PRADESH","UJJAIN","GHATIYA",35,0,0,0,35
"MADHYA PRADESH","UJJAIN","KHACHRAUD",1123,0,0,10,1133
"MADHYA PRADESH","UJJAIN","MAHIDPUR",74,2,0,0,76
"MADHYA PRADESH","UJJAIN","TARANA",191,0,0,4,195
"MADHYA PRADESH","UJJAIN","UJJAIN",423,1,0,3,427
"MADHYA PRADESH","VIDISHA","BASODA",46,45,0,0,91
"MADHYA PRADESH","VIDISHA","GYARASPUR",NA,NA,NA,NA,NA
"MADHYA PRADESH","VIDISHA","KURWAI",0,1,0,0,1
"MADHYA PRADESH","VIDISHA","LATERI",3,0,0,0,3
"MADHYA PRADESH","VIDISHA","NATERAN",59,7,0,0,66
"MADHYA PRADESH","VIDISHA","SIRONJ",NA,NA,NA,NA,NA
"MADHYA PRADESH","VIDISHA","VIDISHA",22,1,0,0,23
"MAHARASHTRA","","",NA,NA,NA,NA,NA
"MANIPUR","BISHNUPUR","BISHNUPUR",NA,NA,NA,NA,NA
"MANIPUR","BISHNUPUR","MOIRANG",NA,NA,NA,NA,NA
"MANIPUR","CHANDEL","CHAKPIKARONG",NA,NA,NA,NA,NA
"MANIPUR","CHANDEL","CHANDEL",NA,NA,NA,NA,NA
"MANIPUR","CHURACHANDPUR","CHURACHANDPUR",NA,NA,NA,NA,NA
"MANIPUR","CHURACHANDPUR","HENGLEP",NA,NA,NA,NA,NA
"MANIPUR","CHURACHANDPUR","SINGHAT",NA,NA,NA,NA,NA
"MANIPUR","CHURACHANDPUR","THANGLON",NA,NA,NA,NA,NA
"MANIPUR","IMPHAL","HAORANGSABAL(I-W)",NA,NA,NA,NA,NA
"MANIPUR","IMPHAL","IRILBUNG(IMPHAL-E)",NA,NA,NA,NA,NA
"MANIPUR","IMPHAL","SWOMBUNG(IMPHAL-E)",NA,NA,NA,NA,NA
"MANIPUR","IMPHAL","WAQNGOI(I-W)",NA,NA,NA,NA,NA
"MANIPUR","SENAPATI","KANGPOKPI",NA,NA,NA,NA,NA
"MANIPUR","SENAPATI","PAOMATA",NA,NA,NA,NA,NA
"MANIPUR","SENAPATI","PURUL",NA,NA,NA,NA,NA
"MANIPUR","SENAPATI","SAIKHUL",NA,NA,NA,NA,NA
"MANIPUR","SENAPATI","TADUBI",NA,NA,NA,NA,NA
"MANIPUR","TAMENGLONG","NUNGBA",NA,NA,NA,NA,NA
"MANIPUR","TAMENGLONG","TAMEI",NA,NA,NA,NA,NA
"MANIPUR","TAMENGLONG","TAMENGLONG",NA,NA,NA,NA,NA
"MANIPUR","THOUBAL","KAKCHING",NA,NA,NA,NA,NA
"MANIPUR","THOUBAL","THOUBAL",NA,NA,NA,NA,NA
"MANIPUR","UKHRUL","CHINGAI",NA,NA,NA,NA,NA
"MANIPUR","UKHRUL","KAMJONG",NA,NA,NA,NA,NA
"MANIPUR","UKHRUL","PHUNGYAR",NA,NA,NA,NA,NA
"MANIPUR","UKHRUL","UKHRUL",NA,NA,NA,NA,NA
"MEGHALAYA","EAST GARO HILLS","DAMBO RONGJENG",NA,NA,NA,NA,NA
"MEGHALAYA","EAST GARO HILLS","RESU-BELPARA",0,1,0,0,1
"MEGHALAYA","EAST GARO HILLS","SAMANDA.",NA,NA,NA,NA,NA
"MEGHALAYA","EAST GARO HILLS","SONGSAK",NA,NA,NA,NA,NA
"MEGHALAYA","EAST KHASI HILLS","MAWKYNREW",NA,NA,NA,NA,NA
"MEGHALAYA","EAST KHASI HILLS","MAWPHLANG",NA,NA,NA,NA,NA
"MEGHALAYA","EAST KHASI HILLS","MAWRYNGKNENG",NA,NA,NA,NA,NA
"MEGHALAYA","EAST KHASI HILLS","MAWSYNRAM",NA,NA,NA,NA,NA
"MEGHALAYA","EAST KHASI HILLS","MYLLIEM",NA,NA,NA,NA,NA
"MEGHALAYA","EAST KHASI HILLS","PYNURSLA",NA,NA,NA,NA,NA
"MEGHALAYA","EAST KHASI HILLS","SHELLA BHOLAGANGH",NA,NA,NA,NA,NA
"MEGHALAYA","JAINTIA HILLS","AMLAREM",NA,NA,NA,NA,NA
"MEGHALAYA","JAINTIA HILLS","KHLIEHRIAT",NA,NA,NA,NA,NA
"MEGHALAYA","JAINTIA HILLS","LASKEIN",NA,NA,NA,NA,NA
"MEGHALAYA","JAINTIA HILLS","THADLASKEIN",NA,NA,NA,NA,NA
"MEGHALAYA","RI BHOI DISTRICT","UMLING  C&D BLOCK",NA,NA,NA,NA,NA
"MEGHALAYA","RI BHOI DISTRICT","UMSNING C&D BLOCK",NA,NA,NA,NA,NA
"MEGHALAYA","SOUTH GARO HILLS","BAGHMARA",NA,NA,NA,NA,NA
"MEGHALAYA","SOUTH GARO HILLS","CHOKPOT",NA,NA,NA,NA,NA
"MEGHALAYA","SOUTH GARO HILLS","RONGRA",NA,NA,NA,NA,NA
"MEGHALAYA","WEST GARO HILLS","BETASING",0,1,0,0,1
"MEGHALAYA","WEST GARO HILLS","DADENGGIRI",NA,NA,NA,NA,NA
"MEGHALAYA","WEST GARO HILLS","DALUS",NA,NA,NA,NA,NA
"MEGHALAYA","WEST GARO HILLS","RONGRAM",NA,NA,NA,NA,NA
"MEGHALAYA","WEST GARO HILLS","SELSELLA",0,0,1,0,1
"MEGHALAYA","WEST GARO HILLS","TIKKIRKILLA",0,0,2,0,2
"MEGHALAYA","WEST GARO HILLS","ZIKZAK",0,2,0,0,2
"MEGHALAYA","WEST KHASI HILLS","MAIRANG",NA,NA,NA,NA,NA
"MEGHALAYA","WEST KHASI HILLS","MAWKYRWAT",NA,NA,NA,NA,NA
"MEGHALAYA","WEST KHASI HILLS","MAWSHYNRUT",NA,NA,NA,NA,NA
"MEGHALAYA","WEST KHASI HILLS","NONGSTOIN",NA,NA,NA,NA,NA
"MEGHALAYA","WEST KHASI HILLS","RANIKOR",NA,NA,NA,NA,NA
"MIZORAM","AIZAWL","AIBAWK",NA,NA,NA,NA,NA
"MIZORAM","AIZAWL","DARLAWN",NA,NA,NA,NA,NA
"MIZORAM","AIZAWL","KHAWZAWL",NA,NA,NA,NA,NA
"MIZORAM","AIZAWL","LUNGDAR 'E'",NA,NA,NA,NA,NA
"MIZORAM","AIZAWL","NGOPA",NA,NA,NA,NA,NA
"MIZORAM","AIZAWL","PHAILENG 'W'",NA,NA,NA,NA,NA
"MIZORAM","AIZAWL","REIEK",NA,NA,NA,NA,NA
"MIZORAM","AIZAWL","SERCHHIP",NA,NA,NA,NA,NA
"MIZORAM","AIZAWL","THINGDAWL",NA,NA,NA,NA,NA
"MIZORAM","AIZAWL","THINGSULTHLIAH",NA,NA,NA,NA,NA
"MIZORAM","AIZAWL","TLANGNUAM",NA,NA,NA,NA,NA
"MIZORAM","AIZAWL","ZAWLNUAM",NA,NA,NA,NA,NA
"MIZORAM","CHHIMTUIPUI","CHAWNGTE",NA,NA,NA,NA,NA
"MIZORAM","CHHIMTUIPUI","LAWNGTLAI",NA,NA,NA,NA,NA
"MIZORAM","CHHIMTUIPUI","SANGAU",NA,NA,NA,NA,NA
"MIZORAM","CHHIMTUIPUI","TUIPANG",NA,NA,NA,NA,NA
"MIZORAM","LUNGLEI","BUNGHMUN",NA,NA,NA,NA,NA
"MIZORAM","LUNGLEI","HNAHTHIAL",NA,NA,NA,NA,NA
"MIZORAM","LUNGLEI","LUNGLEI",NA,NA,NA,NA,NA
"MIZORAM","LUNGLEI","LUNGSEN",NA,NA,NA,NA,NA
"MIZORAM","LUNGLEI","VILL1",NA,NA,NA,NA,NA
"NAGALAND","KOHIMA","JALUKIE",NA,NA,NA,NA,NA
"NAGALAND","KOHIMA","KOHIMA",NA,NA,NA,NA,NA
"NAGALAND","KOHIMA","KUHUBOTO",NA,NA,NA,NA,NA
"NAGALAND","KOHIMA","MEDZIPHEMA",3,0,0,0,3
"NAGALAND","KOHIMA","TSEMINYU",NA,NA,NA,NA,NA
"NAGALAND","MOKOKCHUNG","CHANGTONGYA",NA,NA,NA,NA,NA
"NAGALAND","MOKOKCHUNG","MANGOLEMBA",NA,NA,NA,NA,NA
"NAGALAND","MOKOKCHUNG","ONGPANGKONG",NA,NA,NA,NA,NA
"NAGALAND","MON","CHEN",NA,NA,NA,NA,NA
"NAGALAND","MON","MON",NA,NA,NA,NA,NA
"NAGALAND","MON","TOBU",NA,NA,NA,NA,NA
"NAGALAND","MON","WAKCHING",NA,NA,NA,NA,NA
"NAGALAND","PHEK","KIKRUMA",NA,NA,NA,NA,NA
"NAGALAND","PHEK","MELURI",NA,NA,NA,NA,NA
"NAGALAND","PHEK","PHEK",NA,NA,NA,NA,NA
"NAGALAND","TUENSANG","KIPHIRE",NA,NA,NA,NA,NA
"NAGALAND","TUENSANG","LONGKHIM",NA,NA,NA,NA,NA
"NAGALAND","TUENSANG","LONGLENG",NA,NA,NA,NA,NA
"NAGALAND","TUENSANG","NOKLAK",NA,NA,NA,NA,NA
"NAGALAND","TUENSANG","SANGSANGYU",NA,NA,NA,NA,NA
"NAGALAND","TUENSANG","SHAMATOR",NA,NA,NA,NA,NA
"NAGALAND","TUENSANG","SITIMI",NA,NA,NA,NA,NA
"NAGALAND","WOKHA","BAGHTY",NA,NA,NA,NA,NA
"NAGALAND","WOKHA","WOKHA",NA,NA,NA,NA,NA
"NAGALAND","ZUNHEBOTO","AKULUTO",NA,NA,NA,NA,NA
"NAGALAND","ZUNHEBOTO","GHATASHI",NA,NA,NA,NA,NA
