-----
{
 "description": "The table refers to Block wise Distribution of Surface Lift Schemes (on Tank/Pond) in use and their Potential Created and Utilized according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.19.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Lift Schemes (on Tank/Pond) in use and their Potential Created and Utilized according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.19.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,No. in use - Public,No. in use - Private,No. in use - Total,Potential created (Ha) - Public,Potential created (Ha) - Private,Potential created (Ha) - Total,Potential utilised (Ha) - Public,Potential utilised (Ha) - Private,Potential utilised (Ha) - Total
MAHARASHTRA,NANDED,NAIGAON (KHAIRGAON),0,211,211,0,572,572,0,286,286
MAHARASHTRA,NANDED,NANDED,1,672,673,14,1639,1653,13,721,733
MAHARASHTRA,NANDED,UMRI,0,103,103,0,307,307,0,293,293
MAHARASHTRA,NANDURBAR,AKKALKUWA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NANDURBAR,AKRANI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NANDURBAR,NANDURBAR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NANDURBAR,NAWAPUR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NANDURBAR,SHAHADE,0,55,55,0,116,116,0,116,116
MAHARASHTRA,NANDURBAR,TALODA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,BAGLAN,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,CHANDWAD,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,DINDORI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,IGATPURI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,KALWAN,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,MALEGAON,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,NANDGAON,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,NASHIK,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,NIPHAD,0,1,1,0,2,2,0,2,2
MAHARASHTRA,NASHIK,PEINT,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,SINNAR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,TRIMBAKESHWAR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,YEOLA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,OSMANABAD,BHOOM,32,1,33,166,1,167,0,1,1
MAHARASHTRA,OSMANABAD,KALAMB,0,174,174,0,937,937,0,654,654
MAHARASHTRA,OSMANABAD,LOHARA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,OSMANABAD,OMARGA,1,33,34,7,93,100,5,79,84
MAHARASHTRA,OSMANABAD,OSMANABAD,0,62,62,0,109,109,0,94,94
MAHARASHTRA,OSMANABAD,PARANDA,0,16,16,0,38,38,0,38,38
MAHARASHTRA,OSMANABAD,TULJAPUR,0,234,234,0,818,818,0,752,752
MAHARASHTRA,PARBHANI,GANGAKHED,0,3,3,0,4,4,0,2,2
MAHARASHTRA,PARBHANI,JINTUR,2,52,54,25,217,241,25,74,99
MAHARASHTRA,PARBHANI,MANWAT,0,14,14,0,68,68,0,0,0
MAHARASHTRA,PARBHANI,PARBHANI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,PARBHANI,SAILU,0,0,0,0,0,0,0,0,0
MAHARASHTRA,PUNE,AMBEGAON,0,0,0,0,0,0,0,0,0
MAHARASHTRA,PUNE,HAVELI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,PUNE,INDAPUR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,PUNE,JUNNAR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,PUNE,MAWAL,0,0,0,0,0,0,0,0,0
MAHARASHTRA,RAIGHAR,KHALAPUR,0,16,16,0,8,8,0,8,8
MAHARASHTRA,RAIGHAR,MAHAD,0,9,9,0,7,7,0,7,7
MAHARASHTRA,RAIGHAR,MANGOAN,0,0,0,0,0,0,0,0,0
MAHARASHTRA,RAIGHAR,MHASLA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,RAIGHAR,MURUD,0,0,0,0,0,0,0,0,0
MAHARASHTRA,RAIGHAR,PANVEL,0,54,54,0,37,37,0,37,37
MAHARASHTRA,RAIGHAR,PEN,0,31,31,0,13,13,0,13,13
MAHARASHTRA,RAIGHAR,SHRIVARDHAN,0,663,663,0,450,450,0,449,449
MAHARASHTRA,RAIGHAR,SUDHAGAD,1,9,10,0,5,5,0,3,3
MAHARASHTRA,RAIGHAR,URAN,0,0,0,0,0,0,0,0,0
MAHARASHTRA,RATNAGIRI,CHIPLUN,0,0,0,0,0,0,0,0,0
MAHARASHTRA,RATNAGIRI,DAPOLI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,RATNAGIRI,GUHAGAR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,RATNAGIRI,KHED,0,1,1,0,6,6,0,6,6
MAHARASHTRA,RATNAGIRI,LANJA,1,1,2,10,0,10,7,0,7
MAHARASHTRA,RATNAGIRI,RAJAPUR,0,9,9,0,29,29,0,25,25
MAHARASHTRA,RATNAGIRI,RATNAGIRI,0,1,1,0,0,0,0,0,0
MAHARASHTRA,RATNAGIRI,SANGAMESHWAR,0,7,7,0,13,13,0,13,13
MAHARASHTRA,SANGLI,JAT,0,30,30,0,36,36,0,36,36
MAHARASHTRA,SANGLI,KAVATHE-MAHANKLA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SANGLI,KHANAPUR,1,59,60,28,120,149,28,120,149
MAHARASHTRA,SANGLI,MIRAJ,1,0,1,420,0,420,420,0,420
MAHARASHTRA,SANGLI,PALUS,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SANGLI,SHIRALA,5,30,35,19,90,109,19,88,107
MAHARASHTRA,SANGLI,TASGAON,0,2,2,0,4,4,0,4,4
MAHARASHTRA,SANGLI,WALWA,0,3,3,0,2895,2895,0,2895,2895
MAHARASHTRA,SATARA,JAOLI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SATARA,KARAD,5,6,11,446,12,458,446,12,458
MAHARASHTRA,SATARA,KOREGAON,0,4,4,0,9,9,0,9,9
MAHARASHTRA,SATARA,MAHABALESHWAR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SATARA,PATAN,0,130,130,0,392,392,0,392,392
MAHARASHTRA,SATARA,PHALTAN,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SATARA,SATARA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SATARA,WAI,2,0,2,23,0,23,23,0,23
MAHARASHTRA,SINDHUDURGA,DEVGAD,1,2,3,4,6,10,0,5,5
MAHARASHTRA,SINDHUDURGA,KANKAVLI,0,1,1,0,2,2,0,1,1
MAHARASHTRA,SINDHUDURGA,KUDAL,4,63,67,9,117,126,5,77,81
MAHARASHTRA,SINDHUDURGA,MALWAN,23,3,26,53,10,62,45,3,48
MAHARASHTRA,SINDHUDURGA,SAWANTWADI,29,0,29,67,0,67,56,0,56
MAHARASHTRA,SINDHUDURGA,VAIBHAVWADI,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SINDHUDURGA,VENGURLA,0,1,1,0,2,2,0,1,1
MAHARASHTRA,SOLAPUR,AKKALKOT,0,155,155,0,368,368,0,341,341
MAHARASHTRA,SOLAPUR,BARSHI,0,677,677,0,1487,1487,0,1066,1066
MAHARASHTRA,SOLAPUR,KARMALA,0,72,72,0,132,132,0,111,111
MAHARASHTRA,SOLAPUR,MADHA,0,82,82,0,108,108,0,87,87
MAHARASHTRA,SOLAPUR,MALSHIRAS,0,7,7,0,10,10,0,10,10
MAHARASHTRA,SOLAPUR,MANGALVEDHA,0,145,145,0,208,208,0,112,112
MAHARASHTRA,SOLAPUR,MOHOL,0,78,78,0,314,314,0,192,192
MAHARASHTRA,SOLAPUR,NORTH  SOLAPUR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SOLAPUR,PANDHARPUR,0,97,97,0,245,245,0,197,197
MAHARASHTRA,SOLAPUR,SANGOLA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SOLAPUR,SOUTH  SOLAPUR,0,526,526,0,1833,1833,0,1387,1387
MAHARASHTRA,THANE,DHANU,0,11,11,0,15,15,0,15,15
MAHARASHTRA,THANE,JAWHAR,0,98,98,0,183,183,0,183,183
MAHARASHTRA,THANE,KALYAN,0,5,5,0,22,22,0,22,22
MAHARASHTRA,THANE,MURBAD,0,56,56,0,41,41,0,41,41
MAHARASHTRA,THANE,PALGHAR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,THANE,SHAHAPUR,0,31,31,0,45,45,0,25,25
MAHARASHTRA,THANE,VIKRAMGAD,0,35,35,0,84,84,0,61,61
MAHARASHTRA,THANE,WADA,0,10,10,0,101,101,0,101,101
MAHARASHTRA,WARDHA,ARVI,0,8,8,0,135,135,0,109,109
MAHARASHTRA,WARDHA,ASHTI,1,0,1,23,0,23,23,0,23
MAHARASHTRA,WARDHA,DEOLI,0,3,3,0,128,128,0,53,53
MAHARASHTRA,WARDHA,HINGANGHAT,0,5,5,0,129,129,0,104,104
MAHARASHTRA,WARDHA,KARANJA,3,0,3,78,0,78,78,0,78
MAHARASHTRA,WARDHA,SAMUDRAPUR,1,1,2,5,5,10,1,5,6
MAHARASHTRA,WARDHA,SELOO,0,10,10,0,168,168,0,166,166
MAHARASHTRA,WARDHA,WARDHA,0,7,7,0,249,249,0,110,110
MAHARASHTRA,WASHIM,KARANJA,0,44,44,0,68,68,0,57,57
MAHARASHTRA,WASHIM,MALEGAON,0,5,5,0,6,6,0,6,6
MAHARASHTRA,WASHIM,MANGRULPIR,0,69,69,0,122,122,0,122,122
MAHARASHTRA,WASHIM,MANORA,0,51,51,0,117,117,0,97,97
MAHARASHTRA,WASHIM,RISOD,0,41,41,0,171,171,0,103,103
MAHARASHTRA,WASHIM,WASHIM,0,84,84,0,181,181,0,181,181
MAHARASHTRA,YAVATMAL,ARNI,0,1,1,0,2,2,0,1,1
MAHARASHTRA,YAVATMAL,BABULGAON,0,3,3,0,26,26,0,26,26
MAHARASHTRA,YAVATMAL,DARWHA,0,137,137,0,211,211,0,210,210
MAHARASHTRA,YAVATMAL,DIGRAS,0,43,43,0,78,78,0,61,61
MAHARASHTRA,YAVATMAL,GHATANJI,0,2,2,0,6,6,0,4,4
MAHARASHTRA,YAVATMAL,KALAMB,0,55,55,0,126,126,0,83,83
MAHARASHTRA,YAVATMAL,KELAPUR,0,3,3,0,6,6,0,2,2
MAHARASHTRA,YAVATMAL,MAHAGAON,0,85,85,0,196,196,0,149,149
MAHARASHTRA,YAVATMAL,MAREGAON,0,15,15,0,24,24,0,24,24
MAHARASHTRA,YAVATMAL,NER,0,1,1,0,5,5,0,5,5
MAHARASHTRA,YAVATMAL,PUSAD,0,127,127,0,324,324,0,189,189
MAHARASHTRA,YAVATMAL,RALEGAON,0,1,1,0,2,2,0,2,2
MAHARASHTRA,YAVATMAL,WANI,0,181,181,0,477,477,0,370,370
MAHARASHTRA,YAVATMAL,YAVATMAL,0,53,53,0,128,128,0,125,125
MAHARASHTRA,YAVATMAL,ZARI JAMANI,0,44,44,0,89,89,0,77,77
MANIPUR,IMPHAL EAST,IRILBUNG,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL EAST,SAWOMBUNG,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL WEST,HAORANG SABAL,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL WEST,WANGOI,0,0,0,0,0,0,0,0,0
MANIPUR,THOUBAL,KAKCHING,0,0,0,0,0,0,0,0,0
MANIPUR,THOUBAL,THOUBAL,0,0,0,0,0,0,0,0,0
MEGHALAYA,EAST GARO HILLS,SAMANDA,0,0,0,0,0,0,0,0,0
MEGHALAYA,JAINTIA HILLS,KHLIEHRIAT,0,0,0,0,0,0,0,0,0
MEGHALAYA,JAINTIA HILLS,LASKEIN,0,0,0,0,0,0,0,0,0
MEGHALAYA,JAINTIA HILLS,THADLASKEIN,0,0,0,0,0,0,0,0,0
MEGHALAYA,WEST GARO HILLS,BETASING,3,0,3,130,0,130,118,0,118
MEGHALAYA,WEST GARO HILLS,DALU,0,0,0,0,0,0,0,0,0
MIZORAM,CHAMPHAI,KHAWZAWL,0,0,0,0,0,0,0,0,0
MIZORAM,KOLASIB,THINGDAWL,0,0,0,0,0,0,0,0,0
MIZORAM,MAMIT,REIEK,0,0,0,0,0,0,0,0,0
MIZORAM,SERCHHIP,EAST LUNGDAR,0,0,0,0,0,0,0,0,0
NAGALAND,DIMAPUR,DHANSIRI,0,0,0,0,0,0,0,0,0
NAGALAND,DIMAPUR,KUHUBOTO,0,7,7,0,99,99,0,71,71
NAGALAND,DIMAPUR,MEDZIPHEMA,0,0,0,0,0,0,0,0,0
NAGALAND,DIMAPUR,NIULAND,0,1,1,0,10,10,0,6,6
ORISSA,ANGUL,ANUGUL,0,2,2,0,5,5,0,1,1
ORISSA,ANGUL,ATHAMALLIK,0,3,3,0,5,5,0,1,1
ORISSA,ANGUL,BANRAPALA,0,0,0,0,0,0,0,0,0
ORISSA,ANGUL,CHHENDIPADA,0,0,0,0,0,0,0,0,0
ORISSA,ANGUL,KANIHA,0,0,0,0,0,0,0,0,0
ORISSA,ANGUL,KISHOR NAGAR,0,1,1,0,27,27,0,11,11
ORISSA,ANGUL,PALALAHADA,43,25,68,378,113,491,175,46,222
ORISSA,ANGUL,TALACHERA,0,0,0,0,0,0,0,0,0
ORISSA,BALASORE,BAHANAGA,0,0,0,0,0,0,0,0,0
ORISSA,BALASORE,BALASORE,0,0,0,0,0,0,0,0,0
ORISSA,BALASORE,BALIAPAL,0,24,24,0,19,19,0,3,3
ORISSA,BALASORE,BASTA,1,1,2,49,1,50,0,1,1
ORISSA,BALASORE,BHOGRAI,0,0,0,0,0,0,0,0,0
ORISSA,BALASORE,JALESWAR,0,0,0,0,0,0,0,0,0
ORISSA,BALASORE,KHAIRA,1,2,3,11,8,19,0,1,1
ORISSA,BALASORE,NILAGIRI,0,0,0,0,0,0,0,0,0
ORISSA,BALASORE,OUPADA,0,0,0,0,0,0,0,0,0
ORISSA,BALASORE,REMUNA,0,0,0,0,0,0,0,0,0
ORISSA,BALASORE,SIMULIA,0,0,0,0,0,0,0,0,0
ORISSA,BALASORE,SORO,0,0,0,0,0,0,0,0,0
ORISSA,BARGARH,AMBABHANA,7,3,10,144,36,180,118,26,144
ORISSA,BARGARH,ATABIRA,0,4,4,0,43,43,0,43,43
ORISSA,BARGARH,BARAPALI,0,0,0,0,0,0,0,0,0
ORISSA,BARGARH,BARGARH,1,18,19,19,86,105,4,43,47
ORISSA,BARGARH,BHATALI,9,35,44,11,30,41,6,24,30
ORISSA,BARGARH,BHEDEN,1,3,4,1,18,18,1,17,18
ORISSA,BARGARH,BIJEPUR,3,6,9,8,11,19,8,11,19
ORISSA,BARGARH,GAISILAT,0,0,0,0,0,0,0,0,0
ORISSA,BARGARH,JHARABANDH,0,3,3,0,4,4,0,4,4
ORISSA,BARGARH,PADMAPUR (RAJABUDASA,0,0,0,0,0,0,0,0,0
ORISSA,BARGARH,PAIKMAL,0,10,10,0,7,7,0,5,5
ORISSA,BARGARH,SOHELA,10,9,19,33,32,65,18,22,40
ORISSA,BHADRAK,BANTA,0,1,1,0,2,2,0,2,2
ORISSA,BHADRAK,BASUDEBPUR,0,0,0,0,0,0,0,0,0
ORISSA,BHADRAK,BHADRAK,0,2,2,0,2,2,0,1,1
ORISSA,BHADRAK,BHANDARI POKHARI,0,0,0,0,0,0,0,0,0
ORISSA,BHADRAK,CHANDABALI,20,209,229,19,206,225,10,16,26
ORISSA,BHADRAK,DHAMNAGAR,1,7,8,0,1,2,0,1,2
ORISSA,BHADRAK,TIHIDI,0,5,5,0,7,7,0,6,6
ORISSA,BOLANGIR,AGALPUR,0,0,0,0,0,0,0,0,0
ORISSA,BOLANGIR,BALANGIR,1,15,16,0,14,14,0,11,11
ORISSA,BOLANGIR,BANGOMUNDA,0,0,0,0,0,0,0,0,0
ORISSA,BOLANGIR,BELAPARA,0,0,0,0,0,0,0,0,0
ORISSA,BOLANGIR,DEOGAON,1,10,11,30,22,52,30,15,45
ORISSA,BOLANGIR,GUDVELA,0,4,4,0,8,8,0,6,6
ORISSA,BOLANGIR,KHAPRAKHOL,0,25,25,0,26,26,0,25,25
ORISSA,BOLANGIR,LOISINGHA,0,7,7,0,4,4,0,4,4
ORISSA,BOLANGIR,MURIBAHAL,0,0,0,0,0,0,0,0,0
ORISSA,BOLANGIR,PATNAGARH,2,5,7,30,3,33,3,2,6
ORISSA,BOLANGIR,PUINTALA,0,2,2,0,6,6,0,6,6
ORISSA,BOLANGIR,SAINTALA,1,5,6,20,8,28,12,6,19
ORISSA,BOLANGIR,TITILAGARH,0,0,0,0,0,0,0,0,0
ORISSA,BOLANGIR,TUREIKELA,0,1,1,0,8,8,0,0,0
ORISSA,BOUDH,BOUDH,0,1,1,0,17,17,0,16,16
ORISSA,BOUDH,HARABHANGA,0,0,0,0,0,0,0,0,0
ORISSA,BOUDH,KANTAMAL,0,7,7,0,8,8,0,8,8
ORISSA,CUTTACK,ATHAGARH,0,1,1,0,6,6,0,5,5
ORISSA,CUTTACK,BADAMBA,1,0,1,24,0,24,0,0,0
ORISSA,CUTTACK,BANKI,0,0,0,0,0,0,0,0,0
ORISSA,CUTTACK,BARANGA,0,34,34,0,155,155,0,14,14
ORISSA,CUTTACK,CUTTACKSADAR,6,110,116,97,183,280,4,22,27
ORISSA,CUTTACK,DAMPADA,0,9,9,0,72,72,0,17,17
ORISSA,CUTTACK,KANTAPADA,1,78,79,19,13,32,3,13,16
ORISSA,CUTTACK,MAHANGA,2,83,85,5,67,72,3,47,50
ORISSA,CUTTACK,NARASINGHPUR,0,1,1,0,0,0,0,0,0
ORISSA,CUTTACK,NIALI,4,529,533,71,74,144,61,54,114
ORISSA,CUTTACK,NISCHINTAKOILI,0,161,161,0,49,49,0,37,37
ORISSA,CUTTACK,SALIPUR,0,233,233,0,99,99,0,80,80
ORISSA,CUTTACK,TANGI CHOUDWAR,17,20,37,736,34,770,152,8,161
ORISSA,CUTTACK,TIGIRIA,0,0,0,0,0,0,0,0,0
ORISSA,DEOGARH,BARAKOTE,63,42,105,284,126,410,103,44,147
ORISSA,DEOGARH,RIAMAL,93,183,276,316,316,633,57,65,121
ORISSA,DEOGARH,TILEIBANI,1,9,10,5,35,40,2,2,5
ORISSA,DHENKANAL,BHUBAN,0,1,1,0,2,2,0,2,2
ORISSA,DHENKANAL,GANDIA,1,12,13,14,36,50,14,33,47
ORISSA,DHENKANAL,HINDOL,0,1,1,0,1,1,0,0,0
ORISSA,DHENKANAL,KAMAKHYANAGAR,0,0,0,0,0,0,0,0,0
ORISSA,DHENKANAL,KANKADAHAD,1,16,17,2,9,11,0,6,6
ORISSA,DHENKANAL,ODAPADA,0,1,1,0,1,1,0,1,1
ORISSA,DHENKANAL,PARJANG,0,0,0,0,0,0,0,0,0
ORISSA,DHENKANAL,SADAR,2,4,6,20,8,28,19,7,27
ORISSA,GAJAPATI,GUMMA,0,7,7,0,22,22,0,20,20
ORISSA,GAJAPATI,KASINAGAR,0,0,0,0,0,0,0,0,0
ORISSA,GAJAPATI,MOHANA,6,3,9,94,14,108,84,13,97
ORISSA,GAJAPATI,NUAGADA,0,0,0,0,0,0,0,0,0
ORISSA,GAJAPATI,PARALAKHEMUNDI,1,0,1,30,0,30,20,0,20
ORISSA,GAJAPATI,R.UDAYGIRI,0,1,1,0,2,2,0,2,2
ORISSA,GAJAPATI,RAYAGADA,0,0,0,0,0,0,0,0,0
ORISSA,GANJAM,ASKA,0,22,22,0,38,38,0,7,7
ORISSA,GANJAM,BELLAGUNTHA,0,1,1,0,2,2,0,2,2
ORISSA,GANJAM,BHANJANAGAR,0,0,0,0,0,0,0,0,0
ORISSA,GANJAM,BUGUDA,1,1,2,27,47,74,6,5,11
ORISSA,GANJAM,CHHATRAPUR,0,1,1,0,15,15,0,1,1
ORISSA,GANJAM,CHIKETI,0,1,1,0,2,2,0,2,2
ORISSA,GANJAM,DHARAKOTE,1,17,18,4,13,17,4,10,14
ORISSA,GANJAM,DIGAPAHANDI,0,5,5,0,36,36,0,7,7
ORISSA,GANJAM,GANJAM,0,0,0,0,0,0,0,0,0
ORISSA,GANJAM,HINJILICUT,0,0,0,0,0,0,0,0,0
ORISSA,GANJAM,JAGANNATHPRASAD,0,0,0,0,0,0,0,0,0
ORISSA,GANJAM,KABISURYANAGAR,0,3,3,0,111,111,0,9,9
ORISSA,GANJAM,KHALLIKOTE,0,0,0,0,0,0,0,0,0
ORISSA,GANJAM,KODALA,0,0,0,0,0,0,0,0,0
ORISSA,GANJAM,KUKUDAHANDI,0,0,0,0,0,0,0,0,0
ORISSA,GANJAM,PATRAPUR,0,0,0,0,0,0,0,0,0
ORISSA,GANJAM,POLASARA,1,4,5,2,15,17,1,13,14
ORISSA,GANJAM,PURUSOTTAMPUR,0,0,0,0,0,0,0,0,0
ORISSA,GANJAM,RANGEILUNDA,9,5,14,109,2,111,75,2,77
ORISSA,GANJAM,SANAKHEMUNDI,0,6,6,0,14,14,0,14,14
ORISSA,GANJAM,SHERAGAD,0,0,0,0,0,0,0,0,0
ORISSA,GANJAM,SORADA,0,1,1,0,0,0,0,0,0
ORISSA,JAGATSINGHPUR,BALIKUDA,0,0,0,0,0,0,0,0,0
ORISSA,JAGATSINGHPUR,BIRIDI,0,2,2,0,0,0,0,0,0
ORISSA,JAGATSINGHPUR,ERASAMA,0,0,0,0,0,0,0,0,0
ORISSA,JAGATSINGHPUR,JAGATSINGHPUR,0,0,0,0,0,0,0,0,0
ORISSA,JAGATSINGHPUR,KUJANG,0,0,0,0,0,0,0,0,0
ORISSA,JAGATSINGHPUR,NAUGAON,0,0,0,0,0,0,0,0,0
ORISSA,JAGATSINGHPUR,RAGHUNATHPUR,0,0,0,0,0,0,0,0,0
ORISSA,JAGATSINGHPUR,TIRTOL,0,0,0,0,0,0,0,0,0
ORISSA,JAJAPUR,BADACHANA,0,13,13,0,37,37,0,15,15
ORISSA,JAJAPUR,BARI,0,1,1,0,3,3,0,3,3
ORISSA,JAJAPUR,BINJHARPUR,0,1,1,0,1,1,0,1,1
ORISSA,JAJAPUR,DANAGADI,6,1,7,117,5,122,108,5,113
ORISSA,JAJAPUR,DASARATHPUR,1,6,7,8,5,13,2,5,7
ORISSA,JAJAPUR,DHARMASALA,0,60,60,0,93,93,0,67,67
ORISSA,JAJAPUR,JAJPUR,0,8,8,0,5,5,0,2,2
ORISSA,JAJAPUR,KOREI,0,0,0,0,0,0,0,0,0
ORISSA,JAJAPUR,RASULPUR,0,0,0,0,0,0,0,0,0
ORISSA,JAJAPUR,SUKINDA,0,0,0,0,0,0,0,0,0
ORISSA,JHARSUGUDA,JHARSUGUDA,2,5,7,16,1,17,13,1,14
ORISSA,JHARSUGUDA,KIRMIRA,0,68,68,0,937,937,0,230,230
ORISSA,JHARSUGUDA,KOLABIRA,5,0,5,60,0,60,24,0,24
ORISSA,JHARSUGUDA,LAIKERA,1,59,60,4,244,248,4,242,246
ORISSA,JHARSUGUDA,LAKHANPUR,13,20,33,74,77,152,67,44,111
ORISSA,KALAHANDI,BHAWANIPATANA,0,4,4,0,12,12,0,12,12
ORISSA,KALAHANDI,DHARMGAD,1,2,3,2,7,9,1,7,8
ORISSA,KALAHANDI,GOLAMUNDA,0,0,0,0,0,0,0,0,0
ORISSA,KALAHANDI,JAIPATNA,0,0,0,0,0,0,0,0,0
ORISSA,KALAHANDI,JUNAGAD,0,1,1,0,5,5,0,5,5
ORISSA,KALAHANDI,KALAMPUR,0,1,1,0,2,2,0,1,1
ORISSA,KALAHANDI,KARLAMUNDA,0,0,0,0,0,0,0,0,0
ORISSA,KALAHANDI,KESINGA,1,2,3,1,5,6,1,4,5
ORISSA,KALAHANDI,KOKASARA,0,0,0,0,0,0,0,0,0
ORISSA,KALAHANDI,LANJIGARH,0,1,1,0,2,2,0,1,1
ORISSA,KALAHANDI,MADANPUR RAMAPUR,0,0,0,0,0,0,0,0,0
ORISSA,KALAHANDI,NARLA,1,10,11,40,30,70,32,20,53
ORISSA,KANDHAMAL,BALIGUDA,0,0,0,0,0,0,0,0,0
ORISSA,KANDHAMAL,CHAKAPAD,0,0,0,0,0,0,0,0,0
ORISSA,KANDHAMAL,DARINGBADI,0,0,0,0,0,0,0,0,0
ORISSA,KANDHAMAL,FIRINGIA,0,2,2,0,3,3,0,3,3
ORISSA,KANDHAMAL,G.UDAYAGIRI,0,0,0,0,0,0,0,0,0
ORISSA,KANDHAMAL,KHAJURIPADA,1,1,2,28,3,32,11,2,13
ORISSA,KANDHAMAL,KOTAGARH,0,0,0,0,0,0,0,0,0
ORISSA,KANDHAMAL,NUAGAON,0,1,1,0,1,1,0,0,0
ORISSA,KANDHAMAL,PHULBANI,0,0,0,0,0,0,0,0,0
ORISSA,KANDHAMAL,RAIKIA,0,0,0,0,0,0,0,0,0
ORISSA,KANDHAMAL,TIKABALI,0,0,0,0,0,0,0,0,0
ORISSA,KANDHAMAL,TUMUDIBANDHA,0,1,1,0,0,0,0,0,0
ORISSA,KENDRAPARA,AUL,0,0,0,0,0,0,0,0,0
ORISSA,KENDRAPARA,DERABISHI,3,17,20,6,34,40,6,30,36
ORISSA,KENDRAPARA,GARADPUR,0,26,26,0,24,24,0,19,19
ORISSA,KENDRAPARA,KENDRAPADA,0,10,10,0,24,24,0,14,14
ORISSA,KENDRAPARA,MAHAKALPADA,0,8,8,0,15,15,0,7,7
ORISSA,KENDRAPARA,MARSHAGHAI,1,13,14,4,54,58,4,34,38
ORISSA,KENDRAPARA,PATTAMUNDAI,1,23,24,4,16,20,4,14,18
ORISSA,KENDRAPARA,RAJKANIKA,1,4,5,20,2,22,8,1,9
ORISSA,KENDRAPARA,RAJNAGAR,0,0,0,0,0,0,0,0,0
ORISSA,KEONJHAR,ANANDPUR,1,11,12,0,192,193,0,22,22
ORISSA,KEONJHAR,BANSPAL,0,6,6,0,169,169,0,115,115
ORISSA,KEONJHAR,CHAMPUA,42,29,71,125,27,152,54,14,69
ORISSA,KEONJHAR,GHASIPURA,2,30,32,8,438,446,6,199,204
ORISSA,KEONJHAR,GHATAGAON,9,1,10,15,0,16,10,0,10
ORISSA,KEONJHAR,HARICHANDANPUR,62,45,107,196,83,279,39,15,54
ORISSA,KEONJHAR,HATADIHI,36,32,68,117,45,161,39,39,78
ORISSA,KEONJHAR,JHUMPURA,73,44,117,119,34,152,62,20,81
ORISSA,KEONJHAR,JODA,2,0,2,1,0,1,1,0,1
ORISSA,KEONJHAR,KEONJHAR SADAR,21,75,96,304,150,455,153,74,227
ORISSA,KEONJHAR,PATANA,9,1,10,26,2,28,12,1,13
ORISSA,KEONJHAR,SAHARPADA,4,6,10,13,11,23,5,5,10
ORISSA,KEONJHAR,TELKOI,8,18,26,12,19,31,8,9,17
ORISSA,KHURDA,BALIANTA,3,9,12,10,8,17,1,2,4
ORISSA,KHURDA,BANAPUR,1,28,29,0,33,34,0,12,12
ORISSA,KHURDA,BEGUNIA,11,10,21,188,188,376,46,82,128
ORISSA,KHURDA,BHUBANESWAR,0,1,1,0,2,2,0,2,2
ORISSA,KHURDA,BOLAGARH,5,9,14,116,82,198,47,36,83
ORISSA,KHURDA,CHILIKA,0,0,0,0,0,0,0,0,0
ORISSA,KHURDA,JATANI,0,0,0,0,0,0,0,0,0
