-----
{
 "description": "The table refers to block wise irrigation potential utilised under surface flow schemes. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "blcktab4.12.csv", 
 "title": "Download CSV for Blockwise Irrigation potential utilised under Surface Flow Schemes for 2nd census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blcktab4.12.csv"
}
-----
State,District,Block,Actual area irrigated (Ha) - Kharif,Actual area irrigated (Ha) - Rabi,Actual area irrigated (Ha) - Perennial,Actual area irrigated (Ha) - Others,Total
ORISSA,KALAHANDI,NARALA,1453,355,13,0,1821
ORISSA,KALAHANDI,TH.RAMPUR,637,163,0,0,800
ORISSA,KENDRAPARA,AUL,0,2,0,0,2
ORISSA,KENDRAPARA,DERABISI,NA,NA,NA,NA,NA
ORISSA,KENDRAPARA,GARADPUR,NA,NA,NA,NA,NA
ORISSA,KENDRAPARA,KENDRAPARA,6,3,0,0,9
ORISSA,KENDRAPARA,MAHAKALAPADA,0,0,0,0,0
ORISSA,KENDRAPARA,MARSAGHAI,NA,NA,NA,NA,NA
ORISSA,KENDRAPARA,PATAMUNDAI,NA,NA,NA,NA,NA
ORISSA,KENDRAPARA,RAJKANIKA,1,134,0,0,135
ORISSA,KENDRAPARA,RAJNAGAR,0,0,0,0,0
ORISSA,KEONJHAR,ANANDAPUR,781,77,0,0,858
ORISSA,KEONJHAR,BANASPAL,172,79,0,12,263
ORISSA,KEONJHAR,CHAMPUA,1429,54,0,0,1483
ORISSA,KEONJHAR,GHASIPURA,385,24,0,0,409
ORISSA,KEONJHAR,GHATAGAON,296,26,5,0,327
ORISSA,KEONJHAR,HARICHANDANPUR,819,145,1,0,965
ORISSA,KEONJHAR,HATADIHI,8,21,0,0,29
ORISSA,KEONJHAR,JHUMPURA,1024,123,0,0,1147
ORISSA,KEONJHAR,JODA,301,35,0,0,336
ORISSA,KEONJHAR,PATANA,248,24,0,0,272
ORISSA,KEONJHAR,SADAR,2555,299,6,0,2860
ORISSA,KEONJHAR,SAHARAPARA,198,11,0,3,212
ORISSA,KEONJHAR,TELKOI,3232,1016,0,0,4248
ORISSA,KHURDA,BALIANTA,NA,NA,NA,NA,NA
ORISSA,KHURDA,BALIPATANA,NA,NA,NA,NA,NA
ORISSA,KHURDA,BANAPUR,1060,28,0,0,1088
ORISSA,KHURDA,BEGUNIA,1233,57,5,0,1295
ORISSA,KHURDA,BHUBANESWAR,820,366,4,6,1196
ORISSA,KHURDA,BOLAGARH,571,47,164,0,782
ORISSA,KHURDA,CHILIKA,188,44,0,0,232
ORISSA,KHURDA,JATNI,523,73,0,0,596
ORISSA,KHURDA,KHURDA,1212,274,1,0,1487
ORISSA,KHURDA,TANGI,744,246,9,0,999
ORISSA,KORAPUT,BAIPARIGUDA,120,48,1,0,169
ORISSA,KORAPUT,BANDHUGOAN,1252,307,0,2,1561
ORISSA,KORAPUT,BORIGUMMA,318,58,0,0,376
ORISSA,KORAPUT,DASAMANTAPUR,2400,737,35,3,3175
ORISSA,KORAPUT,JEYPUR,240,154,0,0,394
ORISSA,KORAPUT,KORAPUT,707,411,2,0,1120
ORISSA,KORAPUT,KOTAPAD,143,0,0,0,143
ORISSA,KORAPUT,KUNDURA,6,16,0,0,22
ORISSA,KORAPUT,LAMATAPUT,837,325,1,0,1163
ORISSA,KORAPUT,LAXMIPUR,2773,1223,180,0,4176
ORISSA,KORAPUT,NANDAPUR,1135,522,33,0,1690
ORISSA,KORAPUT,NARAYANPATNA,1403,886,10,0,2299
ORISSA,KORAPUT,POTTANGI,951,456,0,0,1407
ORISSA,KORAPUT,SIMILIGUDA,1601,727,25,0,2353
ORISSA,MALKANGIRI,KALIMELA,71,31,0,0,102
ORISSA,MALKANGIRI,KHAIRAPUT,0,0,0,0,0
ORISSA,MALKANGIRI,KONKUNDA,52,24,10,0,86
ORISSA,MALKANGIRI,KUDUMULUGUMMA,54,7,0,0,61
ORISSA,MALKANGIRI,MALKANAGIRI,5,0,0,0,5
ORISSA,MALKANGIRI,MATHILI,0,54,0,0,54
ORISSA,MALKANGIRI,PODIA,191,10,0,0,201
ORISSA,MAYURBHANJ,BAHALADA,94,26,2,0,122
ORISSA,MAYURBHANJ,BANGIRIPOSI,236,31,0,0,267
ORISSA,MAYURBHANJ,BARIPADA,987,387,0,0,1374
ORISSA,MAYURBHANJ,BARSAHI,2025,114,0,0,2139
ORISSA,MAYURBHANJ,BETANATI,929,49,0,1,979
ORISSA,MAYURBHANJ,BIJATOLA,427,80,0,0,507
ORISSA,MAYURBHANJ,BISOI,1121,35,0,0,1156
ORISSA,MAYURBHANJ,GOPABANDHU NAGAR,664,5,0,0,669
ORISSA,MAYURBHANJ,JAMADA,698,19,0,0,717
ORISSA,MAYURBHANJ,JASIPUR,954,155,0,0,1109
ORISSA,MAYURBHANJ,KAPTIPADA,1332,5,0,0,1337
ORISSA,MAYURBHANJ,KARANJIA,933,90,0,0,1023
ORISSA,MAYURBHANJ,KHUNTA,3430,51,0,0,3481
ORISSA,MAYURBHANJ,KULIANA,406,203,0,0,609
ORISSA,MAYURBHANJ,KUSUMI,612,103,2,0,717
ORISSA,MAYURBHANJ,MORADA,1391,170,0,0,1561
ORISSA,MAYURBHANJ,RAIRANGPUR,657,75,0,0,732
ORISSA,MAYURBHANJ,RARUAN,948,15,0,0,963
ORISSA,MAYURBHANJ,RASGOVINDPUR,218,40,0,0,258
ORISSA,MAYURBHANJ,SAMAKHUNTA,1443,136,0,0,1579
ORISSA,MAYURBHANJ,SARASKANA,775,52,0,0,827
ORISSA,MAYURBHANJ,SUKRULI,376,64,0,0,440
ORISSA,MAYURBHANJ,SULIAPADA,952,213,0,0,1165
ORISSA,MAYURBHANJ,THAKURMUNDA,382,19,0,0,401
ORISSA,MAYURBHANJ,TIRINGI,232,69,0,0,301
ORISSA,MAYURBHANJ,UDALA,3071,93,0,0,3164
ORISSA,NAYAGARH,BHAPUR,75,31,35,10,151
ORISSA,NAYAGARH,DASPALLA,2104,365,0,0,2469
ORISSA,NAYAGARH,GANIA,192,45,30,19,286
ORISSA,NAYAGARH,KHANDAPADA,404,205,183,8,800
ORISSA,NAYAGARH,NAYAGARH,420,11,2,0,433
ORISSA,NAYAGARH,NUAGAON,164,14,11,0,189
ORISSA,NAYAGARH,ODOGAON,454,98,21,721,1294
ORISSA,NAYAGARH,RANPUR,476,153,13,0,642
ORISSA,NOWRANGPUR,CHANDAHANDI,732,5,0,0,737
ORISSA,NOWRANGPUR,DABUGAON,44,3,9,0,56
ORISSA,NOWRANGPUR,JHARIGAON,7,127,5,0,139
ORISSA,NOWRANGPUR,KUSAGUMUDA,17,1,0,0,18
ORISSA,NOWRANGPUR,NANDAHANDI,0,10,0,0,10
ORISSA,NOWRANGPUR,NAWARANGPUR,849,21,0,0,870
ORISSA,NOWRANGPUR,PAPADAHANDI,229,6,0,0,235
ORISSA,NOWRANGPUR,RAIGHAR,156,10,0,0,166
ORISSA,NOWRANGPUR,TENTULIKHUNTI,352,88,0,0,440
ORISSA,NOWRANGPUR,UMERKOT,1184,613,0,0,1797
ORISSA,NUAPADA,BODEN,1741,150,2,20,1913
ORISSA,NUAPADA,KHARIAR,4036,143,5,0,4184
ORISSA,NUAPADA,KOMANA,2620,200,0,0,2820
ORISSA,NUAPADA,NUAPARA,1882,84,0,12,1978
ORISSA,NUAPADA,SINAPALLI,2203,48,0,0,2251
ORISSA,PHULBANI,BALIGUDA,187,17,0,0,204
ORISSA,PHULBANI,CHAKAPAD,739,2,0,0,741
ORISSA,PHULBANI,DARINGIBADI,48,9,0,0,57
ORISSA,PHULBANI,G.UDAYAGIRI,356,28,0,0,384
ORISSA,PHULBANI,JUMUDIBANDHA,490,34,0,0,524
ORISSA,PHULBANI,KHAJURIPADA,481,48,0,0,529
ORISSA,PHULBANI,KOTAGARH,120,16,0,0,136
ORISSA,PHULBANI,NUAGAON,444,12,1,0,457
ORISSA,PHULBANI,PHIRINGIA,219,32,0,0,251
ORISSA,PHULBANI,PHULBANI,282,42,0,0,324
ORISSA,PHULBANI,RAIKIA,118,30,0,0,148
ORISSA,PHULBANI,TIKABALI,146,13,0,0,159
ORISSA,PURI,ASTARANG,0,18,10,2,30
ORISSA,PURI,BRAHMAGIRI,16,1969,44,0,2029
ORISSA,PURI,DELANG,4,45,0,0,49
ORISSA,PURI,GOP,0,277,0,0,277
ORISSA,PURI,KAKATPUR,0,10,21,7,38
ORISSA,PURI,KANAS,0,607,16,0,623
ORISSA,PURI,KRISHNAPRASAD,0,4,0,0,4
ORISSA,PURI,NIMAPARA,33,66,1,0,100
ORISSA,PURI,PIPILI,28,13,0,0,41
ORISSA,PURI,PURISADAR,5,650,3,0,658
ORISSA,PURI,SATYABADI,1,106,1,0,108
ORISSA,RAYAGADA,BISAMACUTTACK,1876,226,4,0,2106
ORISSA,RAYAGADA,CHANDRAPOR,537,8,0,0,545
ORISSA,RAYAGADA,GUDARI,1799,55,0,0,1854
ORISSA,RAYAGADA,GUNUPUR,2225,2,0,10,2237
ORISSA,RAYAGADA,KALYANSINGPUR,3354,380,16,15,3765
ORISSA,RAYAGADA,KASHIPUR,2273,809,66,4,3152
ORISSA,RAYAGADA,KOUNARA,1977,157,5,3,2142
ORISSA,RAYAGADA,MUNIGUDA,847,55,0,0,902
ORISSA,RAYAGADA,PADAMPUR,2083,65,0,0,2148
ORISSA,RAYAGADA,RAMANGUDA,2356,39,0,0,2395
ORISSA,RAYAGADA,RAYAGADA,3590,218,15,1,3824
ORISSA,SAMBALPUR,DHANKAUDA,217,78,13,8,316
ORISSA,SAMBALPUR,GOVINDPUR,201,23,0,0,224
ORISSA,SAMBALPUR,JAMANKIRA,1402,269,2,0,1673
ORISSA,SAMBALPUR,JUJUMURA,976,79,0,0,1055
ORISSA,SAMBALPUR,KANESWAR,712,119,0,2,833
ORISSA,SAMBALPUR,KUCHINDA,435,2,0,5,442
ORISSA,SAMBALPUR,NAKTIDEUL,2519,436,26,0,2981
ORISSA,SAMBALPUR,RAIRAKHOL,1462,20,0,0,1482
ORISSA,SAMBALPUR,RENGALI,415,133,10,1,559
ORISSA,SONEPUR,BINIKA,2202,191,0,0,2393
ORISSA,SONEPUR,BIRMAHARAJPUR,1433,12,0,0,1445
ORISSA,SONEPUR,DUNGURIPALLI,254,219,0,0,473
ORISSA,SONEPUR,SONEPUR,1137,0,0,0,1137
ORISSA,SONEPUR,TARAVA,939,20,1,0,960
ORISSA,SONEPUR,ULUNDA,498,7,1,0,506
ORISSA,SUNDARGARH,BALLISANKAR,373,85,0,0,458
ORISSA,SUNDARGARH,BARAGAON,877,97,0,0,974
ORISSA,SUNDARGARH,BISRA,44,30,0,0,74
ORISSA,SUNDARGARH,BONAI,156,50,9,0,215
ORISSA,SUNDARGARH,GURUNDIA,16,10,0,0,26
ORISSA,SUNDARGARH,HEMGIRI,216,73,3,1,293
ORISSA,SUNDARGARH,KOIRA,141,37,0,0,178
ORISSA,SUNDARGARH,KUARMUNDA,45,16,0,0,61
ORISSA,SUNDARGARH,KUTRA,376,25,0,0,401
ORISSA,SUNDARGARH,LAHUNIPADA,1893,277,5,287,2462
ORISSA,SUNDARGARH,LATHIKATA,16,8,0,0,24
ORISSA,SUNDARGARH,LEPHRIPARA,3412,219,0,0,3631
ORISSA,SUNDARGARH,NUAGAON,48,0,0,0,48
ORISSA,SUNDARGARH,RAJGANGPUR,49,10,0,0,59
ORISSA,SUNDARGARH,SUBDEGA,282,13,0,0,295
ORISSA,SUNDARGARH,SUNDARGARH,1176,101,2,0,1279
ORISSA,SUNDARGARH,TANGARAPALLI,912,6,0,0,918
PUNJAB,AMRITSAR,AJNALA,NA,NA,NA,NA,NA
PUNJAB,AMRITSAR,BHIKHIWIND,NA,NA,NA,NA,NA
PUNJAB,AMRITSAR,CHOGAWAN,NA,NA,NA,NA,NA
PUNJAB,AMRITSAR,CHOHLA SAHIB,NA,NA,NA,NA,NA
PUNJAB,AMRITSAR,GANDI WIND,NA,NA,NA,NA,NA
PUNJAB,AMRITSAR,JANDIALA GURU,NA,NA,NA,NA,NA
PUNJAB,AMRITSAR,KHANDOOR SAHIB,NA,NA,NA,NA,NA
PUNJAB,AMRITSAR,MAJITHA,NA,NA,NA,NA,NA
PUNJAB,AMRITSAR,NAUSHERA PANUWAN,NA,NA,NA,NA,NA
PUNJAB,AMRITSAR,PATTI,NA,NA,NA,NA,NA
PUNJAB,AMRITSAR,RAYYA,NA,NA,NA,NA,NA
PUNJAB,AMRITSAR,TARAN TARAN,NA,NA,NA,NA,NA
PUNJAB,AMRITSAR,TARSIKKA,NA,NA,NA,NA,NA
PUNJAB,AMRITSAR,VALTOHA,45,45,0,0,90
PUNJAB,AMRITSAR,VERKA,NA,NA,NA,NA,NA
PUNJAB,BATHINDA,BATHINDA,NA,NA,NA,NA,NA
PUNJAB,BATHINDA,MAUR,NA,NA,NA,NA,NA
PUNJAB,BATHINDA,NATHANA,NA,NA,NA,NA,NA
PUNJAB,BATHINDA,PHUL,NA,NA,NA,NA,NA
PUNJAB,BATHINDA,RAMPURA,NA,NA,NA,NA,NA
PUNJAB,BATHINDA,SANGAT,11,11,0,0,22
PUNJAB,BATHINDA,TALWANDI SABO,NA,NA,NA,NA,NA
PUNJAB,FARIDKOT,BAGHAPURANA,NA,NA,NA,NA,NA
PUNJAB,FARIDKOT,FARIDKOT,NA,NA,NA,NA,NA
PUNJAB,FARIDKOT,GIDDERBAHA,NA,NA,NA,NA,NA
PUNJAB,FARIDKOT,KOTKAPURA,NA,NA,NA,NA,NA
PUNJAB,FARIDKOT,LAMBI,NA,NA,NA,NA,NA
PUNJAB,FARIDKOT,MALAUT,NA,NA,NA,NA,NA
PUNJAB,FARIDKOT,MOGA I,NA,NA,NA,NA,NA
PUNJAB,FARIDKOT,MOGA II,NA,NA,NA,NA,NA
PUNJAB,FARIDKOT,MUKTSAR,NA,NA,NA,NA,NA
PUNJAB,FARIDKOT,N.S. WALA,NA,NA,NA,NA,NA
PUNJAB,FATEHGARH SAHIB,AMLOH,NA,NA,NA,NA,NA
PUNJAB,FATEHGARH SAHIB,BASSI PATHANA,NA,NA,NA,NA,NA
PUNJAB,FATEHGARH SAHIB,KHAMANO,NA,NA,NA,NA,NA
PUNJAB,FATEHGARH SAHIB,SIRHIND,4,4,0,0,8
PUNJAB,FEROZEPUR,ABOHAR,NA,NA,NA,NA,NA
PUNJAB,FEROZEPUR,FAZILKA,NA,NA,NA,NA,NA
PUNJAB,FEROZEPUR,FEROZEPUR,NA,NA,NA,NA,NA
PUNJAB,FEROZEPUR,GHAL KHURD,NA,NA,NA,NA,NA
PUNJAB,FEROZEPUR,GURUHARSAI,NA,NA,NA,NA,NA
PUNJAB,FEROZEPUR,JALALABAD,NA,NA,NA,NA,NA
PUNJAB,FEROZEPUR,KHUIAN SERVER,NA,NA,NA,NA,NA
PUNJAB,FEROZEPUR,KOT ISEH KHAN,NA,NA,NA,NA,NA
PUNJAB,FEROZEPUR,ZIRA,NA,NA,NA,NA,NA
PUNJAB,GURDASPUR,BANNIAL,NA,NA,NA,NA,NA
PUNJAB,GURDASPUR,BATALA,NA,NA,NA,NA,NA
PUNJAB,GURDASPUR,DERA BABA NANAK,NA,NA,NA,NA,NA
PUNJAB,GURDASPUR,DHAR KALAN,40,34,0,0,74
PUNJAB,GURDASPUR,DHARIWAL,NA,NA,NA,NA,NA
PUNJAB,GURDASPUR,DINANAGAR,NA,NA,NA,NA,NA
PUNJAB,GURDASPUR,FATEHGARH CHURIAN,NA,NA,NA,NA,NA
PUNJAB,GURDASPUR,GURDASPUR,NA,NA,NA,NA,NA
PUNJAB,GURDASPUR,KAHNUWAN,NA,NA,NA,NA,NA
PUNJAB,GURDASPUR,KALANAUR,NA,NA,NA,NA,NA
PUNJAB,GURDASPUR,NAROT JAIMAL SINGH,NA,NA,NA,NA,NA
PUNJAB,GURDASPUR,PATHANKOT,135,94,0,0,229
PUNJAB,GURDASPUR,QADIAN,NA,NA,NA,NA,NA
PUNJAB,GURDASPUR,SRI HARGOBIND PUR,NA,NA,NA,NA,NA
PUNJAB,HOSHIARPUR,BALACHAUR,0,0,0,0,0
PUNJAB,HOSHIARPUR,BHUNGA,131,711,1,50,893
PUNJAB,HOSHIARPUR,DASUYA,259,312,20,0,591
PUNJAB,HOSHIARPUR,GARHSHANKAR,140,140,0,0,280
PUNJAB,HOSHIARPUR,HOSHIARPUR 1,NA,NA,NA,NA,NA
PUNJAB,HOSHIARPUR,HOSHIARPUR-II,NA,NA,NA,NA,NA
PUNJAB,HOSHIARPUR,MAHILPUR,140,140,5,0,285
PUNJAB,HOSHIARPUR,MUKERIAN,NA,NA,NA,NA,NA
PUNJAB,HOSHIARPUR,SAROYA,NA,NA,NA,NA,NA
PUNJAB,HOSHIARPUR,TALWARA,NA,NA,NA,NA,NA
PUNJAB,HOSHIARPUR,TANDA,NA,NA,NA,NA,NA
PUNJAB,JALANDHAR,ADAMPUR,NA,NA,NA,NA,NA
PUNJAB,JALANDHAR,AUR,NA,NA,NA,NA,NA
PUNJAB,JALANDHAR,BANGA,NA,NA,NA,NA,NA
PUNJAB,JALANDHAR,BHOGPUR,NA,NA,NA,NA,NA
PUNJAB,JALANDHAR,EAST JALANDHAR,NA,NA,NA,NA,NA
PUNJAB,JALANDHAR,NAKODAR,NA,NA,NA,NA,NA
PUNJAB,JALANDHAR,NAWAN SHAHAR,NA,NA,NA,NA,NA
PUNJAB,JALANDHAR,NURMAHAL,NA,NA,NA,NA,NA
PUNJAB,JALANDHAR,PHILLAUR,NA,NA,NA,NA,NA
PUNJAB,JALANDHAR,RURKAKALAN,NA,NA,NA,NA,NA
PUNJAB,JALANDHAR,SHAHKOT,NA,NA,NA,NA,NA
PUNJAB,JALANDHAR,WEST JALANDHAR,NA,NA,NA,NA,NA
PUNJAB,KAPURTHALA,KAPURTHALA,NA,NA,NA,NA,NA
PUNJAB,KAPURTHALA,NADALA,NA,NA,NA,NA,NA
PUNJAB,KAPURTHALA,PHAGWARA,NA,NA,NA,NA,NA
PUNJAB,KAPURTHALA,SULTANPUR LODHI,NA,NA,NA,NA,NA
PUNJAB,LUDHIANA,DEHLON,NA,NA,NA,NA,NA
PUNJAB,LUDHIANA,DORAHA,NA,NA,NA,NA,NA
PUNJAB,LUDHIANA,JAGRAON,NA,NA,NA,NA,NA
PUNJAB,LUDHIANA,KHANNA,NA,NA,NA,NA,NA
PUNJAB,LUDHIANA,LUDHIANA,NA,NA,NA,NA,NA
PUNJAB,LUDHIANA,MACHIWARA,NA,NA,NA,NA,NA
PUNJAB,LUDHIANA,MANGAT,NA,NA,NA,NA,NA
PUNJAB,LUDHIANA,PAKHOWAL,NA,NA,NA,NA,NA
PUNJAB,LUDHIANA,SAMRALA,NA,NA,NA,NA,NA
PUNJAB,LUDHIANA,SIDHWAN BET,NA,NA,NA,NA,NA
PUNJAB,LUDHIANA,SUDHAR,NA,NA,NA,NA,NA
PUNJAB,MANSA,BHIKHI,NA,NA,NA,NA,NA
PUNJAB,MANSA,BUDHLADA,NA,NA,NA,NA,NA
PUNJAB,MANSA,JHUNIR,NA,NA,NA,NA,NA
PUNJAB,MANSA,MANSA,NA,NA,NA,NA,NA
PUNJAB,MANSA,SARDULGARH,NA,NA,NA,NA,NA
PUNJAB,PATIALA,BHUNERHERI,NA,NA,NA,NA,NA
PUNJAB,PATIALA,DERA BASSI,NA,NA,NA,NA,NA
PUNJAB,PATIALA,GHANOUR,NA,NA,NA,NA,NA
PUNJAB,PATIALA,NABHA,NA,NA,NA,NA,NA
PUNJAB,PATIALA,PATIALA,NA,NA,NA,NA,NA
PUNJAB,PATIALA,RAJPURA,NA,NA,NA,NA,NA
PUNJAB,PATIALA,SAMANA,NA,NA,NA,NA,NA
PUNJAB,ROPAR,ANANDPUR SAHIB,5,5,0,0,10
PUNJAB,ROPAR,CHAMKOR SAHIB,NA,NA,NA,NA,NA
PUNJAB,ROPAR,KHARAR,425,684,8,1,1118
PUNJAB,ROPAR,MAJARI,NA,NA,NA,NA,NA
PUNJAB,ROPAR,MORINDA,NA,NA,NA,NA,NA
PUNJAB,ROPAR,NURPUR BEDI,4,4,0,0,8
PUNJAB,ROPAR,ROPAR,NA,NA,NA,NA,NA
PUNJAB,SANGRUR,AHMEDGARH,NA,NA,NA,NA,NA
PUNJAB,SANGRUR,BARNALA,NA,NA,NA,NA,NA
PUNJAB,SANGRUR,BHAWANIGARH,102,102,0,0,204
PUNJAB,SANGRUR,DHURI,NA,NA,NA,NA,NA
PUNJAB,SANGRUR,LEHRAGAGA,NA,NA,NA,NA,NA
PUNJAB,SANGRUR,MALERKOTLA,NA,NA,NA,NA,NA
PUNJAB,SANGRUR,MEHAL KALAN,NA,NA,NA,NA,NA
PUNJAB,SANGRUR,SANGRUR,197,197,0,0,394
PUNJAB,SANGRUR,SEHNA,NA,NA,NA,NA,NA
PUNJAB,SANGRUR,SUNAM,NA,NA,NA,NA,NA
RAJASTHAN,AJMER,AJMER,0,0,0,0,0
RAJASTHAN,AJMER,BEAWAR,0,849,0,0,849
RAJASTHAN,AJMER,KEKRI,1055,4164,12,0,5231
RAJASTHAN,AJMER,KISHANGARH,1533,910,4,0,2447
RAJASTHAN,AJMER,NASIRABAD,401,1278,0,0,1679
RAJASTHAN,AJMER,SARWAR,566,3165,0,0,3731
RAJASTHAN,ALWAR,ALWAR,NA,NA,NA,NA,NA
RAJASTHAN,ALWAR,BANSUR,NA,NA,NA,NA,NA
RAJASTHAN,ALWAR,BEHROR,NA,NA,NA,NA,NA
RAJASTHAN,ALWAR,KISHANGARHBAS,NA,NA,NA,NA,NA
RAJASTHAN,ALWAR,LAXMANGARH,NA,NA,NA,NA,NA
RAJASTHAN,ALWAR,MANDAWAR,NA,NA,NA,NA,NA
RAJASTHAN,ALWAR,RAJGARH,NA,NA,NA,NA,NA
RAJASTHAN,ALWAR,RAMGARH,NA,NA,NA,NA,NA
RAJASTHAN,ALWAR,THANAGAZI,NA,NA,NA,NA,NA
RAJASTHAN,ALWAR,TIJARA,NA,NA,NA,NA,NA
RAJASTHAN,BANSWARA,BAGIDORA,0,730,0,0,730
RAJASTHAN,BANSWARA,BANSWARA,10,1589,0,0,1599
RAJASTHAN,BANSWARA,GARHI,161,3439,0,0,3600
RAJASTHAN,BANSWARA,GHATOL,3,436,5,0,444
RAJASTHAN,BANSWARA,KUSHALGARH,NA,NA,NA,NA,NA
RAJASTHAN,BARAN,ATRU,0,169,0,0,169
RAJASTHAN,BARAN,BARAN,0,73,0,0,73
RAJASTHAN,BARAN,CHHABRA,NA,NA,NA,NA,NA
RAJASTHAN,BARAN,CHHIPABARAD,0,25,0,0,25
RAJASTHAN,BARAN,KISHAN GANJ,0,1480,0,0,1480
RAJASTHAN,BARAN,MANGROL,0,183,0,0,183
RAJASTHAN,BARAN,SHABAD,1838,2167,0,0,4005
RAJASTHAN,BARMER,BARMER,NA,NA,NA,NA,NA
RAJASTHAN,BARMER,BAYTOO,NA,NA,NA,NA,NA
RAJASTHAN,BARMER,CHOHATAN,NA,NA,NA,NA,NA
RAJASTHAN,BARMER,GUDAMALANI,NA,NA,NA,NA,NA
RAJASTHAN,BARMER,PACH-PHADRA,NA,NA,NA,NA,NA
RAJASTHAN,BARMER,SHIV,NA,NA,NA,NA,NA
RAJASTHAN,BARMER,SIVNA,NA,NA,NA,NA,NA
RAJASTHAN,BHARATPUR,BAYANA,NA,NA,NA,NA,NA
RAJASTHAN,BHARATPUR,BEIR,NA,NA,NA,NA,NA
RAJASTHAN,BHARATPUR,BHARATPUR,NA,NA,NA,NA,NA
RAJASTHAN,BHARATPUR,DEEG,0,0,0,0,0
RAJASTHAN,BHARATPUR,KAMAN,NA,NA,NA,NA,NA
RAJASTHAN,BHARATPUR,KUMHER,NA,NA,NA,NA,NA
RAJASTHAN,BHARATPUR,NADBAI,NA,NA,NA,NA,NA
RAJASTHAN,BHARATPUR,NAGAR,NA,NA,NA,NA,NA
RAJASTHAN,BHARATPUR,PAHARI,NA,NA,NA,NA,NA
RAJASTHAN,BHARATPUR,RUPBAS,0,65,0,0,65
RAJASTHAN,BHILWARA,ASIND,0,176,0,0,176
RAJASTHAN,BHILWARA,BANERA,0,471,0,0,471
RAJASTHAN,BHILWARA,BHILWARA,0,745,0,0,745
RAJASTHAN,BHILWARA,HURDA,0,385,0,0,385
RAJASTHAN,BHILWARA,JAHAZPUR,0,1286,0,0,1286
RAJASTHAN,BHILWARA,KOTRI,0,658,0,0,658
RAJASTHAN,BHILWARA,MANDAL,0,4392,0,0,4392
RAJASTHAN,BHILWARA,MANDALGARH,NA,NA,NA,NA,NA
RAJASTHAN,BHILWARA,RAIPUR,0,910,0,0,910
RAJASTHAN,BHILWARA,SAHADA,0,1349,0,0,1349
RAJASTHAN,BHILWARA,SHAHPURA,NA,NA,NA,NA,NA
RAJASTHAN,BIKANER,BIKANER,0,0,0,0,0
RAJASTHAN,BIKANER,KOLAYAT,NA,NA,NA,NA,NA
RAJASTHAN,BIKANER,LUNKARANSAR,NA,NA,NA,NA,NA
RAJASTHAN,BIKANER,NOKHA,NA,NA,NA,NA,NA
RAJASTHAN,BUNDI,BUNDI,90,509,0,0,599
RAJASTHAN,BUNDI,HINDOLI,0,437,0,0,437
RAJASTHAN,BUNDI,KESHORAIPATAN,0,225,0,0,225
RAJASTHAN,BUNDI,NAINWA,0,1491,0,0,1491
RAJASTHAN,CHITTORGARH,ARNOD,NA,NA,NA,NA,NA
RAJASTHAN,CHITTORGARH,BEDISARDI,NA,NA,NA,NA,NA
RAJASTHAN,CHITTORGARH,BEGHRU,0,1554,0,0,1554
RAJASTHAN,CHITTORGARH,BHADESAR,0,0,0,0,0
RAJASTHAN,CHITTORGARH,CHHOTISADRI,NA,NA,NA,NA,NA
RAJASTHAN,CHITTORGARH,CHITTORGARH,0,10,0,0,10
RAJASTHAN,CHITTORGARH,DUNGLA,NA,NA,NA,NA,NA
RAJASTHAN,CHITTORGARH,GANGRAR,0,8,0,0,8
RAJASTHAN,CHITTORGARH,KAPASAN,0,10,0,0,10
RAJASTHAN,CHITTORGARH,NIMBAHERA,0,247,0,0,247
RAJASTHAN,CHITTORGARH,PRATAPGARH,0,62,0,0,62
RAJASTHAN,CHITTORGARH,RASHMI,NA,NA,NA,NA,NA
RAJASTHAN,CHURU,CHURU,NA,NA,NA,NA,NA
RAJASTHAN,CHURU,DUNGARGARH,NA,NA,NA,NA,NA
RAJASTHAN,CHURU,RAJGARH,NA,NA,NA,NA,NA
RAJASTHAN,CHURU,RATANGARH,0,1,0,0,1
RAJASTHAN,CHURU,SARDARSHAR,NA,NA,NA,NA,NA
RAJASTHAN,CHURU,SUJANGARH,NA,NA,NA,NA,NA
RAJASTHAN,CHURU,TARANAGAR,NA,NA,NA,NA,NA
RAJASTHAN,DAUSA,BASWA,NA,NA,NA,NA,NA
RAJASTHAN,DAUSA,DAUSA,NA,NA,NA,NA,NA
RAJASTHAN,DAUSA,LALSOT,0,1696,0,0,1696
RAJASTHAN,DAUSA,MAHUWA,NA,NA,NA,NA,NA
RAJASTHAN,DAUSA,SIKRAI,NA,NA,NA,NA,NA
RAJASTHAN,DHOLPUR,BARI,0,321,0,0,321
RAJASTHAN,DHOLPUR,BASERI,0,62,0,0,62
RAJASTHAN,DHOLPUR,DHOLPUR,0,827,0,0,827
RAJASTHAN,DHOLPUR,RAJAKHERA,NA,NA,NA,NA,NA
RAJASTHAN,DUNGARPUR,ASPUR,93,1680,0,0,1773
RAJASTHAN,DUNGARPUR,DUNGARPUR,424,592,21,50,1087
RAJASTHAN,DUNGARPUR,SAGWARA,239,1872,0,57,2168
