-----
{
 "description": "The table refers to block wise distribution of surface lift schemes according to source of finance. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfclftblck5.7.csv", 
 "title": "Download CSV for Blockwise Distribution of surface lift schemes according to finance sources for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfclftblck5.7.csv"
}
-----
"State","District","Block","Government fund","Farmers saving","Loan & Saving","Subsidy & Bank Loan","Subsidy Only","Others","Total"
"TAMIL NADU","VILLUPURAM","ULUNDURPET",0,0,0,1,0,0,1
"TAMIL NADU","VILLUPURAM","VAANOOR",2,0,0,0,1,0,3
"TAMIL NADU","VILLUPURAM","VIKKIRAVANDI",0,0,1,0,0,0,1
"TRIPURA","DHALAI","CHAWMANU",0,0,0,0,0,0,0
"TRIPURA","DHALAI","DAMBURNAGAR",0,0,0,0,0,0,0
"TRIPURA","DHALAI","MANU",0,3,22,0,0,0,25
"TRIPURA","DHALAI","SALEMA",4,0,27,0,1,0,32
"TRIPURA","NORTH","DASDA",0,0,0,0,0,0,0
"TRIPURA","NORTH","KADAMTALA",10,5,16,0,1,0,32
"TRIPURA","NORTH","KUMARGHAT",3,0,3,0,0,0,6
"TRIPURA","NORTH","PANISAGAR",13,0,5,0,0,0,18
"TRIPURA","NORTH","PECHARTHAL",0,0,0,0,0,0,0
"TRIPURA","SOUTH","AMARPUR",0,0,0,0,0,0,0
"TRIPURA","SOUTH","BAGAFA",60,1,4,9,0,0,74
"TRIPURA","SOUTH","KARBOK",0,0,0,0,0,0,0
"TRIPURA","SOUTH","KILLA",14,0,0,0,0,0,14
"TRIPURA","SOUTH","MATABARI",49,5,36,0,2,0,92
"TRIPURA","SOUTH","RAJNAGAR",76,0,0,0,0,0,76
"TRIPURA","SOUTH","RAPAICHARI",0,0,0,0,0,0,0
"TRIPURA","SOUTH","SATCHAND",0,0,0,0,0,0,0
"TRIPURA","WEST","BISHALGARH",0,0,0,0,0,0,0
"TRIPURA","WEST","DUKLI",0,0,0,0,0,0,0
"TRIPURA","WEST","JAMPAIJALA",0,0,0,0,0,0,0
"TRIPURA","WEST","JIRANIA",0,0,0,0,0,0,0
"TRIPURA","WEST","KHOWAI",0,0,0,0,0,0,0
"TRIPURA","WEST","MANDAI",0,0,0,0,0,0,0
"TRIPURA","WEST","MELAGHAR",34,0,0,0,0,0,34
"TRIPURA","WEST","MOHANPUR",4,0,11,0,0,0,15
"TRIPURA","WEST","TELIAMURA",0,0,0,0,0,0,0
"TRIPURA","WEST","TULASIKHAR",0,0,0,0,0,0,0
"UTTAR PRADESH","AGRA","BICHPURI",28,4,0,2,0,0,34
"UTTAR PRADESH","AGRA","FATEHABAD",0,3,8,1,0,0,12
"UTTAR PRADESH","ALLAHABAD","CHAKA",0,0,2,0,0,0,2
"UTTAR PRADESH","ALLAHABAD","HANDIA",0,0,1,0,0,0,1
"UTTAR PRADESH","ALLAHABAD","KORAON",131,145,30,0,0,0,306
"UTTAR PRADESH","ALLAHABAD","KOSHAMBHI",5,7,0,1,0,0,13
"UTTAR PRADESH","ALLAHABAD","MANJHANPUR",2,0,0,0,0,0,2
"UTTAR PRADESH","ALLAHABAD","MEJA",7,17,51,20,0,0,95
"UTTAR PRADESH","ALLAHABAD","NEWADA",0,0,0,0,0,0,0
"UTTAR PRADESH","ALLAHABAD","PRATAPPUR",0,0,0,0,0,0,0
"UTTAR PRADESH","ALMORA","BAGESHWAR",0,0,1,3,3,2,9
"UTTAR PRADESH","ALMORA","BHAISIACHHANA",1,0,0,0,0,0,1
"UTTAR PRADESH","ALMORA","BHIKIASAIN",0,0,0,1,0,0,1
"UTTAR PRADESH","ALMORA","CHAUKHUTIA",1,0,0,2,0,0,3
"UTTAR PRADESH","ALMORA","DHAULADEVI",0,0,0,0,0,0,0
"UTTAR PRADESH","ALMORA","DWARAHAT",0,0,0,0,0,0,0
"UTTAR PRADESH","ALMORA","GARUR",2,0,4,0,0,0,6
"UTTAR PRADESH","ALMORA","HAWALBAG",0,0,0,0,0,0,0
"UTTAR PRADESH","ALMORA","KAPKOT",2,0,0,0,0,0,2
"UTTAR PRADESH","ALMORA","SALT",0,0,0,1,0,0,1
"UTTAR PRADESH","ALMORA","SYALDE",0,0,0,0,0,0,0
"UTTAR PRADESH","ALMORA","TAKULA",1,0,0,0,0,0,1
"UTTAR PRADESH","AZAMGARH","AHIROLA",0,3,0,7,0,0,10
"UTTAR PRADESH","AZAMGARH","AZAMATGARH",0,0,0,0,0,0,0
"UTTAR PRADESH","AZAMGARH","JAHANA JANJ",6,22,0,3,0,0,31
"UTTAR PRADESH","AZAMGARH","PAWAI",0,0,4,0,0,0,4
"UTTAR PRADESH","BALLIA","CHILKHAR",0,0,0,0,0,0,0
"UTTAR PRADESH","BALLIA","GARWARH",0,0,0,1,0,0,1
"UTTAR PRADESH","BALLIA","HANUMANGANJ",0,0,0,0,0,0,0
"UTTAR PRADESH","BALLIA","NAWANAGAR",0,0,0,0,0,0,0
"UTTAR PRADESH","BALLIA","SEAR",0,0,1,0,0,0,1
"UTTAR PRADESH","BALLIA","SOHAON",0,0,0,0,0,0,0
"UTTAR PRADESH","BANDA","BABERU",4,0,12,0,0,0,16
"UTTAR PRADESH","BANDA","BISANDA",1,2,0,0,0,0,3
"UTTAR PRADESH","BANDA","JASPURA",4,1,1,0,0,0,6
"UTTAR PRADESH","BANDA","KAMASIN",1,4,0,0,0,0,5
"UTTAR PRADESH","BANDA","MAHUVA",34,8,0,0,0,0,42
"UTTAR PRADESH","BANDA","MANIKPUR",24,15,12,23,0,0,74
"UTTAR PRADESH","BANDA","MAU",65,0,0,0,0,0,65
"UTTAR PRADESH","BANDA","NARAINI",79,32,7,0,0,43,161
"UTTAR PRADESH","BANDA","PAHADI",14,22,1,1,0,0,38
"UTTAR PRADESH","BANDA","RAM NAGAR",77,8,1,0,0,0,86
"UTTAR PRADESH","BANDA","TINDWARI",7,0,0,0,0,0,7
"UTTAR PRADESH","BIJNOR","MEERPUR HEVMAL",0,0,0,0,0,0,0
"UTTAR PRADESH","DEHRADUN","CHAKRATA",141,23,26,34,0,0,224
"UTTAR PRADESH","DEHRADUN","DOIWALA",0,0,0,3,0,0,3
"UTTAR PRADESH","DEHRADUN","KALSI",0,0,0,0,0,0,0
"UTTAR PRADESH","DEHRADUN","RAIPUR",4,0,0,4,9,0,17
"UTTAR PRADESH","DEHRADUN","SAHASPUR",1,1,0,2,0,0,4
"UTTAR PRADESH","DEHRADUN","VIKAS NAGAR",1,0,0,0,0,0,1
"UTTAR PRADESH","DEORIA","SALEMPUR",0,0,0,0,0,0,0
"UTTAR PRADESH","ETAWAH","AJEETMAL",17,1,0,0,0,0,18
"UTTAR PRADESH","FARUKHABAD","SAURIKH",4,8,0,5,0,0,17
"UTTAR PRADESH","FATEHPUR","AMAULI",20,2,0,0,0,0,22
"UTTAR PRADESH","GONDA","BALRAMPUR",1,0,0,1,0,0,2
"UTTAR PRADESH","GONDA","GAISARI",34,28,0,0,0,0,62
"UTTAR PRADESH","GONDA","HARRIYA SATGHARWA",40,18,4,0,0,0,62
"UTTAR PRADESH","GONDA","PACHPARWA",93,82,18,16,21,0,230
"UTTAR PRADESH","HAMIRPUR","MAUDAHA",0,7,0,0,0,0,7
"UTTAR PRADESH","JALAUN","DAKOR",51,21,22,0,0,0,94
"UTTAR PRADESH","JALAUN","JALAUN",0,2,0,0,0,0,2
"UTTAR PRADESH","JALAUN","KADAURA",91,69,34,4,0,0,198
"UTTAR PRADESH","JALAUN","KUTHAUND",23,10,6,3,0,0,42
"UTTAR PRADESH","JAUNPUR","DHARMA PUR",0,0,16,0,0,0,16
"UTTAR PRADESH","JAUNPUR","DOBHI",1,0,0,0,0,0,1
"UTTAR PRADESH","JAUNPUR","KERAKAT",0,0,0,1,0,0,1
"UTTAR PRADESH","JAUNPUR","RAMPUR",4,1,0,0,0,0,5
"UTTAR PRADESH","JHANSI","BADAGAON",31,3,0,0,0,0,34
"UTTAR PRADESH","JHANSI","CHIRGAON",1,1,15,92,0,0,109
"UTTAR PRADESH","KANPUR DEHAT","PATARA",0,5,0,0,0,0,5
"UTTAR PRADESH","KANPUR DEHAT","RAJPUR",140,16,5,6,0,1,168
"UTTAR PRADESH","KUSHI NAGAR","PADRAUNA",0,0,0,0,0,1,1
"UTTAR PRADESH","LALITPUR","BAR",0,1,0,0,0,0,1
"UTTAR PRADESH","LUCKNOW","BAKSHI KA TALAB",0,1,0,0,0,0,1
"UTTAR PRADESH","MAHRAJGANJ","MITHAURA",0,0,0,10,0,0,10
"UTTAR PRADESH","MAHRAJGANJ","PANIYARA",0,2,0,0,0,0,2
"UTTAR PRADESH","MIRZAPUR","CHHANBEY",0,0,1,0,0,0,1
"UTTAR PRADESH","MIRZAPUR","CITY",0,0,0,0,0,2,2
"UTTAR PRADESH","MIRZAPUR","HALIYA",126,36,6,18,0,0,186
"UTTAR PRADESH","MIRZAPUR","JAMALPUR",77,6,32,0,0,0,115
"UTTAR PRADESH","MIRZAPUR","LALGANJ",37,0,0,0,0,0,37
"UTTAR PRADESH","MIRZAPUR","PAHARI",27,0,9,2,0,0,38
"UTTAR PRADESH","NAINITAL","BAITALGHAT",0,0,0,3,0,0,3
"UTTAR PRADESH","NAINITAL","BHIMTAL",1,0,3,0,1,0,5
"UTTAR PRADESH","NAINITAL","RAMGARH",0,0,0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","BIROKHAL",0,0,0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","DOGADDA",0,0,1,2,0,0,3
"UTTAR PRADESH","PAURI GARHWAL","DWARIKHAL",0,0,0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","EKESHWER",0,0,0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","KALJIKHAL",0,0,0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","KHIRSU",0,0,0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","KOT",0,0,0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","PABO",0,0,0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","PAURI",0,1,0,0,0,0,1
"UTTAR PRADESH","PAURI GARHWAL","POKHRA",0,0,0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","RIKHNIKHAL",0,0,0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","THALISAIN",0,0,0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL","YAMKESWER",0,0,0,0,0,1,1
"UTTAR PRADESH","PAURI GARHWAL","ZAHRIKHAL",0,0,1,0,0,0,1
"UTTAR PRADESH","RAEBARELY","UCHAHAR",1,0,0,0,0,0,1
"UTTAR PRADESH","SANT RAVIDAS NAGAR","BHADOHI",33,1,6,0,0,0,40
"UTTAR PRADESH","TEHRI GARHWAL","CHAMBA",0,0,0,8,0,0,8
"UTTAR PRADESH","TEHRI GARHWAL","JAKHOLI",0,0,0,0,0,0,0
"UTTAR PRADESH","TEHRI GARHWAL","JAUNPUR",0,0,0,2,0,0,2
"UTTAR PRADESH","TEHRI GARHWAL","KIRTI NAGAR",0,0,0,1,0,0,1
"UTTAR PRADESH","TEHRI GARHWAL","NARENDRA NAGAR",0,0,0,0,0,0,0
"UTTAR PRADESH","UDHAMSINGH NAGAR","JASPUR",0,0,0,0,0,0,0
"UTTAR PRADESH","UDHAMSINGH NAGAR","KASHIPUR",4,0,3,7,0,0,14
"UTTAR PRADESH","UDHAMSINGH NAGAR","RUDRAPUR",35,3,0,0,0,0,38
"UTTAR PRADESH","UDHAMSINGH NAGAR","SITARGANJ",0,0,0,0,0,0,0
"UTTAR PRADESH","UTTARKASHI","BHATWARI",0,0,0,0,0,0,0
"UTTAR PRADESH","UTTARKASHI","CHINYALISAOR",0,0,0,0,0,0,0
"UTTAR PRADESH","UTTARKASHI","DUNDA",0,0,0,0,0,0,0
"UTTAR PRADESH","UTTARKASHI","NAUGAON",0,0,0,2,0,0,2
"UTTAR PRADESH","UTTARKASHI","PURAULA",5,0,0,2,0,0,7
"UTTAR PRADESH","VARANASI","BARAHNI",0,0,0,0,0,0,0
"UTTAR PRADESH","VARANASI","CHAKIYA",0,0,0,0,0,0,0
"UTTAR PRADESH","VARANASI","CHANDOULI",0,0,0,0,0,0,0
"UTTAR PRADESH","VARANASI","DHANAPUR",0,0,0,0,0,0,0
"UTTAR PRADESH","VARANASI","KASHI VIDYAPEETH",0,0,0,7,0,0,7
"UTTAR PRADESH","VARANASI","SAKELDIHA",32,3,1,7,0,0,43
"WEST BENGAL","BANKURA","BANKURA  - I",3,4,0,0,0,3,10
"WEST BENGAL","BANKURA","BANKURA - II",4,61,8,13,1,29,116
"WEST BENGAL","BANKURA","BARJORA",86,201,2,4,10,87,390
"WEST BENGAL","BANKURA","BISHNUPUR",7,34,0,0,0,9,50
"WEST BENGAL","BANKURA","CHHATNA",0,24,0,3,0,3,30
"WEST BENGAL","BANKURA","GANGAJALGHATI",41,364,14,0,14,204,637
"WEST BENGAL","BANKURA","INDAS",29,532,0,1,0,183,745
"WEST BENGAL","BANKURA","INDPUR",1,0,0,0,0,0,1
"WEST BENGAL","BANKURA","JOYPUR",0,0,0,0,0,4,4
"WEST BENGAL","BANKURA","KHATRA - I",2,26,0,0,0,0,28
"WEST BENGAL","BANKURA","KHATRA - II",5,36,0,0,1,2,44
"WEST BENGAL","BANKURA","KOTALPUR",1,44,0,0,0,1,46
"WEST BENGAL","BANKURA","MEJHIA",13,29,0,9,7,33,91
"WEST BENGAL","BANKURA","ONDA",19,195,1,0,1,67,283
"WEST BENGAL","BANKURA","PATRASAYER",1,0,0,0,0,0,1
"WEST BENGAL","BANKURA","RAIPUR - I",5,21,0,0,0,13,39
"WEST BENGAL","BANKURA","RAIPUR - II",11,41,0,0,4,5,61
"WEST BENGAL","BANKURA","RANIBANDH",1,0,0,0,0,0,1
"WEST BENGAL","BANKURA","SALTORA",0,46,0,0,0,1,47
"WEST BENGAL","BANKURA","SIMLAPAL",1,9,0,0,1,1,12
"WEST BENGAL","BANKURA","SONAMUKHI",0,8,0,0,0,6,14
"WEST BENGAL","BANKURA","TALDANGRA",76,89,12,8,2,11,198
"WEST BENGAL","BIRBHUM","BOLPUR-SRINIKETAN",101,1082,15,18,1,108,1325
"WEST BENGAL","BIRBHUM","DUBRAJPUR",48,1600,40,17,8,65,1778
"WEST BENGAL","BIRBHUM","ILLAMBAZAR",2,138,0,0,0,17,157
"WEST BENGAL","BIRBHUM","KHAYRASOLE",48,613,78,45,11,218,1013
"WEST BENGAL","BIRBHUM","LABPUR",48,1048,19,12,12,127,1266
"WEST BENGAL","BIRBHUM","MAYURESWAR-I",5,1760,25,5,1,15,1811
"WEST BENGAL","BIRBHUM","MAYURESWAR-II",26,873,26,12,0,197,1134
"WEST BENGAL","BIRBHUM","MD.BAZAR",24,798,36,18,33,262,1171
"WEST BENGAL","BIRBHUM","MURARAI II",0,0,0,0,0,0,0
"WEST BENGAL","BIRBHUM","MURARAI-I",42,440,45,31,0,113,671
"WEST BENGAL","BIRBHUM","NALHATI-I",0,1,0,0,0,0,1
"WEST BENGAL","BIRBHUM","NALHATI-II",0,196,2,2,0,48,248
"WEST BENGAL","BIRBHUM","NANUR",28,758,103,25,10,117,1041
"WEST BENGAL","BIRBHUM","RAJNAGAR",25,727,16,20,11,149,948
"WEST BENGAL","BIRBHUM","RAMPURHAT-I",31,553,22,14,38,245,903
"WEST BENGAL","BIRBHUM","RAMPURHAT-II",7,699,8,12,1,39,766
"WEST BENGAL","BIRBHUM","SAINTHIA",70,844,8,7,24,517,1470
"WEST BENGAL","BIRBHUM","SURI-I",65,542,8,7,18,250,890
"WEST BENGAL","BIRBHUM","SURI-II",31,558,9,1,4,56,659
"WEST BENGAL","BURDWAN","ANDAL",0,30,0,2,0,0,32
"WEST BENGAL","BURDWAN","AUSGRAM - II",0,0,0,1,0,0,1
"WEST BENGAL","BURDWAN","BARABONI",0,0,0,4,0,0,4
"WEST BENGAL","BURDWAN","BHATAR",6,1252,1,3,2,26,1290
"WEST BENGAL","BURDWAN","BURDWAN - I",0,319,4,19,2,138,482
"WEST BENGAL","BURDWAN","BURDWAN - II",0,42,0,0,0,3,45
"WEST BENGAL","BURDWAN","DURGAPUR-FARIDPUR",0,3,0,0,0,0,3
"WEST BENGAL","BURDWAN","GALSI - I",18,113,3,0,0,0,134
"WEST BENGAL","BURDWAN","JAMALPUR",5,480,1,1,0,0,487
"WEST BENGAL","BURDWAN","JAMURIA",0,2,0,0,0,0,2
"WEST BENGAL","BURDWAN","KALNA - I",1,11,1,0,0,0,13
"WEST BENGAL","BURDWAN","KALNA - II",1,88,1,17,0,164,271
"WEST BENGAL","BURDWAN","KANKSA",10,271,1,19,6,9,316
"WEST BENGAL","BURDWAN","KATWA - I",94,445,3,4,11,7,564
"WEST BENGAL","BURDWAN","KATWA - II",0,0,0,0,0,0,0
"WEST BENGAL","BURDWAN","KETUGRAM - I",9,650,1,0,0,16,676
"WEST BENGAL","BURDWAN","KETUGRAM - II",60,264,3,3,3,0,333
"WEST BENGAL","BURDWAN","KHANDAGHOSH",0,299,3,2,0,74,378
"WEST BENGAL","BURDWAN","MEMARI - I",20,371,25,0,0,138,554
"WEST BENGAL","BURDWAN","MEMARI - II",11,503,4,5,0,16,539
"WEST BENGAL","BURDWAN","MONGALKOTE",3,38,0,0,0,0,41
"WEST BENGAL","BURDWAN","MONTESWAR",0,59,0,0,0,17,76
"WEST BENGAL","BURDWAN","PANDAVASWAR",0,0,0,0,0,13,13
"WEST BENGAL","BURDWAN","PURBASTHALI - I",1,24,0,1,0,10,36
"WEST BENGAL","BURDWAN","PURBASTHALI - II",0,0,0,0,0,1,1
"WEST BENGAL","BURDWAN","RAINA - I",1,11,0,1,1,1,15
"WEST BENGAL","BURDWAN","RAINA - II",1,2,0,0,0,2,5
"WEST BENGAL","BURDWAN","RANIGANJ",0,0,0,0,0,0,0
"WEST BENGAL","BURDWAN","SALANPUR",3,0,0,0,0,7,10
"WEST BENGAL","COOCHBEHAR","COOCHBEHAR - I",133,10,0,0,0,0,143
"WEST BENGAL","COOCHBEHAR","COOCHBEHAR - II",95,80,9,16,0,1,201
"WEST BENGAL","COOCHBEHAR","DINHATA - I",142,43,3,13,6,17,224
"WEST BENGAL","COOCHBEHAR","DINHATA - II",130,0,0,0,0,5,135
"WEST BENGAL","COOCHBEHAR","HALDIBARI",60,0,0,0,0,0,60
"WEST BENGAL","COOCHBEHAR","MATHABHANGA - I",72,337,8,4,14,181,616
"WEST BENGAL","COOCHBEHAR","MATHABHANGA - II",148,62,0,1,4,36,251
"WEST BENGAL","COOCHBEHAR","MEKLIGANJ",129,64,0,1,0,38,232
"WEST BENGAL","COOCHBEHAR","SITAI",26,107,15,4,1,12,165
"WEST BENGAL","COOCHBEHAR","SITALKUCHI",59,50,0,1,1,94,205
"WEST BENGAL","COOCHBEHAR","TUFANGANJ - I",60,0,0,0,0,1,61
"WEST BENGAL","COOCHBEHAR","TUFANGANJ - II",42,0,0,0,0,0,42
"WEST BENGAL","DAKSHIN DINAJPUR","BALURGHAT",21,516,28,9,0,1,575
"WEST BENGAL","DAKSHIN DINAJPUR","BANSHIHARI",7,12,1,10,12,0,42
"WEST BENGAL","DAKSHIN DINAJPUR","GANGARAMPUR",11,30,0,0,0,0,41
"WEST BENGAL","DAKSHIN DINAJPUR","HILI",0,28,0,0,0,1,29
"WEST BENGAL","DAKSHIN DINAJPUR","KUMARGANJ",10,2,1,0,0,0,13
"WEST BENGAL","DAKSHIN DINAJPUR","KUSHMANDI",2,3,1,7,0,1,14
"WEST BENGAL","DAKSHIN DINAJPUR","TAPAN",11,644,53,40,0,22,770
"WEST BENGAL","DARJEELING","JOREBUNGLOW SUKHIAPE",0,0,0,0,0,0,0
"WEST BENGAL","DARJEELING","KHONBANI",1,0,0,0,0,0,1
"WEST BENGAL","DARJEELING","KURSEONG",0,0,0,0,0,1,1
"WEST BENGAL","DARJEELING","MATIGARA",0,1,1,0,0,9,11
"WEST BENGAL","DARJEELING","NAXAL BARI",0,0,2,0,0,25,27
"WEST BENGAL","DARJEELING","PHANSIDEOA",1,0,0,0,1,0,2
"WEST BENGAL","HOOGLY","ARAMBAGH",0,28,0,1,0,27,56
"WEST BENGAL","HOOGLY","BALAGARH",0,0,0,0,0,11,11
"WEST BENGAL","HOOGLY","CHANDITALA - I",0,33,0,0,0,1,34
"WEST BENGAL","HOOGLY","CHANDITALA - II",0,14,0,0,0,0,14
"WEST BENGAL","HOOGLY","CHINSURAH-MOGRA",0,0,0,0,0,7,7
"WEST BENGAL","HOOGLY","DHANIAKHALI",13,1177,51,32,3,182,1458
"WEST BENGAL","HOOGLY","GOGHAT - I",0,0,0,0,0,0,0
"WEST BENGAL","HOOGLY","GOGHAT - II",0,0,0,0,0,0,0
"WEST BENGAL","HOOGLY","HARIPAL",12,627,29,3,4,66,741
"WEST BENGAL","HOOGLY","JANGIPARA",1,5,1,0,0,5,12
"WEST BENGAL","HOOGLY","KHANAKUL - I",13,665,61,42,0,4,785
"WEST BENGAL","HOOGLY","KHANAKUL - II",2,15,0,5,0,6,28
"WEST BENGAL","HOOGLY","PANDUA",9,86,19,12,4,0,130
"WEST BENGAL","HOOGLY","POLBA-DADPUR",5,0,0,0,0,8,13
"WEST BENGAL","HOOGLY","PURSURAH",0,0,0,0,0,5,5
"WEST BENGAL","HOOGLY","SERAMPUR UTTARPARA",0,79,0,0,2,0,81
"WEST BENGAL","HOOGLY","SINGUR",0,6,3,11,0,2,22
"WEST BENGAL","HOOGLY","TARAKESWAR",36,525,8,1,5,94,669
"WEST BENGAL","HOWRAH","AMTA - I",1,1,0,0,0,2,4
"WEST BENGAL","HOWRAH","AMTA - II",2,734,96,284,87,9,1212
"WEST BENGAL","HOWRAH","BAGNAN - I",0,724,1,24,2,1,752
"WEST BENGAL","HOWRAH","BAGNAN - II",27,649,0,1,0,23,700
"WEST BENGAL","HOWRAH","DOMJUR",271,515,73,20,0,42,921
"WEST BENGAL","HOWRAH","JAGATBALLAVPUR",4,1285,53,11,0,7,1360
"WEST BENGAL","HOWRAH","PANCHLA",0,0,0,0,0,0,0
"WEST BENGAL","HOWRAH","SHYAMPUR - I",19,807,139,9,0,24,998
"WEST BENGAL","HOWRAH","SHYAMPUR - II",3,277,37,12,0,0,329
"WEST BENGAL","HOWRAH","UDAYNARAYANPUR",31,1413,313,329,0,12,2098
"WEST BENGAL","HOWRAH","ULUBERIA - I",2,152,30,0,0,13,197
"WEST BENGAL","HOWRAH","ULUBERIA - II",0,0,0,0,0,0,0
"WEST BENGAL","JALPAIGURI","ALIPURDUAR - I",26,14,3,3,0,2,48
"WEST BENGAL","JALPAIGURI","ALIPURDUAR - II",12,20,17,0,3,8,60
"WEST BENGAL","JALPAIGURI","DHUPGURI",26,5,1,0,0,0,32
"WEST BENGAL","JALPAIGURI","FALAKATA",0,6,1,0,2,0,9
"WEST BENGAL","JALPAIGURI","KALCHINI",0,0,0,0,0,2,2
"WEST BENGAL","JALPAIGURI","KUMARGRAM",2,0,0,0,0,3,5
"WEST BENGAL","JALPAIGURI","MADARIHAT",0,1,0,0,0,2,3
"WEST BENGAL","JALPAIGURI","MAL",4,15,1,0,8,44,72
"WEST BENGAL","JALPAIGURI","MATIALI",0,0,0,0,0,70,70
"WEST BENGAL","JALPAIGURI","MAYNAGURI",22,64,0,0,16,94,196
"WEST BENGAL","JALPAIGURI","NAGRAKATA",0,0,0,0,0,29,29
"WEST BENGAL","JALPAIGURI","RAJGANJ",0,0,0,0,0,3,3
"WEST BENGAL","JALPAIGURI","SADAR",0,0,0,0,6,2,8
"WEST BENGAL","MALDA","BAMANGOLA",8,13,0,40,0,0,61
"WEST BENGAL","MALDA","CHANCHAL -I",0,0,0,0,0,0,0
"WEST BENGAL","MALDA","CHANCHAL II",0,7,0,0,0,0,7
"WEST BENGAL","MALDA","ENGLISHBAZAR",0,26,0,0,0,1,27
"WEST BENGAL","MALDA","GAZOL",10,643,64,37,3,47,804
"WEST BENGAL","MALDA","HABIBPUR",47,283,39,26,7,19,421
"WEST BENGAL","MALDA","HARISH CHANDRAPUR-II",3,0,0,0,0,0,3
"WEST BENGAL","MALDA","HARISHCHANDRAPUR I",0,0,0,0,0,0,0
"WEST BENGAL","MALDA","KALIACHAK - I",0,0,0,0,0,0,0
"WEST BENGAL","MALDA","KALIACHAK II",0,0,0,0,0,0,0
"WEST BENGAL","MALDA","KALIACHAK III",0,4,0,0,0,0,4
"WEST BENGAL","MALDA","MANIK CHAK",0,0,0,0,0,0,0
"WEST BENGAL","MALDA","OLD MALDA",0,39,30,23,5,1,98
"WEST BENGAL","MALDA","RATUA-I",13,1,1,0,0,0,15
"WEST BENGAL","MALDA","RATUA-II",0,0,2,0,0,1,3
"WEST BENGAL","MIDNAPORE","BHAGWANPUR - I",5,142,12,3,1,22,185
"WEST BENGAL","MIDNAPORE","BHAGWANPUR - II",8,173,5,1,0,1,188
"WEST BENGAL","MIDNAPORE","BINPUR - I",1,23,0,5,0,7,36
"WEST BENGAL","MIDNAPORE","BINPUR - II",4,16,0,3,4,22,49
"WEST BENGAL","MIDNAPORE","CHANDRAKONA - I",5,0,0,0,0,0,5
"WEST BENGAL","MIDNAPORE","CHANDRAKORA - II",8,399,13,1,1,86,508
"WEST BENGAL","MIDNAPORE","CONTAI - I",41,119,12,17,2,32,223
"WEST BENGAL","MIDNAPORE","CONTAI - II",23,476,24,12,12,45,592
"WEST BENGAL","MIDNAPORE","CONTAI - III",4,175,1,8,0,13,201
"WEST BENGAL","MIDNAPORE","DANTON - I",0,28,0,0,0,0,28
"WEST BENGAL","MIDNAPORE","DASPUR - I",0,19,29,0,1,1,50
"WEST BENGAL","MIDNAPORE","DASPUR - II",2,188,12,12,0,3,217
"WEST BENGAL","MIDNAPORE","DEBRA",4,1,0,0,1,0,6
"WEST BENGAL","MIDNAPORE","EGRA - I",0,19,0,0,0,0,19
"WEST BENGAL","MIDNAPORE","EGRA - II",17,135,11,17,2,6,188
"WEST BENGAL","MIDNAPORE","GARHBETA - I",84,133,26,21,1,8,273
"WEST BENGAL","MIDNAPORE","GARHBETA - II",66,229,104,82,38,25,544
"WEST BENGAL","MIDNAPORE","GARHBETA - III",87,242,38,26,121,31,545
"WEST BENGAL","MIDNAPORE","GHATAL",4,385,19,9,0,8,425
"WEST BENGAL","MIDNAPORE","GOPIBALLAVPUR - I",62,0,3,7,1,1,74
"WEST BENGAL","MIDNAPORE","GOPIBALLAVPUR - II",15,5,7,12,12,7,58
"WEST BENGAL","MIDNAPORE","JAMBANI",3,6,0,0,1,14,24
"WEST BENGAL","MIDNAPORE","JHARGRAM",3,7,0,1,1,10,22
"WEST BENGAL","MIDNAPORE","KESHIARY",2,9,3,0,1,1,16
"WEST BENGAL","MIDNAPORE","KESHPUR",22,568,66,29,8,34,727
"WEST BENGAL","MIDNAPORE","KHARAGPUR - I",19,10,0,0,7,2,38
"WEST BENGAL","MIDNAPORE","KHARAGPUR - II",2,72,2,5,1,5,87
"WEST BENGAL","MIDNAPORE","KHEJURI - I",7,239,7,7,0,51,311
"WEST BENGAL","MIDNAPORE","KHEJURI - II",11,876,4,0,1,79,971
"WEST BENGAL","MIDNAPORE","MAHISHADAL - I",24,645,9,13,4,98,793
"WEST BENGAL","MIDNAPORE","MAHISHADAL -II",7,41,37,19,0,37,141
"WEST BENGAL","MIDNAPORE","MIDNAPORE SADAR",5,13,2,2,0,3,25
"WEST BENGAL","MIDNAPORE","MOHANPUR",3,129,14,0,0,0,146
"WEST BENGAL","MIDNAPORE","MOYNA",0,0,0,0,0,0,0
