-----
{
 "description": "The table refers to block wise distribution of dugwells by type. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blckdgwltab1.5.csv", 
 "title": "Download CSV for Block wise Distribution of Dugwells by its type for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdgwltab1.5.csv"
}
-----
"State","District","Block","Pucca","Kuchcha","Dug-cum Borewell","Others","Total"
"MEGHALAYA","WEST GARO HILLS","DADENGGIRI",NA,NA,NA,NA,NA
"MEGHALAYA","WEST GARO HILLS","DALUS",NA,NA,NA,NA,NA
"MEGHALAYA","WEST GARO HILLS","RONGRAM",NA,NA,NA,NA,NA
"MEGHALAYA","WEST GARO HILLS","SELSELLA",NA,NA,NA,NA,NA
"MEGHALAYA","WEST GARO HILLS","TIKKIRKILLA",NA,NA,NA,NA,NA
"MEGHALAYA","WEST GARO HILLS","ZIKZAK",NA,NA,NA,NA,NA
"MEGHALAYA","WEST KHASI HILLS","MAIRANG",NA,NA,NA,NA,NA
"MEGHALAYA","WEST KHASI HILLS","MAWKYRWAT",NA,NA,NA,NA,NA
"MEGHALAYA","WEST KHASI HILLS","MAWSHYNRUT",NA,NA,NA,NA,NA
"MEGHALAYA","WEST KHASI HILLS","NONGSTOIN",NA,NA,NA,NA,NA
"MEGHALAYA","WEST KHASI HILLS","RANIKOR",NA,NA,NA,NA,NA
"MIZORAM","AIZAWL","AIBAWK",9,6,0,0,15
"MIZORAM","AIZAWL","DARLAWN",NA,NA,NA,NA,NA
"MIZORAM","AIZAWL","KHAWZAWL",NA,NA,NA,NA,NA
"MIZORAM","AIZAWL","LUNGDAR 'E'",NA,NA,NA,NA,NA
"MIZORAM","AIZAWL","NGOPA",1,14,0,0,15
"MIZORAM","AIZAWL","PHAILENG 'W'",0,5,0,0,5
"MIZORAM","AIZAWL","REIEK",2,6,0,0,8
"MIZORAM","AIZAWL","SERCHHIP",8,3,0,0,11
"MIZORAM","AIZAWL","THINGDAWL",63,1,0,0,64
"MIZORAM","AIZAWL","THINGSULTHLIAH",NA,NA,NA,NA,NA
"MIZORAM","AIZAWL","TLANGNUAM",138,0,0,0,138
"MIZORAM","AIZAWL","ZAWLNUAM",8,13,0,6,27
"MIZORAM","CHHIMTUIPUI","CHAWNGTE",0,2,0,0,2
"MIZORAM","CHHIMTUIPUI","LAWNGTLAI",8,2,0,0,10
"MIZORAM","CHHIMTUIPUI","SANGAU",6,1,0,0,7
"MIZORAM","CHHIMTUIPUI","TUIPANG",12,0,0,0,12
"MIZORAM","LUNGLEI","BUNGHMUN",NA,NA,NA,NA,NA
"MIZORAM","LUNGLEI","HNAHTHIAL",8,6,0,0,14
"MIZORAM","LUNGLEI","LUNGLEI",160,0,0,0,160
"MIZORAM","LUNGLEI","LUNGSEN",2,0,0,0,2
"MIZORAM","LUNGLEI","VILL1",NA,NA,NA,NA,NA
"NAGALAND","KOHIMA","JALUKIE",NA,NA,NA,NA,NA
"NAGALAND","KOHIMA","KOHIMA",NA,NA,NA,NA,NA
"NAGALAND","KOHIMA","KUHUBOTO",69,117,0,0,186
"NAGALAND","KOHIMA","MEDZIPHEMA",192,141,0,1,334
"NAGALAND","KOHIMA","TSEMINYU",NA,NA,NA,NA,NA
"NAGALAND","MOKOKCHUNG","CHANGTONGYA",NA,NA,NA,NA,NA
"NAGALAND","MOKOKCHUNG","MANGOLEMBA",8,2,0,0,10
"NAGALAND","MOKOKCHUNG","ONGPANGKONG",NA,NA,NA,NA,NA
"NAGALAND","MON","CHEN",NA,NA,NA,NA,NA
"NAGALAND","MON","MON",NA,NA,NA,NA,NA
"NAGALAND","MON","TOBU",NA,NA,NA,NA,NA
"NAGALAND","MON","WAKCHING",NA,NA,NA,NA,NA
"NAGALAND","PHEK","KIKRUMA",NA,NA,NA,NA,NA
"NAGALAND","PHEK","MELURI",NA,NA,NA,NA,NA
"NAGALAND","PHEK","PHEK",NA,NA,NA,NA,NA
"NAGALAND","TUENSANG","KIPHIRE",NA,NA,NA,NA,NA
"NAGALAND","TUENSANG","LONGKHIM",NA,NA,NA,NA,NA
"NAGALAND","TUENSANG","LONGLENG",NA,NA,NA,NA,NA
"NAGALAND","TUENSANG","NOKLAK",NA,NA,NA,NA,NA
"NAGALAND","TUENSANG","SANGSANGYU",NA,NA,NA,NA,NA
"NAGALAND","TUENSANG","SHAMATOR",NA,NA,NA,NA,NA
"NAGALAND","TUENSANG","SITIMI",NA,NA,NA,NA,NA
"NAGALAND","WOKHA","BAGHTY",NA,NA,NA,NA,NA
"NAGALAND","WOKHA","WOKHA",NA,NA,NA,NA,NA
"NAGALAND","ZUNHEBOTO","AKULUTO",NA,NA,NA,NA,NA
"NAGALAND","ZUNHEBOTO","GHATASHI",NA,NA,NA,NA,NA
"NAGALAND","ZUNHEBOTO","TOKIYE",NA,NA,NA,NA,NA
"NAGALAND","ZUNHEBOTO","ZUNHEBOTO",NA,NA,NA,NA,NA
"ORISSA","ANGUL","ANUGUL",1947,311,1,1,2260
"ORISSA","ANGUL","ATHAMALLICK",1920,166,4,4,2094
"ORISSA","ANGUL","BANANPULA",2877,282,0,2,3161
"ORISSA","ANGUL","CHHENDIAPADA",4212,223,4,3,4442
"ORISSA","ANGUL","KANIHA",2353,104,1,1,2459
"ORISSA","ANGUL","KISONAGAR",1603,258,2,5,1868
"ORISSA","ANGUL","PALALAHARA",888,65,1,16,970
"ORISSA","ANGUL","TALCHER",1117,246,0,12,1375
"ORISSA","BALASORE","BAHANAGA",7,0,0,0,7
"ORISSA","BALASORE","BALASORE",56,0,0,0,56
"ORISSA","BALASORE","BALIPAL",41,15,0,0,56
"ORISSA","BALASORE","BASTA",11,0,0,0,11
"ORISSA","BALASORE","BHOGARAI",5,0,0,0,5
"ORISSA","BALASORE","JALESWAR",265,32,0,0,297
"ORISSA","BALASORE","JILGIRI",754,22,0,1,777
"ORISSA","BALASORE","KHAIRA",726,21,0,0,747
"ORISSA","BALASORE","OUPADA",475,15,0,0,490
"ORISSA","BALASORE","REMUNA",85,0,0,0,85
"ORISSA","BALASORE","SIMULIA",20,0,0,0,20
"ORISSA","BALASORE","SORO",87,0,0,0,87
"ORISSA","BARAGARH","AMBABHANA",287,91,0,1,379
"ORISSA","BARAGARH","ATABIRA",586,20,0,0,606
"ORISSA","BARAGARH","BARAGARH",591,133,0,0,724
"ORISSA","BARAGARH","BARAPALI",590,157,6,1,754
"ORISSA","BARAGARH","BHATALI",1060,578,33,2,1673
"ORISSA","BARAGARH","BHENDENI",604,82,0,0,686
"ORISSA","BARAGARH","BIJEPUR",890,518,0,0,1408
"ORISSA","BARAGARH","GAISILAT",1092,610,0,0,1702
"ORISSA","BARAGARH","JHARABANDHA",1389,109,0,0,1498
"ORISSA","BARAGARH","PADMAPUR",1546,520,0,0,2066
"ORISSA","BARAGARH","PAIKMAL",1481,456,0,0,1937
"ORISSA","BARAGARH","SOHELA",965,592,0,2,1559
"ORISSA","BHADRAK","BASUDEVPUR",NA,NA,NA,NA,NA
"ORISSA","BHADRAK","BHADRAK",98,1,0,0,99
"ORISSA","BHADRAK","BHANDARIPOKHARI",50,0,0,0,50
"ORISSA","BHADRAK","BONTH",48,7,0,1,56
"ORISSA","BHADRAK","CHANDABALI",36,0,0,0,36
"ORISSA","BHADRAK","DHAMANAGAR",171,3,0,7,181
"ORISSA","BHADRAK","TIHIDI",9,0,0,0,9
"ORISSA","BOLANGIR","AGALPUR",1628,2444,1,1,4074
"ORISSA","BOLANGIR","BALANGIR",2005,2274,0,2,4281
"ORISSA","BOLANGIR","BELPARA",1755,2104,224,0,4083
"ORISSA","BOLANGIR","BONGOMUNDA",1688,1698,17,4,3407
"ORISSA","BOLANGIR","DEOGAN",2099,1683,7,0,3789
"ORISSA","BOLANGIR","KHAPRA KHOL",1278,1607,2,1,2888
"ORISSA","BOLANGIR","LOUSINGHA",1329,2304,2,3,3638
"ORISSA","BOLANGIR","MURIBAHAL",1460,1647,2,0,3109
"ORISSA","BOLANGIR","PATANAGARH",2557,2941,20,1,5519
"ORISSA","BOLANGIR","PUINTALA",1489,1724,1,5,3219
"ORISSA","BOLANGIR","SAINTALA",1549,1871,1,1,3422
"ORISSA","BOLANGIR","TENTULIKHUNTI",1054,683,0,0,1737
"ORISSA","BOLANGIR","TITILAGARH",2118,4695,0,1,6814
"ORISSA","BOLANGIR","TUREKELA",1174,1984,30,6,3194
"ORISSA","BOUDH","BOUDH",1591,1787,24,1,3403
"ORISSA","BOUDH","GHARABHANGA",838,2138,19,18,3013
"ORISSA","BOUDH","KANTAMAL",1472,2450,5,12,3939
"ORISSA","CUTTACK","ATHGARH",1780,415,2,1,2198
"ORISSA","CUTTACK","BANKI",898,81,2,0,981
"ORISSA","CUTTACK","BARANGA",74,2,11,1,88
"ORISSA","CUTTACK","BARMBA",1964,71,0,0,2035
"ORISSA","CUTTACK","CUTTACK(SADAR)",78,1,0,2,81
"ORISSA","CUTTACK","DOMAPARA",197,34,0,0,231
"ORISSA","CUTTACK","KANTAPARA",55,0,0,0,55
"ORISSA","CUTTACK","MAHANGA",259,29,4,1,293
"ORISSA","CUTTACK","NARASINGHPUR",1739,269,5,3,2016
"ORISSA","CUTTACK","NIALI",19,2,0,0,21
"ORISSA","CUTTACK","NISCHINTAKOILI",398,3,0,3,404
"ORISSA","CUTTACK","SALIPUR",256,10,0,35,301
"ORISSA","CUTTACK","TANGI-CHOUDWAR",592,89,3,3,687
"ORISSA","CUTTACK","TIGIRIA",1550,56,0,0,1606
"ORISSA","DEOGARH","REAMAL",2693,380,2,2,3077
"ORISSA","DEOGARH","SARKOTE",1826,96,2,5,1929
"ORISSA","DEOGARH","TILEIBANI",1286,20,0,4,1310
"ORISSA","DHENKANAL","BHUBAN",1025,86,2,0,1113
"ORISSA","DHENKANAL","DHENKANAL",1524,95,1,4,1624
"ORISSA","DHENKANAL","GANDIA",1358,101,0,0,1459
"ORISSA","DHENKANAL","HINDOL",1401,160,1,1,1563
"ORISSA","DHENKANAL","KAMAKHYANAGAR",945,95,4,0,1044
"ORISSA","DHENKANAL","KANKADAHAD",858,135,0,0,993
"ORISSA","DHENKANAL","ODAPADA",911,60,0,0,971
"ORISSA","DHENKANAL","PALAJANGA",638,85,0,0,723
"ORISSA","GAJAPATI","GUMMA",396,13,1,0,410
"ORISSA","GAJAPATI","KASINAGAR",216,5,0,0,221
"ORISSA","GAJAPATI","MOHANA",1004,55,3,7,1069
"ORISSA","GAJAPATI","NUAGADA",594,14,0,2,610
"ORISSA","GAJAPATI","PARALAKHEMUNDI",669,67,0,1,737
"ORISSA","GAJAPATI","R.UDAYAGIRI",490,50,0,0,540
"ORISSA","GAJAPATI","RAYAGADA",517,13,0,0,530
"ORISSA","GANJAM","ASKA",1065,90,3,0,1158
"ORISSA","GANJAM","BELAGUNTHA",597,54,6,0,657
"ORISSA","GANJAM","BHANJANAGAR",1020,68,4,43,1135
"ORISSA","GANJAM","BUGUDA",1064,112,1,48,1225
"ORISSA","GANJAM","CHATRAPUR",1276,24,1,0,1301
"ORISSA","GANJAM","CHIKITI",1046,56,1,0,1103
"ORISSA","GANJAM","DHARAKOT",967,76,2,0,1045
"ORISSA","GANJAM","DIGAPAHANDI",2879,369,3,286,3537
"ORISSA","GANJAM","GANJAM",2446,30,17,1,2494
"ORISSA","GANJAM","HINJILIKUT",628,59,1,1,689
"ORISSA","GANJAM","J.N.PRASAD",1238,251,52,3,1544
"ORISSA","GANJAM","K.KHANDI",1073,78,0,0,1151
"ORISSA","GANJAM","K.S.NAGAR",1107,8,2,1,1118
"ORISSA","GANJAM","KHALLIKOT",1692,115,0,0,1807
"ORISSA","GANJAM","KODALA",426,120,2,5,553
"ORISSA","GANJAM","P.PUR",1136,16,4,0,1156
"ORISSA","GANJAM","PATRAPUR",1210,101,5,3,1319
"ORISSA","GANJAM","POLASARA",1267,106,0,27,1400
"ORISSA","GANJAM","R.LUNDA",1160,31,19,0,1210
"ORISSA","GANJAM","S.KHEMUNDI",1344,14,4,391,1753
"ORISSA","GANJAM","SHERAGADA",1679,18,4,12,1713
"ORISSA","GANJAM","SORADA",1099,214,3,36,1352
"ORISSA","JAGATSINGHPUR","BALIKUDA",15,0,0,0,15
"ORISSA","JAGATSINGHPUR","BIRIDI",146,2,0,0,148
"ORISSA","JAGATSINGHPUR","ERASAMA",148,0,0,0,148
"ORISSA","JAGATSINGHPUR","JAGATSINGHPUR",133,0,0,0,133
"ORISSA","JAGATSINGHPUR","KUNJANG",124,0,0,0,124
"ORISSA","JAGATSINGHPUR","NAUGAON",16,0,0,0,16
"ORISSA","JAGATSINGHPUR","RAGHUNATHPUR",78,1,0,3,82
"ORISSA","JAGATSINGHPUR","TRITOL",125,1,0,0,126
"ORISSA","JAJPUR","BARACHAN",139,39,0,2,180
"ORISSA","JAJPUR","BARI",82,3,0,0,85
"ORISSA","JAJPUR","BINJHARPUR",164,0,1,1,166
"ORISSA","JAJPUR","DANAGADI",458,0,0,0,458
"ORISSA","JAJPUR","DASARATHPUR",136,0,0,0,136
"ORISSA","JAJPUR","DHARAMASALA",381,77,0,2,460
"ORISSA","JAJPUR","JAJPUR",153,1,0,1,155
"ORISSA","JAJPUR","KOREI",211,10,0,0,221
"ORISSA","JAJPUR","RASULPUR",207,3,0,0,210
"ORISSA","JAJPUR","SUKINDA",375,17,0,0,392
"ORISSA","JHARSUGUDA","JHARSUGUDA",1018,347,0,2,1367
"ORISSA","JHARSUGUDA","KIRIMIRA",880,68,1,1,950
"ORISSA","JHARSUGUDA","KOLABIRA",1364,67,0,1,1432
"ORISSA","JHARSUGUDA","LAIKERA",1030,30,0,7,1067
"ORISSA","JHARSUGUDA","LAKHANPUR",836,418,3,3,1260
"ORISSA","KALAHANDI","BHABANI PATANA",1932,300,2,5,2239
"ORISSA","KALAHANDI","DHARMGARH",867,472,0,0,1339
"ORISSA","KALAHANDI","GOLAMUNDA",1084,527,2,1,1614
"ORISSA","KALAHANDI","JAIPATANA",533,37,0,1,571
"ORISSA","KALAHANDI","JUNAGARH",785,302,3,0,1090
"ORISSA","KALAHANDI","KALAMPUR",329,10,0,0,339
"ORISSA","KALAHANDI","KARLAMUNDA",708,57,0,0,765
"ORISSA","KALAHANDI","KESINGA",1616,382,0,0,1998
"ORISSA","KALAHANDI","KOKASARA",744,40,0,0,784
"ORISSA","KALAHANDI","LANGIGARH",266,45,0,0,311
"ORISSA","KALAHANDI","M.RAMPUR",1146,105,0,2,1253
"ORISSA","KALAHANDI","NARALA",1588,176,1,4,1769
"ORISSA","KALAHANDI","TH.RAMPUR",204,14,0,0,218
"ORISSA","KENDRAPARA","AUL",3,0,0,0,3
"ORISSA","KENDRAPARA","DERABISI",48,4,0,0,52
"ORISSA","KENDRAPARA","GARADPUR",116,16,0,2,134
"ORISSA","KENDRAPARA","KENDRAPARA",62,0,0,0,62
"ORISSA","KENDRAPARA","MAHAKALAPADA",19,1,0,1,21
"ORISSA","KENDRAPARA","MARSAGHAI",7,1,0,0,8
"ORISSA","KENDRAPARA","PATAMUNDAI",2,0,0,0,2
"ORISSA","KENDRAPARA","RAJKANIKA",6,0,0,0,6
"ORISSA","KENDRAPARA","RAJNAGAR",0,1,0,0,1
"ORISSA","KEONJHAR","ANANDAPUR",511,44,0,0,555
"ORISSA","KEONJHAR","BANASPAL",70,215,0,1,286
"ORISSA","KEONJHAR","CHAMPUA",943,957,1,0,1901
"ORISSA","KEONJHAR","GHASIPURA",769,201,1,1,972
"ORISSA","KEONJHAR","GHATAGAON",289,1443,13,2,1747
"ORISSA","KEONJHAR","HARICHANDANPUR",600,690,3,3,1296
"ORISSA","KEONJHAR","HATADIHI",108,40,0,2,150
"ORISSA","KEONJHAR","JHUMPURA",1421,175,0,1,1597
"ORISSA","KEONJHAR","JODA",63,17,1,0,81
"ORISSA","KEONJHAR","PATANA",455,2635,7,1,3098
"ORISSA","KEONJHAR","SADAR",719,2278,11,0,3008
"ORISSA","KEONJHAR","SAHARAPARA",154,1622,9,1,1786
"ORISSA","KEONJHAR","TELKOI",280,590,4,10,884
"ORISSA","KHURDA","BALIANTA",184,7,0,3,194
"ORISSA","KHURDA","BALIPATANA",47,14,0,0,61
"ORISSA","KHURDA","BANAPUR",480,129,0,1,610
"ORISSA","KHURDA","BEGUNIA",3468,1169,4,10,4651
"ORISSA","KHURDA","BHUBANESWAR",160,120,0,0,280
"ORISSA","KHURDA","BOLAGARH",1517,894,0,11,2422
"ORISSA","KHURDA","CHILIKA",263,28,0,1,292
"ORISSA","KHURDA","JATNI",360,35,0,0,395
"ORISSA","KHURDA","KHURDA",2565,534,2,0,3101
"ORISSA","KHURDA","TANGI",1300,255,5,3,1563
"ORISSA","KORAPUT","BAIPARIGUDA",232,239,2,1,474
"ORISSA","KORAPUT","BANDHUGOAN",63,14,0,0,77
"ORISSA","KORAPUT","BORIGUMMA",614,679,50,15,1358
"ORISSA","KORAPUT","DASAMANTAPUR",171,51,1,2,225
"ORISSA","KORAPUT","JEYPUR",706,300,0,0,1006
"ORISSA","KORAPUT","KORAPUT",151,36,0,0,187
"ORISSA","KORAPUT","KOTAPAD",275,331,58,1,665
"ORISSA","KORAPUT","KUNDURA",353,126,0,0,479
"ORISSA","KORAPUT","LAMATAPUT",317,176,0,0,493
"ORISSA","KORAPUT","LAXMIPUR",99,123,0,5,227
"ORISSA","KORAPUT","NANDAPUR",154,163,12,19,348
"ORISSA","KORAPUT","NARAYANPATNA",12,11,0,0,23
"ORISSA","KORAPUT","POTTANGI",22,4,0,0,26
"ORISSA","KORAPUT","SIMILIGUDA",146,44,0,0,190
"ORISSA","MALKANGIRI","KALIMELA",229,23,0,0,252
"ORISSA","MALKANGIRI","KHAIRAPUT",120,54,1,0,175
"ORISSA","MALKANGIRI","KONKUNDA",242,14,0,0,256
"ORISSA","MALKANGIRI","KUDUMULUGUMMA",76,3,0,0,79
"ORISSA","MALKANGIRI","MALKANAGIRI",146,6,0,0,152
"ORISSA","MALKANGIRI","MATHILI",190,142,2,1,335
"ORISSA","MALKANGIRI","PODIA",98,2,0,0,100
"ORISSA","MAYURBHANJ","BAHALADA",210,6,0,2,218
"ORISSA","MAYURBHANJ","BANGIRIPOSI",535,53,0,3,591
"ORISSA","MAYURBHANJ","BARIPADA",284,50,0,1,335
"ORISSA","MAYURBHANJ","BARSAHI",274,56,0,4,334
"ORISSA","MAYURBHANJ","BETANATI",245,70,0,0,315
"ORISSA","MAYURBHANJ","BIJATOLA",257,13,0,0,270
"ORISSA","MAYURBHANJ","BISOI",201,17,0,1,219
"ORISSA","MAYURBHANJ","GOPABANDHU NAGAR",301,42,0,0,343
"ORISSA","MAYURBHANJ","JAMADA",181,26,0,0,207
"ORISSA","MAYURBHANJ","JASIPUR",575,164,0,1,740
"ORISSA","MAYURBHANJ","KAPTIPADA",401,18,0,1,420
"ORISSA","MAYURBHANJ","KARANJIA",544,598,1,0,1143
"ORISSA","MAYURBHANJ","KHUNTA",228,230,1,0,459
"ORISSA","MAYURBHANJ","KULIANA",320,54,0,0,374
"ORISSA","MAYURBHANJ","KUSUMI",146,6,0,0,152
"ORISSA","MAYURBHANJ","MORADA",333,93,0,2,428
"ORISSA","MAYURBHANJ","RAIRANGPUR",163,61,0,0,224
"ORISSA","MAYURBHANJ","RARUAN",464,18,0,2,484
"ORISSA","MAYURBHANJ","RASGOVINDPUR",226,36,1,0,263
"ORISSA","MAYURBHANJ","SAMAKHUNTA",242,43,0,3,288
"ORISSA","MAYURBHANJ","SARASKANA",342,29,0,0,371
"ORISSA","MAYURBHANJ","SUKRULI",515,20,0,1,536
"ORISSA","MAYURBHANJ","SULIAPADA",317,107,4,0,428
"ORISSA","MAYURBHANJ","THAKURMUNDA",475,11,0,0,486
"ORISSA","MAYURBHANJ","TIRINGI",203,11,0,0,214
"ORISSA","MAYURBHANJ","UDALA",551,11,0,1,563
"ORISSA","NAYAGARH","BHAPUR",1000,268,0,0,1268
"ORISSA","NAYAGARH","DASPALLA",1443,192,3,3,1641
"ORISSA","NAYAGARH","GANIA",803,14,0,2,819
"ORISSA","NAYAGARH","KHANDAPADA",1784,166,9,5,1964
"ORISSA","NAYAGARH","NAYAGARH",2057,98,11,26,2192
"ORISSA","NAYAGARH","NUAGAON",1772,63,7,2,1844
"ORISSA","NAYAGARH","ODOGAON",2015,126,1,1,2143
"ORISSA","NAYAGARH","RANPUR",2080,301,2,1,2384
"ORISSA","NOWRANGPUR","CHANDAHANDI",689,137,0,0,826
"ORISSA","NOWRANGPUR","DABUGAON",414,86,0,75,575
"ORISSA","NOWRANGPUR","JHARIGAON",319,157,1,8,485
"ORISSA","NOWRANGPUR","KUSAGUMUDA",920,1758,10,0,2688
"ORISSA","NOWRANGPUR","NANDAHANDI",171,53,0,0,224
"ORISSA","NOWRANGPUR","NAWARANGPUR",596,257,0,0,853
"ORISSA","NOWRANGPUR","PAPADAHANDI",688,274,0,19,981
"ORISSA","NOWRANGPUR","RAIGHAR",598,940,1,34,1573
"ORISSA","NOWRANGPUR","TENTULIKHUNTI",462,56,0,0,518
"ORISSA","NOWRANGPUR","UMERKOT",548,29,0,23,600
"ORISSA","NUAPADA","BODEN",1335,77,3,4,1419
"ORISSA","NUAPADA","KHARIAR",3047,1108,227,158,4540
"ORISSA","NUAPADA","KOMANA",2211,581,146,89,3027
"ORISSA","NUAPADA","NUAPARA",2730,149,4,0,2883
"ORISSA","NUAPADA","SINAPALLI",1542,239,1,9,1791
"ORISSA","PHULBANI","BALIGUDA",553,18,2,0,573
"ORISSA","PHULBANI","CHAKAPAD",414,104,6,3,527
"ORISSA","PHULBANI","DARINGIBADI",21,204,2,1,228
"ORISSA","PHULBANI","G.UDAYAGIRI",45,119,0,0,164
"ORISSA","PHULBANI","JUMUDIBANDHA",150,1,0,0,151
"ORISSA","PHULBANI","KHAJURIPADA",895,266,1,1,1163
"ORISSA","PHULBANI","KOTAGARH",14,1,0,0,15
"ORISSA","PHULBANI","NUAGAON",444,11,0,0,455
"ORISSA","PHULBANI","PHIRINGIA",1171,198,5,17,1391
"ORISSA","PHULBANI","PHULBANI",833,32,0,0,865
"ORISSA","PHULBANI","RAIKIA",150,0,0,0,150
"ORISSA","PHULBANI","TIKABALI",163,68,16,0,247
"ORISSA","PURI","ASTARANG",118,10,1,0,129
"ORISSA","PURI","BRAHMAGIRI",21,31,0,0,52
"ORISSA","PURI","DELANG",102,1,0,0,103
"ORISSA","PURI","GOP",101,7,0,0,108
"ORISSA","PURI","KAKATPUR",164,25,0,0,189
"ORISSA","PURI","KANAS",103,13,0,0,116
"ORISSA","PURI","KRISHNAPRASAD",1,0,0,0,1
"ORISSA","PURI","NIMAPARA",55,10,0,0,65
"ORISSA","PURI","PIPILI",75,3,4,0,82
"ORISSA","PURI","PURISADAR",44,36,0,0,80
"ORISSA","PURI","SATYABADI",68,29,0,0,97
"ORISSA","RAYAGADA","BISAMACUTTACK",167,9,0,3,179
"ORISSA","RAYAGADA","CHANDRAPOR",83,48,0,1,132
"ORISSA","RAYAGADA","GUDARI",144,29,4,26,203
"ORISSA","RAYAGADA","GUNUPUR",354,57,30,0,441
"ORISSA","RAYAGADA","KALYANSINGPUR",28,3,0,0,31
"ORISSA","RAYAGADA","KASHIPUR",24,28,1,0,53
"ORISSA","RAYAGADA","KOUNARA",140,1,0,0,141
"ORISSA","RAYAGADA","MUNIGUDA",196,52,0,0,248
"ORISSA","RAYAGADA","PADAMPUR",233,68,6,1,308
"ORISSA","RAYAGADA","RAMANGUDA",220,17,1,0,238
"ORISSA","RAYAGADA","RAYAGADA",33,1,0,0,34
"ORISSA","SAMBALPUR","DHANKAUDA",280,20,0,0,300
"ORISSA","SAMBALPUR","GOVINDPUR",1936,51,0,0,1987
"ORISSA","SAMBALPUR","JAMANKIRA",2411,62,0,1,2474
"ORISSA","SAMBALPUR","JUJUMURA",935,204,0,0,1139
"ORISSA","SAMBALPUR","KANESWAR",437,284,0,0,721
"ORISSA","SAMBALPUR","KUCHINDA",2010,23,0,1,2034
"ORISSA","SAMBALPUR","NAKTIDEUL",1008,398,1,68,1475
"ORISSA","SAMBALPUR","RAIRAKHOL",1539,779,2,30,2350
"ORISSA","SAMBALPUR","RENGALI",749,48,0,1,798
"ORISSA","SONEPUR","BINIKA",279,404,1,0,684
"ORISSA","SONEPUR","BIRMAHARAJPUR",947,920,1,8,1876
"ORISSA","SONEPUR","DUNGURIPALLI",517,782,1,0,1300
"ORISSA","SONEPUR","SONEPUR",1066,702,2,0,1770
"ORISSA","SONEPUR","TARAVA",1376,1323,2,1,2702
"ORISSA","SONEPUR","ULUNDA",1623,1096,2,5,2726
"ORISSA","SUNDARGARH","BALLISANKAR",1440,10,0,0,1450
"ORISSA","SUNDARGARH","BARAGAON",1192,61,0,4,1257
"ORISSA","SUNDARGARH","BISRA",573,24,0,0,597
"ORISSA","SUNDARGARH","BONAI",1010,18,0,0,1028
"ORISSA","SUNDARGARH","GURUNDIA",796,108,0,1,905
"ORISSA","SUNDARGARH","HEMGIRI",824,632,2,2,1460
"ORISSA","SUNDARGARH","KOIRA",241,152,0,1,394
"ORISSA","SUNDARGARH","KUARMUNDA",1033,63,1,1,1098
"ORISSA","SUNDARGARH","KUTRA",1511,50,0,0,1561
"ORISSA","SUNDARGARH","LAHUNIPADA",829,41,0,2,872
"ORISSA","SUNDARGARH","LATHIKATA",685,5,0,0,690
"ORISSA","SUNDARGARH","LEPHRIPARA",1035,23,0,0,1058
"ORISSA","SUNDARGARH","NUAGAON",913,1015,5,0,1933
"ORISSA","SUNDARGARH","RAJGANGPUR",538,7,0,0,545
"ORISSA","SUNDARGARH","SUBDEGA",1026,12,1,0,1039
"ORISSA","SUNDARGARH","SUNDARGARH",1342,45,1,2,1390
"ORISSA","SUNDARGARH","TANGARAPALLI",1292,62,2,0,1356
"PUNJAB","AMRITSAR","AJNALA",111,0,0,0,111
"PUNJAB","AMRITSAR","BHIKHIWIND",NA,NA,NA,NA,NA
"PUNJAB","AMRITSAR","CHOGAWAN",468,1,0,0,469
"PUNJAB","AMRITSAR","CHOHLA SAHIB",131,0,1,0,132
"PUNJAB","AMRITSAR","GANDI WIND",83,0,0,1,84
"PUNJAB","AMRITSAR","JANDIALA GURU",23,0,0,0,23
"PUNJAB","AMRITSAR","KHANDOOR SAHIB",164,1,0,0,165
"PUNJAB","AMRITSAR","MAJITHA",NA,NA,NA,NA,NA
"PUNJAB","AMRITSAR","NAUSHERA PANUWAN",109,0,0,1,110
"PUNJAB","AMRITSAR","PATTI",93,0,1,1,95
"PUNJAB","AMRITSAR","RAYYA",NA,NA,NA,NA,NA
"PUNJAB","AMRITSAR","TARAN TARAN",87,0,0,0,87
"PUNJAB","AMRITSAR","TARSIKKA",36,0,0,0,36
"PUNJAB","AMRITSAR","VALTOHA",NA,NA,NA,NA,NA
"PUNJAB","AMRITSAR","VERKA",118,4,0,0,122
"PUNJAB","BATHINDA","BATHINDA",63,1,1,0,65
"PUNJAB","BATHINDA","MAUR",13,0,0,0,13
"PUNJAB","BATHINDA","NATHANA",NA,NA,NA,NA,NA
"PUNJAB","BATHINDA","PHUL",263,0,7,1,271
"PUNJAB","BATHINDA","RAMPURA",2,6,0,0,8
"PUNJAB","BATHINDA","SANGAT",9,0,0,0,9
"PUNJAB","BATHINDA","TALWANDI SABO",NA,NA,NA,NA,NA
"PUNJAB","FARIDKOT","BAGHAPURANA",22,1,0,0,23
"PUNJAB","FARIDKOT","FARIDKOT",298,13,2,0,313
"PUNJAB","FARIDKOT","GIDDERBAHA",20,50,1,0,71
"PUNJAB","FARIDKOT","KOTKAPURA",41,1,0,0,42
"PUNJAB","FARIDKOT","LAMBI",NA,NA,NA,NA,NA
