-----
{
 "description": "The table refers to block wise culturable command area and potential created through Deep Tubewells . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "blckdptbwltab3.13.csv", 
 "title": "Download CSV for Block wise Culturable Command Area and Potential Created through Deep Tubewells for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdptbwltab3.13.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of Deep Tubewells according to water lifting device . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "blckdptbwltab3.8.csv", 
 "title": "Download CSV for Block wise Distribution of Deep Tubewells according to Water Lifting Device for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdptbwltab3.8.csv"
}
-----
"State","District","Block","Submersible pumps","Turbine pumps","Others","Total"
"UTTAR PRADESH","GHAZIABAD","GARH",11,25,0,36
"UTTAR PRADESH","GHAZIABAD","HAPUR",10,38,0,48
"UTTAR PRADESH","GHAZIABAD","LAUNI",10,12,0,22
"UTTAR PRADESH","GHAZIABAD","MURADNAGAR",18,4,0,22
"UTTAR PRADESH","GHAZIABAD","RAJAPUR",5,10,0,15
"UTTAR PRADESH","GHAZIABAD","SIMBHAWALI",4,18,0,22
"UTTAR PRADESH","GHAZIPUR","BARACHAWAR",NA,NA,NA,NA
"UTTAR PRADESH","GHAZIPUR","BHADORA",NA,NA,NA,NA
"UTTAR PRADESH","GHAZIPUR","BHANWARKOL",NA,NA,NA,NA
"UTTAR PRADESH","GHAZIPUR","DEVKALI",3,0,1,4
"UTTAR PRADESH","GHAZIPUR","JAMANIYA",NA,NA,NA,NA
"UTTAR PRADESH","GHAZIPUR","KARNDA",NA,NA,NA,NA
"UTTAR PRADESH","GHAZIPUR","KASIMABAD",NA,NA,NA,NA
"UTTAR PRADESH","GHAZIPUR","MANIHARI",1,1,0,2
"UTTAR PRADESH","GHAZIPUR","MARADAH",NA,NA,NA,NA
"UTTAR PRADESH","GHAZIPUR","MOHMMADABAD",NA,NA,NA,NA
"UTTAR PRADESH","GHAZIPUR","REVTIPUR",NA,NA,NA,NA
"UTTAR PRADESH","GHAZIPUR","SADAR",1,0,0,1
"UTTAR PRADESH","GHAZIPUR","SADAT",1,0,0,1
"UTTAR PRADESH","GHAZIPUR","SAIDPUR",1,2,0,3
"UTTAR PRADESH","GHAZIPUR","VIRNO",0,2,0,2
"UTTAR PRADESH","GHAZIPUR","ZAKHANIA",218,118,0,336
"UTTAR PRADESH","GONDA","BALRAMPUR",27,41,1,69
"UTTAR PRADESH","GONDA","BELSAR",3,3,0,6
"UTTAR PRADESH","GONDA","BHABHANJOT",6,9,0,15
"UTTAR PRADESH","GONDA","CHHAPIA",1,3,0,4
"UTTAR PRADESH","GONDA","COLONELGANJ",8,9,2,19
"UTTAR PRADESH","GONDA","GAIDAS BUJURG",0,41,6,47
"UTTAR PRADESH","GONDA","GAISARI",1,47,0,48
"UTTAR PRADESH","GONDA","HALDAR MAU",1,1,0,2
"UTTAR PRADESH","GONDA","HARRIYA SATGHARWA",0,2,0,2
"UTTAR PRADESH","GONDA","ITIYATHOK",1,0,0,1
"UTTAR PRADESH","GONDA","JHANJHRI",6,3,0,9
"UTTAR PRADESH","GONDA","KATRA BAZAR",5,2,0,7
"UTTAR PRADESH","GONDA","MANKAPUR",0,2,0,2
"UTTAR PRADESH","GONDA","MUJEHNA",23,1,0,24
"UTTAR PRADESH","GONDA","NAWABGANJ",1,2,1,4
"UTTAR PRADESH","GONDA","PACHPARWA",0,3,0,3
"UTTAR PRADESH","GONDA","PANDRIKRIPAL",1,0,5,6
"UTTAR PRADESH","GONDA","PARASPUR",17,0,0,17
"UTTAR PRADESH","GONDA","REHRA BAZAR",8,2,2,12
"UTTAR PRADESH","GONDA","RUPIHDEEH",15,9,5,29
"UTTAR PRADESH","GONDA","SRI DUTTGANJ",24,4,0,28
"UTTAR PRADESH","GONDA","TARABGANJ",1,0,0,1
"UTTAR PRADESH","GONDA","TULSIPUR",10,4,1,15
"UTTAR PRADESH","GONDA","UTTRAULA",9,3,0,12
"UTTAR PRADESH","GONDA","WAZIRGANJ",1,5,0,6
"UTTAR PRADESH","GORAKHPUR","BANSGAON",1,10,0,11
"UTTAR PRADESH","GORAKHPUR","BARAHALGANJ",1,2,0,3
"UTTAR PRADESH","GORAKHPUR","BELGHAT",0,0,1,1
"UTTAR PRADESH","GORAKHPUR","BHATHAT",4,0,1,5
"UTTAR PRADESH","GORAKHPUR","BRAHMPUR",21,0,0,21
"UTTAR PRADESH","GORAKHPUR","CAMPIARGANJ",136,0,0,136
"UTTAR PRADESH","GORAKHPUR","CHARGANWA",8,7,1,16
"UTTAR PRADESH","GORAKHPUR","GAGHA",9,1,0,10
"UTTAR PRADESH","GORAKHPUR","GOLA",33,1,1,35
"UTTAR PRADESH","GORAKHPUR","JANGAL KAURIA",42,1,6,49
"UTTAR PRADESH","GORAKHPUR","KAURIRAM",10,1,3,14
"UTTAR PRADESH","GORAKHPUR","KHAJANI",89,0,0,89
"UTTAR PRADESH","GORAKHPUR","KHORABAR",19,0,0,19
"UTTAR PRADESH","GORAKHPUR","PALI",NA,NA,NA,NA
"UTTAR PRADESH","GORAKHPUR","PIPRAICH",0,25,0,25
"UTTAR PRADESH","GORAKHPUR","PIPRAULI",26,7,0,33
"UTTAR PRADESH","GORAKHPUR","SAHJANWA",27,2,15,44
"UTTAR PRADESH","GORAKHPUR","SARDARNAGAR",1,28,2,31
"UTTAR PRADESH","GORAKHPUR","URUWA",47,3,1,51
"UTTAR PRADESH","HAMIRPUR","GOHAND",10,3,0,13
"UTTAR PRADESH","HAMIRPUR","KURARA",29,0,6,35
"UTTAR PRADESH","HAMIRPUR","MAUDAHA",23,6,0,29
"UTTAR PRADESH","HAMIRPUR","MUSKARA",7,0,0,7
"UTTAR PRADESH","HAMIRPUR","RATH",1,7,9,17
"UTTAR PRADESH","HAMIRPUR","SARILA",15,0,0,15
"UTTAR PRADESH","HAMIRPUR","SUMREPUR",44,0,0,44
"UTTAR PRADESH","HARDOI","AHIROURI",2,0,0,2
"UTTAR PRADESH","HARDOI","BAVAN",2,2,0,4
"UTTAR PRADESH","HARDOI","BEHANDAR",NA,NA,NA,NA
"UTTAR PRADESH","HARDOI","BHARAWAN",NA,NA,NA,NA
"UTTAR PRADESH","HARDOI","BHARKHANI",5,12,0,17
"UTTAR PRADESH","HARDOI","BILGRAM",NA,NA,NA,NA
"UTTAR PRADESH","HARDOI","HARIYAWAN",NA,NA,NA,NA
"UTTAR PRADESH","HARDOI","HARPALPUR",NA,NA,NA,NA
"UTTAR PRADESH","HARDOI","KACHOUNA",NA,NA,NA,NA
"UTTAR PRADESH","HARDOI","KOTHAWAN",NA,NA,NA,NA
"UTTAR PRADESH","HARDOI","MAHDHOGANJ",1,0,2,3
"UTTAR PRADESH","HARDOI","MALLAWAN",NA,NA,NA,NA
"UTTAR PRADESH","HARDOI","PIHANI",0,2,0,2
"UTTAR PRADESH","HARDOI","SANDI",0,1,0,1
"UTTAR PRADESH","HARDOI","SANDILA",1,0,0,1
"UTTAR PRADESH","HARDOI","SHAHABAD",2,13,2,17
"UTTAR PRADESH","HARDOI","SURSA",1,3,1,5
"UTTAR PRADESH","HARDOI","TANDIYAWA",NA,NA,NA,NA
"UTTAR PRADESH","HARDOI","TODARPUR",2,0,0,2
"UTTAR PRADESH","HARDWAR","BAHADRABAD",NA,NA,NA,NA
"UTTAR PRADESH","HARDWAR","BHAGWANPUR",2,0,0,2
"UTTAR PRADESH","HARDWAR","KHANPUR",NA,NA,NA,NA
"UTTAR PRADESH","HARDWAR","LAKSAR",NA,NA,NA,NA
"UTTAR PRADESH","HARDWAR","NARSAN",2,2,2,6
"UTTAR PRADESH","HARDWAR","ROORKEE",3,0,0,3
"UTTAR PRADESH","JALAUN","DAKOR",64,5,3,72
"UTTAR PRADESH","JALAUN","JALAUN",1,2,9,12
"UTTAR PRADESH","JALAUN","KADAURA",107,1,0,108
"UTTAR PRADESH","JALAUN","KONCH",24,8,12,44
"UTTAR PRADESH","JALAUN","KUTHAUND",24,11,5,40
"UTTAR PRADESH","JALAUN","MADHOGHARH",1,2,0,3
"UTTAR PRADESH","JALAUN","MAHEBA",128,1,0,129
"UTTAR PRADESH","JALAUN","NADIGAON",10,8,10,28
"UTTAR PRADESH","JALAUN","RAMPURA",NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","BADLA PUR",NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","BAKSHA",0,0,1,1
"UTTAR PRADESH","JAUNPUR","BARSOTHI",NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","DHARMA PUR",1,0,0,1
"UTTAR PRADESH","JAUNPUR","DOBHI",20,0,0,20
"UTTAR PRADESH","JAUNPUR","JALAL PUR",20,3,2,25
"UTTAR PRADESH","JAUNPUR","KARNJAKALA",1,0,0,1
"UTTAR PRADESH","JAUNPUR","KERAKAT",8,1,0,9
"UTTAR PRADESH","JAUNPUR","KHUTHAN",NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","M.SHAHAR",NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","MADRIYAHU",NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","MAHARAJ GANJ",NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","MUFTI GANJ",4,5,1,10
"UTTAR PRADESH","JAUNPUR","MUGLA BADSHAH PUR",1,0,0,1
"UTTAR PRADESH","JAUNPUR","RAM NAGAR",2,0,0,2
"UTTAR PRADESH","JAUNPUR","RAMPUR",22,5,9,36
"UTTAR PRADESH","JAUNPUR","SHAH GANJ",NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","SIKRARA",3,2,0,5
"UTTAR PRADESH","JAUNPUR","SIRKONI",10,3,0,13
"UTTAR PRADESH","JAUNPUR","SUITHA KALA",NA,NA,NA,NA
"UTTAR PRADESH","JAUNPUR","SUJAN GANJ",1,0,0,1
"UTTAR PRADESH","JHANSI","BABINA",NA,NA,NA,NA
"UTTAR PRADESH","JHANSI","BADAGAON",2,0,0,2
"UTTAR PRADESH","JHANSI","BAMAUR",NA,NA,NA,NA
"UTTAR PRADESH","JHANSI","BANGRA",NA,NA,NA,NA
"UTTAR PRADESH","JHANSI","CHIRGAON",NA,NA,NA,NA
"UTTAR PRADESH","JHANSI","GURSARAJ",NA,NA,NA,NA
"UTTAR PRADESH","JHANSI","MAURANIPUR",NA,NA,NA,NA
"UTTAR PRADESH","JHANSI","MOTH",NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","AKBARPUR",1,1,0,2
"UTTAR PRADESH","KANPUR DEHAT","AMRODHA",151,1,20,172
"UTTAR PRADESH","KANPUR DEHAT","BILHAUR",5,1,6,12
"UTTAR PRADESH","KANPUR DEHAT","BITARGAON",14,1,0,15
"UTTAR PRADESH","KANPUR DEHAT","CHAUBEPUR",0,0,1,1
"UTTAR PRADESH","KANPUR DEHAT","DERAPUR",0,11,0,11
"UTTAR PRADESH","KANPUR DEHAT","GHATAMPUR",177,2,2,181
"UTTAR PRADESH","KANPUR DEHAT","JHINJAK",7,3,0,10
"UTTAR PRADESH","KANPUR DEHAT","KAKWAN",NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","MAITHA",NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","MALASA",74,35,0,109
"UTTAR PRADESH","KANPUR DEHAT","PATARA",12,1,0,13
"UTTAR PRADESH","KANPUR DEHAT","RAJPUR",9,1,0,10
"UTTAR PRADESH","KANPUR DEHAT","RASOOLABAD",NA,NA,NA,NA
"UTTAR PRADESH","KANPUR DEHAT","SANDALPUR",5,2,0,7
"UTTAR PRADESH","KANPUR DEHAT","SARBANKHERA",6,0,0,6
"UTTAR PRADESH","KANPUR DEHAT","SHIVRAJPUR",NA,NA,NA,NA
"UTTAR PRADESH","KANPUR NAGAR","KALYANPUR",NA,NA,NA,NA
"UTTAR PRADESH","KANPUR NAGAR","SARSAUL",8,0,0,8
"UTTAR PRADESH","KANPUR NAGAR","VIDHUNU",NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","BANKEYGANJ",0,0,2,2
"UTTAR PRADESH","KHIRI","BEHJAM",50,0,0,50
"UTTAR PRADESH","KHIRI","BIJUA",0,0,1,1
"UTTAR PRADESH","KHIRI","DHAUREHRA",NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","ISANAGAR",NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","KHUMBHIGOLA",18,0,0,18
"UTTAR PRADESH","KHIRI","LAKHIMPUR",18,5,6,29
"UTTAR PRADESH","KHIRI","MITAULI",3,0,0,3
"UTTAR PRADESH","KHIRI","MOHAMMADI",6,0,0,6
"UTTAR PRADESH","KHIRI","NAKAHA",15,9,2,26
"UTTAR PRADESH","KHIRI","NIGHASAN",NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","PALIA",NA,NA,NA,NA
"UTTAR PRADESH","KHIRI","PASGAWAN",2,30,0,32
"UTTAR PRADESH","KHIRI","PHOOLBEHAR",5,3,0,8
"UTTAR PRADESH","KHIRI","RAMIA BEHAR",NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","BISHUN PUR",NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","DUDAHI",NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","FAZIL NAGAR",1,0,0,1
"UTTAR PRADESH","KUSHI NAGAR","HATA",NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","KAPTAN GANJ",2,2,1,5
"UTTAR PRADESH","KUSHI NAGAR","KASAYA",6,7,0,13
"UTTAR PRADESH","KUSHI NAGAR","KHADDA",NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","MOTI CHAK",5,1,1,7
"UTTAR PRADESH","KUSHI NAGAR","NEBUAA NAORANGIYA",NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","PADRAUNA",1,0,0,1
"UTTAR PRADESH","KUSHI NAGAR","RAMKOLA",NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR","SEVARI",3,0,0,3
"UTTAR PRADESH","KUSHI NAGAR","SHUKARAULI",5,1,0,6
"UTTAR PRADESH","KUSHI NAGAR","TAMAKUHI",5,0,1,6
"UTTAR PRADESH","LALITPUR","BAR",NA,NA,NA,NA
"UTTAR PRADESH","LALITPUR","BIRDHA",NA,NA,NA,NA
"UTTAR PRADESH","LALITPUR","JAKHAURA",NA,NA,NA,NA
"UTTAR PRADESH","LALITPUR","MANDAWARA",NA,NA,NA,NA
"UTTAR PRADESH","LALITPUR","MEHRONI",NA,NA,NA,NA
"UTTAR PRADESH","LALITPUR","TALBEHAT",NA,NA,NA,NA
"UTTAR PRADESH","LUCKNOW","BAKSHI KA TALAB",1,0,0,1
"UTTAR PRADESH","LUCKNOW","CHINHAT",6,7,0,13
"UTTAR PRADESH","LUCKNOW","GOSAIGANJ",3,0,0,3
"UTTAR PRADESH","LUCKNOW","KAKORI",7,4,0,11
"UTTAR PRADESH","LUCKNOW","MALIHABAD",NA,NA,NA,NA
"UTTAR PRADESH","LUCKNOW","MALL",2,0,0,2
"UTTAR PRADESH","LUCKNOW","MOHANLALGANJ",NA,NA,NA,NA
"UTTAR PRADESH","LUCKNOW","SAROJNINAGAR",1,2,0,3
"UTTAR PRADESH","MAHOBA","CHARKHARI",NA,NA,NA,NA
"UTTAR PRADESH","MAHOBA","JAITPUR",NA,NA,NA,NA
"UTTAR PRADESH","MAHOBA","KABARAI",NA,NA,NA,NA
"UTTAR PRADESH","MAHOBA","PANWADI",NA,NA,NA,NA
"UTTAR PRADESH","MAHRAJGANJ","BRIDGEMANGANJ",11,6,20,37
"UTTAR PRADESH","MAHRAJGANJ","DHANI",4,0,0,4
"UTTAR PRADESH","MAHRAJGANJ","GHUGHULI",NA,NA,NA,NA
"UTTAR PRADESH","MAHRAJGANJ","LAKSHMIPUR",NA,NA,NA,NA
"UTTAR PRADESH","MAHRAJGANJ","MAHRAJGANJ SADAR",NA,NA,NA,NA
"UTTAR PRADESH","MAHRAJGANJ","MITHAURA",2,0,0,2
"UTTAR PRADESH","MAHRAJGANJ","NAUTANAWA",NA,NA,NA,NA
"UTTAR PRADESH","MAHRAJGANJ","NICHLAUL",NA,NA,NA,NA
"UTTAR PRADESH","MAHRAJGANJ","PANIYARA",0,0,2,2
"UTTAR PRADESH","MAHRAJGANJ","PARTAWAL",0,2,0,2
"UTTAR PRADESH","MAHRAJGANJ","PHARENDA",NA,NA,NA,NA
"UTTAR PRADESH","MAHRAJGANJ","SISWA",NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","BARNAHAL",NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","BEWAR",NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","GHIROR",NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","JAGIR",NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","KARHAL",NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","KISHANI",NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","KURAWALI",NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","MAINPURI",NA,NA,NA,NA
"UTTAR PRADESH","MAINPURI","SULTANGANJ",NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","BALDEV",NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","CHHATA",NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","CHOMUHA",NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","FAREH",NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","GOVERDHAN",NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","MAAT",NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","MATHURA",NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","NAND GAWON",NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","NOHJHIL",NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","RAYA",NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","SADABAB",NA,NA,NA,NA
"UTTAR PRADESH","MATHURA","SAHPAU",NA,NA,NA,NA
"UTTAR PRADESH","MAU","BADRAW",NA,NA,NA,NA
"UTTAR PRADESH","MAU","DOHARIGHAT",NA,NA,NA,NA
"UTTAR PRADESH","MAU","FATEEHPUR MANDAVA",NA,NA,NA,NA
"UTTAR PRADESH","MAU","GHOSI",NA,NA,NA,NA
"UTTAR PRADESH","MAU","KOPAGANJ",NA,NA,NA,NA
"UTTAR PRADESH","MAU","MUHAMMDABAD",NA,NA,NA,NA
"UTTAR PRADESH","MAU","PARDHA",NA,NA,NA,NA
"UTTAR PRADESH","MAU","RANIPUR",NA,NA,NA,NA
"UTTAR PRADESH","MAU","RATANPURA",NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","BAGHPAT",4,0,0,4
"UTTAR PRADESH","MEERUT","BARAUT",2,0,2,4
"UTTAR PRADESH","MEERUT","BINAULI",29,0,36,65
"UTTAR PRADESH","MEERUT","CHAPROULI",NA,NA,NA,NA
"UTTAR PRADESH","MEERUT","DAURALA",6,1,5,12
"UTTAR PRADESH","MEERUT","HASTINAPUR",14,0,0,14
"UTTAR PRADESH","MEERUT","JANI KHURD",3,6,1,10
"UTTAR PRADESH","MEERUT","KHARKHODA",6,2,0,8
"UTTAR PRADESH","MEERUT","KHEKRA",5,0,0,5
"UTTAR PRADESH","MEERUT","MACHHRA",1,0,0,1
"UTTAR PRADESH","MEERUT","MAWANA",10,0,1,11
"UTTAR PRADESH","MEERUT","MEERUT",13,0,0,13
"UTTAR PRADESH","MEERUT","PARIKSHITGARH",16,16,0,32
"UTTAR PRADESH","MEERUT","PILANA",1,0,0,1
"UTTAR PRADESH","MEERUT","RAJPURA",7,0,3,10
"UTTAR PRADESH","MEERUT","ROHTA",1,0,0,1
"UTTAR PRADESH","MEERUT","SARDHANA",20,0,0,20
"UTTAR PRADESH","MEERUT","SARURPUR KHURD",6,1,7,14
"UTTAR PRADESH","MIRZAPUR","CHHANBEY",13,12,7,32
"UTTAR PRADESH","MIRZAPUR","CITY",7,2,0,9
"UTTAR PRADESH","MIRZAPUR","HALIYA",NA,NA,NA,NA
"UTTAR PRADESH","MIRZAPUR","JAMALPUR",1,0,0,1
"UTTAR PRADESH","MIRZAPUR","KONE",36,14,0,50
"UTTAR PRADESH","MIRZAPUR","LALGANJ",NA,NA,NA,NA
"UTTAR PRADESH","MIRZAPUR","MAJHWAN",97,6,10,113
"UTTAR PRADESH","MIRZAPUR","MARIHAN",NA,NA,NA,NA
"UTTAR PRADESH","MIRZAPUR","NARAYANPUR",6,0,1,7
"UTTAR PRADESH","MIRZAPUR","PAHARI",6,0,0,6
"UTTAR PRADESH","MIRZAPUR","RAJGARH",NA,NA,NA,NA
"UTTAR PRADESH","MIRZAPUR","SIKHAR",8,7,1,16
"UTTAR PRADESH","MORADABAD","AMROHA",NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","ASMOLI",13,3,0,16
"UTTAR PRADESH","MORADABAD","BANIYA KHERA",NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","BHAGATPUR TANDA",NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","BHJOI",0,2,0,2
"UTTAR PRADESH","MORADABAD","BILARI",13,3,0,16
"UTTAR PRADESH","MORADABAD","CHHAJLET",NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","DHANORA",3,0,0,3
"UTTAR PRADESH","MORADABAD","DILARI",NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","GAJROLA",13,3,0,16
"UTTAR PRADESH","MORADABAD","GANGESHWARI",NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","HASANPUR",NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","JOYA",NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","KUNDARKEE",NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","MORADABAD",NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","MUNDAPANDEY",13,2,0,15
"UTTAR PRADESH","MORADABAD","PAWANSA",NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","SAMBHAL",NA,NA,NA,NA
"UTTAR PRADESH","MORADABAD","THAKURDWARA",NA,NA,NA,NA
"UTTAR PRADESH","MUZAFFER NAGAR","BAGHARA",NA,NA,NA,NA
"UTTAR PRADESH","MUZAFFER NAGAR","BUDHANA",74,0,1,75
"UTTAR PRADESH","MUZAFFER NAGAR","CHARTHAWAL",9,18,0,27
"UTTAR PRADESH","MUZAFFER NAGAR","JANSATH",2,0,0,2
"UTTAR PRADESH","MUZAFFER NAGAR","KAIRANA",12,0,0,12
"UTTAR PRADESH","MUZAFFER NAGAR","KANDHLA",13,4,1,18
"UTTAR PRADESH","MUZAFFER NAGAR","KHATOLI",NA,NA,NA,NA
"UTTAR PRADESH","MUZAFFER NAGAR","MORNA",4,0,0,4
"UTTAR PRADESH","MUZAFFER NAGAR","MUZAFFER NAGAR SADAR",6,4,0,10
"UTTAR PRADESH","MUZAFFER NAGAR","PURKAZI",23,1,0,24
"UTTAR PRADESH","MUZAFFER NAGAR","SHAHPUR",16,2,4,22
"UTTAR PRADESH","MUZAFFER NAGAR","SHAMLI",1,0,0,1
"UTTAR PRADESH","MUZAFFER NAGAR","THANA BHAVAN",13,0,0,13
"UTTAR PRADESH","MUZAFFER NAGAR","UN",41,3,18,62
"UTTAR PRADESH","NAINITAL","BAITALGHAT",NA,NA,NA,NA
"UTTAR PRADESH","NAINITAL","BHIMTAL",NA,NA,NA,NA
"UTTAR PRADESH","NAINITAL","DHARI",NA,NA,NA,NA
"UTTAR PRADESH","NAINITAL","HALDWANI",48,8,0,56
"UTTAR PRADESH","NAINITAL","KOTABAGH",14,7,0,21
"UTTAR PRADESH","NAINITAL","OKHELKANDA",NA,NA,NA,NA
"UTTAR PRADESH","NAINITAL","RAMGARH",NA,NA,NA,NA
"UTTAR PRADESH","NAINITAL","RAMNAGAR",NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","BIROKHAL",NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","DOGADDA",0,0,2,2
"UTTAR PRADESH","PAURI GARHWAL","DWARIKHAL",NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","EKESHWER",NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","KALJIKHAL",NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","KHIRSU",NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","KOT",NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","NAUNIDANDA",NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","PABO",NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","PAURI",NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","POKHRA",NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","RIKHNIKHAL",NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","THALISAIN",NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","YAMKESWER",NA,NA,NA,NA
"UTTAR PRADESH","PAURI GARHWAL","ZAHRIKHAL",NA,NA,NA,NA
"UTTAR PRADESH","PILIBHIT","AMREYA",NA,NA,NA,NA
"UTTAR PRADESH","PILIBHIT","BERKHEDA",0,1,0,1
"UTTAR PRADESH","PILIBHIT","BILSANDA",1,0,0,1
"UTTAR PRADESH","PILIBHIT","BISALPUR",3,0,0,3
"UTTAR PRADESH","PILIBHIT","LALORIKHEDA",NA,NA,NA,NA
"UTTAR PRADESH","PILIBHIT","MARORI",26,0,1,27
"UTTAR PRADESH","PILIBHIT","PURANPUR",NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","BARA KOTE",NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","BERENAG",NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","CHAMPWAT",NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","DHARCHULA",NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","DIDIHAT",NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","GANGOLI HAT",NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","KANALI CHENA",NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","LOHAGHAT",NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","MUNA KOT",NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","MUNSHYARI",NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","PATI",NA,NA,NA,NA
"UTTAR PRADESH","PITHORAGARH","PITHORAGARH",NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","AASPUR DEVSARA",NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","BABAGANJ",NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","BIHAR",NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","GAURA",NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","KALAKANKAR",NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","KUNDA",NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","LAXMANPUR",NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","MANDHATA",NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH","MANGRAURA",NA,NA,NA,NA
